,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
1329,ref-Sifra.8.02-00.5.28-ref-Sifra.8.02-00.5.33,ref-sifre-d.228.1.21-ref-sifre-d.228.1.26,371378,371404,56058,56063,ref-Sifra.8.2-00.5.28,ref-Sifra.8.2-00.5.33,229867,229893,38374,38379,ref-sifre-d.228.1.21,ref-sifre-d.228.1.26,הא אם שלחה וחזרה לתוך ידו ,הא אם שלחה וחזרה לתוך ידו ,6,6,1329,2254,0.0,0.0,0.0
1331,ref-Sifra.8.03-03.8.5-ref-Sifra.8.03-03.9.1,ref-sifre-d.122.2.56-ref-sifre-d.122.3.10,377747,377879,57123,57144,ref-Sifra.8.3-03.8.5,ref-Sifra.8.3-03.9.1,159884,159938,26766,26776,ref-sifre-d.122.2.56,ref-sifre-d.122.3.10,הזיה טבילה אצבעו נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן המיומנת שבימין והזה ,אזן אזנו נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור ,22,11,1331,1497,0.648,0.6307692307692307,0.648
1333,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.17,ref-sifre-d.51.2.11-ref-sifre-d.51.2.20,377764,377817,57126,57135,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.17,98849,98898,16574,16583,ref-sifre-d.51.2.11,ref-sifre-d.51.2.20,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן ,נאמר כאן יהיה ונאמר להלן יהיה מה יהיה האמור כאן ,10,10,1333,374,0.3076923076923077,0.4126984126984127,0.3076923076923077
1335,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.20,ref-sifre-d.249.5.26-ref-sifre-d.249.5.41,377764,377837,57126,57138,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.20,246860,246935,41170,41184,ref-sifre-d.249.5.26,ref-sifre-d.249.5.41,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף ,נאמר כאן דור עשירי ונאמר להלן דור עשירי מה דור עשירי האמור כאן עד עולם אף ,13,16,1335,2373,0.5135135135135135,0.4347826086956522,0.40540540540540543
1337,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.23,ref-sifre-d.90.2.4-ref-sifre-d.90.2.20,377764,377856,57126,57141,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.23,133293,133381,22275,22291,ref-sifre-d.90.2.4,ref-sifre-d.90.2.20,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן להלן ,16,17,1337,981,0.4431818181818182,0.4690265486725663,0.36363636363636365
1339,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.23,ref-sifre-d.103.4.4-ref-sifre-d.103.4.22,377764,377856,57126,57141,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.23,141579,141666,23671,23688,ref-sifre-d.103.4.4,ref-sifre-d.103.4.22,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן ,נאמר כאן איה ונאמר להלן איה מה איה האמורה כאן עשה את הראה מין איה אף איה האמורה להלן ,16,19,1339,1181,0.3409090909090909,0.35238095238095235,0.2727272727272727
1341,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.23,ref-sifre-d.107.18.9-ref-sifre-d.107.18.24,377764,377856,57126,57141,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.23,147877,147959,24697,24712,ref-sifre-d.107.18.9,ref-sifre-d.107.18.24,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן ,16,16,1341,1252,0.3409090909090909,0.41509433962264153,0.32954545454545453
1343,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.23,ref-sifre-d.190.3.21-ref-sifre-d.190.3.37,377764,377856,57126,57141,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.23,201757,201838,33675,33691,ref-sifre-d.190.3.21,ref-sifre-d.190.3.37,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן ,נאמר כאן שני ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן ,16,17,1343,1983,0.3977272727272727,0.419047619047619,0.3522727272727273
1345,ref-Sifra.8.03-03.8.8-ref-Sifra.8.03-03.8.25,ref-sifre-d.357.37.20-ref-sifre-d.357.37.32,377764,377873,57126,57143,ref-Sifra.8.3-03.8.8,ref-Sifra.8.3-03.8.25,388722,388776,65343,65354,ref-sifre-d.357.37.20,ref-sifre-d.357.37.32,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן המיומנת שבימין ,נא' כאן ימי ונא' להלן ימי מה ימי האמור כאן ל' יום אף ,18,13,1345,3272,0.6310679611650486,0.5555555555555556,0.6310679611650486
1346,ref-sifra.8.03-03.8.11-ref-sifra.8.03-03.8.23,ref-sifre-d.43.25.1-ref-sifre-d.43.25.12,377779,377856,57129,57141,ref-sifra.8.3-03.8.11,ref-sifra.8.3-03.8.23,82638,82690,13898,13909,ref-sifre-d.43.25.1,ref-sifre-d.43.25.12,ונאמר להלן אצבעו מה אצבעו האמורה כאן המיומנת שבימין אף אצבעו האמורה להלן ,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן ,13,12,1346,307,0.547945205479452,0.430379746835443,0.5068493150684932
1348,ref-Sifra.8.05-00.7.36-ref-Sifra.8.05-00.7.41,ref-sifre-d.275.1.21-ref-sifre-d.275.1.26,383204,383237,58027,58031,ref-Sifra.8.5-00.7.36,ref-Sifra.8.5-00.7.41,261858,261891,43741,43745,ref-sifre-d.275.1.21,ref-sifre-d.275.1.26,אין הנגעים באים אלא על לשון הרע ,שאין נגעים באים אלא על לשון הרע ,7,7,1348,2580,0.0625,0.06060606060606055,0.03125
1350,ref-Sifra.8.05-00.7.66-ref-Sifra.8.05-00.8.11,ref-sifre-d.275.1.24-ref-sifre-d.275.1.39,383354,383424,58051,58062,ref-Sifra.8.5-00.7.66,ref-Sifra.8.5-00.8.11,261875,261948,43744,43753,ref-sifre-d.275.1.24,ref-sifre-d.275.1.39,"אלא על לשון הרע והלא דברים ק""ו ומה אם מרים שדברה שלא בפניו של משה ","אלא על לשון הרע והרי דברים ק""ו ומה מרים שלא דברה אלא שלא בפניו של משה ",15,16,1350,2582,0.17142857142857143,0.08450704225352113,0.12857142857142856
1352,ref-Sifra.8.06-00.4.18-ref-Sifra.8.06-00.4.33,ref-sifre-d.90.1.8-ref-sifre-d.90.1.17,385511,385587,58422,58435,ref-Sifra.8.6-00.4.18,ref-Sifra.8.6-00.4.33,133182,133229,22254,22262,ref-sifre-d.90.1.8,ref-sifre-d.90.1.17,יכול אפילו על אבן אחת תל ל וחלצו את האבנים את האבנים אין פחות משתי אבנים ,באבן  וירגמו אותו אבן אי באבן יכול באבן אחת ,16,9,1352,925,0.6986301369863014,0.5375,0.6438356164383562
1354,ref-Sifra.8.06-00.4.18-ref-Sifra.8.06-00.4.33,ref-sifre-d.149.7.4-ref-sifre-d.149.7.13,385511,385587,58422,58435,ref-Sifra.8.6-00.4.18,ref-Sifra.8.6-00.4.33,180147,180202,30056,30064,ref-sifre-d.149.7.4,ref-sifre-d.149.7.13,יכול אפילו על אבן אחת תל ל וחלצו את האבנים את האבנים אין פחות משתי אבנים ,באבנים מרובות תלמוד לומר באבן אי באבן יכול באבן אחת ,16,10,1354,1909,0.6712328767123288,0.5119047619047619,0.6301369863013698
1356,ref-Sifra.8.06-00.4.18-ref-Sifra.8.06-00.4.33,ref-sifre-d.240.2.3-ref-sifre-d.240.2.12,385511,385587,58422,58435,ref-Sifra.8.6-00.4.18,ref-Sifra.8.6-00.4.33,238829,238883,39854,39863,ref-sifre-d.240.2.3,ref-sifre-d.240.2.12,יכול אפילו על אבן אחת תל ל וחלצו את האבנים את האבנים אין פחות משתי אבנים ,"באבנים מרובות ת""ל באבן אי באבן יכול אפילו באבן אחת ",16,10,1356,2318,0.7123287671232876,0.4691358024691358,0.6438356164383562
1358,ref-Sifra.8.06-00.4.18-ref-Sifra.8.06-00.4.33,ref-sifre-d.242.6.5-ref-sifre-d.242.6.14,385511,385587,58422,58435,ref-Sifra.8.6-00.4.18,ref-Sifra.8.6-00.4.33,239818,239872,40017,40026,ref-sifre-d.242.6.5,ref-sifre-d.242.6.14,יכול אפילו על אבן אחת תל ל וחלצו את האבנים את האבנים אין פחות משתי אבנים ,"באבנים מרובות ת""ל באבן אי באבן יכול אפילו באבן אחת ",16,10,1358,2329,0.7123287671232876,0.4691358024691358,0.6438356164383562
1360,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.36.2.56-ref-sifre-d.36.2.65,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,51448,51495,8632,8641,ref-sifre-d.36.2.56,ref-sifre-d.36.2.65,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,10,10,1360,90,0.1956521739130435,0.32727272727272727,0.1956521739130435
1362,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.36.2.102-ref-sifre-d.36.2.111,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,51683,51730,8674,8683,ref-sifre-d.36.2.102,ref-sifre-d.36.2.111,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,10,10,1362,164,0.1956521739130435,0.32727272727272727,0.1956521739130435
1364,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.43.25.1-ref-sifre-d.43.25.12,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,82638,82690,13898,13909,ref-sifre-d.43.25.1,ref-sifre-d.43.25.12,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן ,10,12,1364,308,0.29411764705882354,0.3833333333333333,0.27450980392156865
1366,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.62.4.5-ref-sifre-d.62.4.18,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,110332,110398,18467,18478,ref-sifre-d.62.4.5,ref-sifre-d.62.4.18,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן ,10,14,1366,422,0.4032258064516129,0.47887323943661975,0.4032258064516129
1368,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.69.1.2-ref-sifre-d.69.1.11,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,114321,114374,19130,19139,ref-sifre-d.69.1.2,ref-sifre-d.69.1.11,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן ,10,10,1368,623,0.28846153846153844,0.39344262295081966,0.28846153846153844
1370,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.86.6.4-ref-sifre-d.86.6.13,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,131306,131359,21925,21934,ref-sifre-d.86.6.4,ref-sifre-d.86.6.13,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן ,10,10,1370,837,0.28846153846153844,0.39344262295081966,0.28846153846153844
1372,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.90.2.4-ref-sifre-d.90.2.13,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,133293,133344,22275,22284,ref-sifre-d.90.2.4,ref-sifre-d.90.2.13,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן ,10,10,1372,931,0.26,0.3728813559322034,0.26
1374,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.103.3.7-ref-sifre-d.103.3.16,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,141400,141447,23636,23645,ref-sifre-d.103.3.7,ref-sifre-d.103.3.16,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,10,10,1374,1135,0.13043478260869565,0.23076923076923073,0.13043478260869565
1376,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.107.18.9-ref-sifre-d.107.18.19,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,147877,147932,24697,24707,ref-sifre-d.107.18.9,ref-sifre-d.107.18.19,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן ,10,11,1376,1236,0.3148148148148148,0.4126984126984127,0.3148148148148148
1378,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.111.1.12-ref-sifre-d.111.1.21,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,150485,150529,25160,25169,ref-sifre-d.111.1.12,ref-sifre-d.111.1.21,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,10,10,1378,1391,0.1956521739130435,0.28846153846153844,0.1956521739130435
1380,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.122.3.2-ref-sifre-d.122.3.11,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,159893,159943,26768,26777,ref-sifre-d.122.3.2,ref-sifre-d.122.3.11,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ,10,10,1380,1506,0.24489795918367346,0.2727272727272727,0.1836734693877551
1382,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.138.1.6-ref-sifre-d.138.1.15,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,170594,170645,28530,28539,ref-sifre-d.138.1.6,ref-sifre-d.138.1.15,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,10,10,1382,1699,0.26,0.3728813559322034,0.26
1384,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.149.4.17-ref-sifre-d.149.4.26,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,179909,179963,30019,30028,ref-sifre-d.149.4.17,ref-sifre-d.149.4.26,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן ,10,10,1384,1836,0.28846153846153844,0.31034482758620685,0.23076923076923078
1386,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.194.6.12-ref-sifre-d.194.6.21,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,206762,206809,34504,34513,ref-sifre-d.194.6.12,ref-sifre-d.194.6.21,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן ,10,10,1386,2031,0.1956521739130435,0.32727272727272727,0.1956521739130435
1388,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.195.7.13-ref-sifre-d.195.7.22,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,207312,207359,34601,34610,ref-sifre-d.195.7.13,ref-sifre-d.195.7.22,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן ,10,10,1388,2124,0.1956521739130435,0.32727272727272727,0.1956521739130435
1390,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.261.2.25-ref-sifre-d.261.2.34,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,251780,251833,42029,42038,ref-sifre-d.261.2.25,ref-sifre-d.261.2.34,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן ,10,10,1390,2401,0.2692307692307692,0.31034482758620685,0.25
1392,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.264.1.5-ref-sifre-d.264.1.14,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,253239,253286,42294,42303,ref-sifre-d.264.1.5,ref-sifre-d.264.1.14,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן ,10,10,1392,2482,0.13043478260869565,0.23076923076923073,0.13043478260869565
1394,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.284.6.4-ref-sifre-d.284.6.16,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,268475,268534,44842,44854,ref-sifre-d.284.6.4,ref-sifre-d.284.6.16,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן ,10,13,1394,2612,0.3620689655172414,0.375,0.3103448275862069
1396,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.285.4.3-ref-sifre-d.285.4.15,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,269137,269196,44955,44967,ref-sifre-d.285.4.3,ref-sifre-d.285.4.15,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן ,10,13,1396,2696,0.3620689655172414,0.375,0.3103448275862069
1398,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.289.3.11-ref-sifre-d.289.3.25,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,274573,274645,45894,45907,ref-sifre-d.289.3.11,ref-sifre-d.289.3.25,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן ,10,15,1398,2781,0.4714285714285714,0.49350649350649356,0.45714285714285713
1400,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.289.9.18-ref-sifre-d.289.9.27,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,275341,275385,46033,46042,ref-sifre-d.289.9.18,ref-sifre-d.289.9.27,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן ,10,10,1400,2832,0.1956521739130435,0.28846153846153844,0.1956521739130435
1402,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.291.6.2-ref-sifre-d.291.6.12,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,276844,276905,46303,46313,ref-sifre-d.291.6.2,ref-sifre-d.291.6.12,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן ,10,11,1402,2935,0.3220338983050847,0.30645161290322576,0.3220338983050847
1404,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-sifre-d.302.1.6-ref-sifre-d.302.1.15,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,288558,288602,48290,48299,ref-sifre-d.302.1.6,ref-sifre-d.302.1.15,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן ,10,10,1404,3067,0.1956521739130435,0.28846153846153844,0.1956521739130435
1406,ref-Sifra.8.06-00.9.22-ref-Sifra.8.06-00.9.30,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,386441,386483,58572,58580,ref-Sifra.8.6-00.9.22,ref-Sifra.8.6-00.9.30,288631,288685,48307,48318,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,9,12,1406,3158,0.5961538461538461,0.423728813559322,0.4807692307692308
1408,ref-Sifra.8.06-04.7.4-ref-Sifra.8.06-04.7.35,ref-sifre-d.206.1.24-ref-sifre-d.206.1.34,387610,387776,58766,58797,ref-Sifra.8.6-04.7.4,ref-Sifra.8.6-04.7.35,212836,212899,35536,35546,ref-sifre-d.206.1.24,ref-sifre-d.206.1.34,אין פחות משתי אבנים והביאו אל תחת האבנים אין פחות משתים מכאן אמרו אין חולצים פחות משתים ואין מביאים פחות משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא ,אחת מביאה ואין שתי עיירות מביאות שתי עגלות ואין ירושלים מביאה ,32,11,1408,2210,0.7169811320754716,0.6441717791411044,0.6918238993710691
