baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifra,dam-lev,jac,id
ref-sifra.5.9-11.3.52-ref-sifra.5.9-11.4.28,ref-b.5.3.7.101a.8.5-ref-b.5.3.7.101a.9.7,299399,299650,ref-sifra.5.9-11.3.52,ref-sifra.5.9-11.4.28,7792019,7792119,ref-b.5.3.7.101a.8.5,ref-b.5.3.7.101a.9.7,טמא שאכל את הטהור חייב טמא שאכל את הטמא פטור שלא אכל אלא דבר טמא אמרו לו אף טמא שאכל את הטהור חייב טמא שאכל את הטמא פטור שלא אכל אלא דבר טמא אמרו לו אף טמא שאכל את הטהור,טמא שאכל את הטהור חייב טמא שאכל את הטמא פטור שלא אכל אלא דבר טמא אמרו לו אף טמא שאכל את הטהור חייב טמא שאכל את הטמא פטור שלא אכל אלא דבר טמא אמרו לו אף טמא שאכל את הטהור,15,22,7631,7631.0,4200,4200.0,0.0,0.0,4080002978
ref-sifra.5.9-11.3.54-ref-sifra.5.9-11.3.66,ref-b.5.4.1.7b.3.8-ref-b.5.4.1.7b.3.17,299414,299493,ref-sifra.5.9-11.3.54,ref-sifra.5.9-11.3.66,7947018,7947071,ref-b.5.4.1.7b.3.8,ref-b.5.4.1.7b.3.17,טהורים טמאת את הכל וכשאתה אומר מחוברים טהורים ותלושים טמאים טמאת מקצת וטהרת ,הטמא טמא והיוצא מן הטהור טהור והני נמי מטמא קאתי ,13,10,7818,7818.0,4203,4188.0,0.5921052631578947,0.8666666666666667,4080002979
ref-sifra.5.9-11.3.52-ref-sifra.5.9-11.3.67,ref-b.6.7.2.17a.20.21-ref-b.6.7.2.17a.22.6,299399,299498,ref-sifra.5.9-11.3.52,ref-sifra.5.9-11.3.67,8559073,8559163,ref-b.6.7.2.17a.20.21,ref-b.6.7.2.17a.22.6,טומאת משקין נטמא מקצתו לא נטמא כולו נטהר מקצתו נטהר כולו הא גופא קשיא אמרת נטמא מקצתו,מטמא טומאת משקין נטמא מקצתו לא נטמא כולו נטהר מקצתו נטהר כולו הא גופא קשיא אמרת נטמא מקצתו,14,10,8902,8902.0,4195,4195.0,0.05555555555555555,0.0,4080002980
ref-sifra.5.9-11.4.3-ref-sifra.5.9-11.4.19,ref-b.6.7.7.55b.11.20-ref-b.6.7.7.55b.12.4,299506,299603,ref-sifra.5.9-11.4.3,ref-sifra.5.9-11.4.19,8694583,8694634,ref-b.6.7.7.55b.11.20,ref-b.6.7.7.55b.12.4,בטהור מה שביד טהור טמאתי לך ואימא במשא מטמא אדם,בטהור מה שביד טהור טמאתי לך ואימא במשא מטמא אדם,14,10,9205,9205.0,4207,4207.0,0.0,0.0,4080002981
ref-sifra.5.9-11.5.53-ref-sifra.5.9-11.5.73,ref-b.2.4.6.67a.15.7-ref-b.2.4.6.67a.16.8,299977,300076,ref-sifra.5.9-11.5.53,ref-sifra.5.9-11.5.73,1493099,1493170,ref-b.2.4.6.67a.15.7,ref-b.2.4.6.67a.16.8,בשרץ החמור אלא יטמא בהכשר ושלא בהכשר תלמוד לומר וכי  מים טמא הרי זה בא ללמד על השרץ שלא יטמא ,טמא שרץ וזב חמור מטמא שרץ ומאי חומריה כדאמרן אדרבה שרץ חמור שכן מטמא ,21,14,748,739.0,4234,4234.0,0.6666666666666666,0.8333333333333334,4080002982
ref-sifra.5.9-11.5.53-ref-sifra.5.9-11.5.73,ref-b.5.1.2.23a.5.3-ref-b.5.1.2.23a.5.12,299977,300076,ref-sifra.5.9-11.5.53,ref-sifra.5.9-11.5.73,6879675,6879730,ref-b.5.1.2.23a.5.3,ref-b.5.1.2.23a.5.12,בשרץ החמור אלא יטמא בהכשר ושלא בהכשר תלמוד לומר וכי  מים טמא הרי זה בא ללמד על השרץ שלא יטמא ,בטומאת שרץ האמרת שוחטין וזורקין על טומאת שרץ אלא טומאת ,21,10,4959,4957.0,4235,4234.0,0.6989247311827957,0.8235294117647058,4080002983
ref-sifra.5.9-11.6.1-ref-sifra.5.9-11.6.12,ref-b.2.4.2.41a.6.7-ref-b.2.4.2.41a.7.5,300102,300159,ref-sifra.5.9-11.6.1,ref-sifra.5.9-11.6.12,1400563,1400617,ref-b.2.4.2.41a.6.7,ref-b.2.4.2.41a.7.5,אין לי אלא לאחר הכשר מים מנין לרבות לעשות שאר משקים כמים ,אין לי אלא במים שאר משקין מניין אמרת קל וחומר ומה מים ,12,12,661,661.0,4236,4236.0,0.49122807017543857,0.5833333333333333,4080002984
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.68,ref-b.3.2.4.45b.7.1-ref-b.3.2.4.45b.7.20,300347,300430,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.68,3387085,3387186,ref-b.3.2.4.45b.7.1,ref-b.3.2.4.45b.7.20,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה עשה בו ,נאמר שעריך למטה ונאמר שעריך למעלה מה שעריך האמור למעלה שער שעבד בו אף שעריך האמור למטה שער שעבד בו ,17,20,2534,2529.0,4244,4237.0,0.5252525252525253,0.6666666666666667,4080002985
ref-sifra.5.9-11.6.51-ref-sifra.5.9-11.6.64,ref-b.3.5.2.15b.5.12-ref-b.3.5.2.15b.6.8,300341,300409,ref-sifra.5.9-11.6.51,ref-sifra.5.9-11.6.64,3963160,3963259,ref-b.3.5.2.15b.5.12,ref-b.3.5.2.15b.6.8,ומים אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים ,מים חיים מה מים חיים שלא נעשתה בהן מלאכה אף כלי שלא נעשתה בו מלאכה אי מה להלן מים חיים אף כאן מים ,14,23,2914,2913.0,4239,4237.0,0.6224489795918368,0.9333333333333333,4080002986
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.66,ref-b.3.6.5.49a.2.5-ref-b.3.6.5.49a.2.19,300347,300423,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.66,4227376,4227456,ref-b.3.6.5.49a.2.5,ref-b.3.6.5.49a.2.19,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה ,נאמרה שדה למטה ונאמרה שדה למעלה מה שדה האמורה למעלה דניזק אף שדה האמורה למטה ,15,15,3088,3086.0,4240,4237.0,0.5324675324675324,0.6363636363636364,4080002987
ref-sifra.5.9-11.6.54-ref-sifra.5.9-11.6.67,ref-b.3.7.1.28a.3.13-ref-b.3.7.1.28a.3.25,300359,300427,ref-sifra.5.9-11.6.54,ref-sifra.5.9-11.6.67,4480307,4480375,ref-b.3.7.1.28a.3.13,ref-b.3.7.1.28a.3.25,מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה עשה ,מה שבועה האמורה בפנים עשה בה ספק כודאי אף שבועה האמורה בחוץ עשה ,14,13,3226,3220.0,4246,4237.0,0.5522388059701493,0.7692307692307692,4080002988
ref-sifra.5.9-11.6.47-ref-sifra.5.9-11.7.3,ref-b.3.7.1.31a.4.10-ref-b.3.7.1.31a.4.17,300320,300459,ref-sifra.5.9-11.6.47,ref-sifra.5.9-11.7.3,4492785,4492828,ref-b.3.7.1.31a.4.10,ref-b.3.7.1.31a.4.17,השקיני מים ואימא אומרת השקיני מים איזה מהם,השקיני מים ואימא אומרת השקיני מים איזה מהם,28,8,3249,3249.0,4237,4237.0,0.0,0.0,4080002989
ref-sifra.5.9-11.6.53-ref-sifra.5.9-11.6.66,ref-b.4.1.1.6b.19.6-ref-b.4.1.1.6b.19.18,300354,300423,ref-sifra.5.9-11.6.53,ref-sifra.5.9-11.6.66,4695258,4695325,ref-b.4.1.1.6b.19.6,ref-b.4.1.1.6b.19.18,למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה ,למטה ונאמר שדה למעלה מה שדה האמור למעלה דניזק אף שדה האמור למטה ,14,13,3407,3407.0,4245,4237.0,0.4852941176470588,0.6363636363636364,4080002990
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.66,ref-b.4.5.2.7b.18.18-ref-b.4.5.2.7b.18.34,300347,300423,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.66,6441445,6441526,ref-b.4.5.2.7b.18.18,ref-b.4.5.2.7b.18.34,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה ,נאמר עץ למטה ונאמר עץ למעלה מה עץ האמור למעלה מן העץ המתבקע אף עץ האמור למטה ,15,17,4455,4455.0,4241,4237.0,0.5844155844155844,0.6666666666666667,4080002991
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.66,ref-b.4.10.1.5a.6.15-ref-b.4.10.1.5a.6.31,300347,300423,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.66,6766964,6767048,ref-b.4.10.1.5a.6.15,ref-b.4.10.1.5a.6.31,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה ,"שנאמר למטה קהל ונאמר למעלה קהל מה קהל האמור למעלה ב""ד עם הקהל אף קהל האמור למטה ",15,17,4614,4614.0,4242,4242.0,0.5375,0.6923076923076923,4080002992
ref-sifra.5.9-11.6.52-ref-sifra.5.9-11.6.66,ref-b.4.10.1.5a.7.14-ref-b.4.10.1.5a.7.30,300347,300423,ref-sifra.5.9-11.6.52,ref-sifra.5.9-11.6.66,6767127,6767210,ref-b.4.10.1.5a.7.14,ref-b.4.10.1.5a.7.30,אמורים למטה מה מים אמורים למעלה עשה בהם שאר משקים כמים אף מים האמורים למטה ,"נאמר קהל למטה ונאמר קהל למעלה מה קהל האמור למעלה ב""ד ולא צבור אף קהל האמור למטה ",15,17,4624,4624.0,4243,4242.0,0.5625,0.6923076923076923,4080002993
ref-sifra.5.9-11.6.49-ref-sifra.5.9-11.6.56,ref-b.5.1.5.52b.4.3-ref-b.5.1.5.52b.4.11,300328,300372,ref-sifra.5.9-11.6.49,ref-sifra.5.9-11.6.56,6958226,6958278,ref-b.5.1.5.52b.4.3,ref-b.5.1.5.52b.4.11,אמורים למעלה ומים אמורים למטה מה מים אמורים ,נאמרו דמים למעלה ונאמרו דמים למטן מה דמים האמורים ,8,9,5372,5369.0,4238,4237.0,0.3,0.7142857142857143,4080002994
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.82,ref-b.3.2.4.45b.7.1-ref-b.3.2.4.45b.7.20,300800,300880,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.82,3387085,3387186,ref-b.3.2.4.45b.7.1,ref-b.3.2.4.45b.7.20,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה עשה בו ,נאמר שעריך למטה ונאמר שעריך למעלה מה שעריך האמור למעלה שער שעבד בו אף שעריך האמור למטה שער שעבד בו ,17,20,2535,2529.0,4254,4248.0,0.5353535353535354,0.6666666666666667,4080002995
ref-sifra.5.9-11.7.65-ref-sifra.5.9-11.7.78,ref-b.3.5.2.15b.5.12-ref-b.3.5.2.15b.6.8,300794,300861,ref-sifra.5.9-11.7.65,ref-sifra.5.9-11.7.78,3963160,3963259,ref-b.3.5.2.15b.5.12,ref-b.3.5.2.15b.6.8,ומים אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים ,מים חיים מה מים חיים שלא נעשתה בהן מלאכה אף כלי שלא נעשתה בו מלאכה אי מה להלן מים חיים אף כאן מים ,14,23,2915,2913.0,4249,4248.0,0.6122448979591837,0.9333333333333333,4080002996
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.80,ref-b.3.6.5.49a.2.5-ref-b.3.6.5.49a.2.19,300800,300873,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.80,4227376,4227456,ref-b.3.6.5.49a.2.5,ref-b.3.6.5.49a.2.19,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה ,נאמרה שדה למטה ונאמרה שדה למעלה מה שדה האמורה למעלה דניזק אף שדה האמורה למטה ,15,15,3089,3086.0,4250,4248.0,0.5454545454545454,0.6363636363636364,4080002997
ref-sifra.5.9-11.7.68-ref-sifra.5.9-11.7.81,ref-b.3.7.1.28a.3.13-ref-b.3.7.1.28a.3.25,300812,300877,ref-sifra.5.9-11.7.68,ref-sifra.5.9-11.7.81,4480307,4480375,ref-b.3.7.1.28a.3.13,ref-b.3.7.1.28a.3.25,מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה עשה ,מה שבועה האמורה בפנים עשה בה ספק כודאי אף שבועה האמורה בחוץ עשה ,14,13,3227,3220.0,4256,4248.0,0.5846153846153846,0.7692307692307692,4080002998
ref-sifra.5.9-11.7.67-ref-sifra.5.9-11.7.80,ref-b.4.1.1.6b.19.6-ref-b.4.1.1.6b.19.18,300807,300873,ref-sifra.5.9-11.7.67,ref-sifra.5.9-11.7.80,4695258,4695325,ref-b.4.1.1.6b.19.6,ref-b.4.1.1.6b.19.18,למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה ,למטה ונאמר שדה למעלה מה שדה האמור למעלה דניזק אף שדה האמור למטה ,14,13,3408,3407.0,4255,4248.0,0.5151515151515151,0.6363636363636364,4080002999
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.80,ref-b.4.5.2.7b.18.18-ref-b.4.5.2.7b.18.34,300800,300873,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.80,6441445,6441526,ref-b.4.5.2.7b.18.18,ref-b.4.5.2.7b.18.34,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה ,נאמר עץ למטה ונאמר עץ למעלה מה עץ האמור למעלה מן העץ המתבקע אף עץ האמור למטה ,15,17,4456,4455.0,4251,4248.0,0.5714285714285714,0.6666666666666667,4080003000
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.80,ref-b.4.10.1.5a.6.15-ref-b.4.10.1.5a.6.31,300800,300873,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.80,6766964,6767048,ref-b.4.10.1.5a.6.15,ref-b.4.10.1.5a.6.31,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה ,"שנאמר למטה קהל ונאמר למעלה קהל מה קהל האמור למעלה ב""ד עם הקהל אף קהל האמור למטה ",15,17,4615,4615.0,4252,4252.0,0.575,0.6923076923076923,4080003001
ref-sifra.5.9-11.7.66-ref-sifra.5.9-11.7.80,ref-b.4.10.1.5a.7.14-ref-b.4.10.1.5a.7.30,300800,300873,ref-sifra.5.9-11.7.66,ref-sifra.5.9-11.7.80,6767127,6767210,ref-b.4.10.1.5a.7.14,ref-b.4.10.1.5a.7.30,אמורים למטה מה מים אמורים למעלה עשה בו שאר משקין כמים אף מים אמורים למטה ,"נאמר קהל למטה ונאמר קהל למעלה מה קהל האמור למעלה ב""ד ולא צבור אף קהל האמור למטה ",15,17,4625,4625.0,4253,4252.0,0.5875,0.6923076923076923,4080003002
ref-sifra.5.9-11.7.62-ref-sifra.5.9-11.7.70,ref-b.5.1.5.52b.4.3-ref-b.5.1.5.52b.4.11,300779,300825,ref-sifra.5.9-11.7.62,ref-sifra.5.9-11.7.70,6958226,6958278,ref-b.5.1.5.52b.4.3,ref-b.5.1.5.52b.4.11,נאמר מים למעלה ומים אמורים למטה מה מים אמורים ,נאמרו דמים למעלה ונאמרו דמים למטן מה דמים האמורים ,9,9,5373,5369.0,4248,4248.0,0.24,0.7142857142857143,4080003003
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.58,ref-b.3.2.4.45b.7.1-ref-b.3.2.4.45b.7.20,301113,301192,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.58,3387085,3387186,ref-b.3.2.4.45b.7.1,ref-b.3.2.4.45b.7.20,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה עשה בהם ,נאמר שעריך למטה ונאמר שעריך למעלה מה שעריך האמור למעלה שער שעבד בו אף שעריך האמור למטה שער שעבד בו ,16,20,2536,2529.0,4263,4257.0,0.5656565656565656,0.6666666666666667,4080003004
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.56,ref-b.3.6.5.49a.2.5-ref-b.3.6.5.49a.2.19,301113,301184,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.56,4227376,4227456,ref-b.3.6.5.49a.2.5,ref-b.3.6.5.49a.2.19,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,נאמרה שדה למטה ונאמרה שדה למעלה מה שדה האמורה למעלה דניזק אף שדה האמורה למטה ,14,15,3090,3086.0,4258,4257.0,0.5584415584415584,0.6363636363636364,4080003005
ref-sifra.5.9-11.8.45-ref-sifra.5.9-11.8.57,ref-b.3.7.1.28a.3.13-ref-b.3.7.1.28a.3.25,301125,301188,ref-sifra.5.9-11.8.45,ref-sifra.5.9-11.8.57,4480307,4480375,ref-b.3.7.1.28a.3.13,ref-b.3.7.1.28a.3.25,מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה עשה ,מה שבועה האמורה בפנים עשה בה ספק כודאי אף שבועה האמורה בחוץ עשה ,13,13,3228,3220.0,4265,4257.0,0.546875,0.7692307692307692,4080003006
ref-sifra.5.9-11.8.44-ref-sifra.5.9-11.8.56,ref-b.4.1.1.6b.19.6-ref-b.4.1.1.6b.19.18,301120,301184,ref-sifra.5.9-11.8.44,ref-sifra.5.9-11.8.56,4695258,4695325,ref-b.4.1.1.6b.19.6,ref-b.4.1.1.6b.19.18,למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,למטה ונאמר שדה למעלה מה שדה האמור למעלה דניזק אף שדה האמור למטה ,13,13,3409,3407.0,4264,4257.0,0.546875,0.6363636363636364,4080003007
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.56,ref-b.4.5.2.7b.18.18-ref-b.4.5.2.7b.18.34,301113,301184,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.56,6441445,6441526,ref-b.4.5.2.7b.18.18,ref-b.4.5.2.7b.18.34,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,נאמר עץ למטה ונאמר עץ למעלה מה עץ האמור למעלה מן העץ המתבקע אף עץ האמור למטה ,14,17,4457,4455.0,4259,4257.0,0.5844155844155844,0.6666666666666667,4080003008
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.56,ref-b.4.10.1.5a.6.15-ref-b.4.10.1.5a.6.31,301113,301184,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.56,6766964,6767048,ref-b.4.10.1.5a.6.15,ref-b.4.10.1.5a.6.31,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,"שנאמר למטה קהל ונאמר למעלה קהל מה קהל האמור למעלה ב""ד עם הקהל אף קהל האמור למטה ",14,17,4616,4616.0,4260,4260.0,0.575,0.6923076923076923,4080003009
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.56,ref-b.4.10.1.5a.7.14-ref-b.4.10.1.5a.7.30,301113,301184,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.56,6767127,6767210,ref-b.4.10.1.5a.7.14,ref-b.4.10.1.5a.7.30,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,"נאמר קהל למטה ונאמר קהל למעלה מה קהל האמור למעלה ב""ד ולא צבור אף קהל האמור למטה ",14,17,4626,4626.0,4261,4260.0,0.6,0.6923076923076923,4080003010
ref-sifra.5.9-11.8.43-ref-sifra.5.9-11.8.56,ref-b.5.1.4.38a.5.5-ref-b.5.1.4.38a.5.15,301113,301184,ref-sifra.5.9-11.8.43,ref-sifra.5.9-11.8.56,6920757,6920817,ref-b.5.1.4.38a.5.5,ref-b.5.1.4.38a.5.15,אמורים למטה מה מים אמורים למעלה עשה בהם מחשבה כמתנה אף מים אמורים למטה ,נאמרו דמים למטה ונאמרו דמים למעלה מה מתן דמים האמורים למטה ,14,11,5128,5123.0,4262,4257.0,0.43661971830985913,0.7272727272727273,4080003011
ref-sifra.5.9-11.8.40-ref-sifra.5.9-11.8.47,ref-b.5.1.5.52b.4.3-ref-b.5.1.5.52b.4.11,301094,301138,ref-sifra.5.9-11.8.40,ref-sifra.5.9-11.8.47,6958226,6958278,ref-b.5.1.5.52b.4.3,ref-b.5.1.5.52b.4.11,אמורים למעלה ומים אמורים למטה מה מים אמורים ,נאמרו דמים למעלה ונאמרו דמים למטן מה דמים האמורים ,8,9,5374,5369.0,4257,4257.0,0.3,0.7142857142857143,4080003012
ref-sifra.5.9-11.9.5-ref-sifra.5.9-11.9.25,ref-b.5.3.9.118a.7.6-ref-b.5.3.9.118a.7.21,301222,301317,ref-sifra.5.9-11.9.5,ref-sifra.5.9-11.9.25,7840945,7841026,ref-b.5.3.9.118a.7.6,ref-b.5.3.9.118a.7.21,שניתן מים על גבי זרע נתן זרע על גבי מים מנין תלמוד לומר טמא טמא הוא לכם כל שהוא לצרכיכם ידות ,יותן מים על זרע ונפל מנבלתם עליו טמא הוא לכם לכם לכל שבצרכיכם לרבות את הידות ,21,16,7664,7663.0,4266,4266.0,0.6021505376344086,0.7,4080003013
ref-sifra.5.10-00.1.32-ref-sifra.5.10-00.1.71,ref-b.5.1.7.70a.6.11-ref-b.5.1.7.70a.7.6,302027,302242,ref-sifra.5.10-00.1.32,ref-sifra.5.10-00.1.71,7002659,7002765,ref-b.5.1.7.70a.6.11,ref-b.5.1.7.70a.7.6,אסור באכילה וטריפה אסורה באכילה מה עוף טמא אינו מטמא אף טריפה אינה מטמאה ועוד מי איכא למילף טרפה מטמאה,אסור באכילה וטריפה אסורה באכילה מה עוף טמא אינו מטמא אף טריפה אינה מטמאה ועוד מי איכא למילף טרפה מטמאה,36,20,5642,5642.0,4267,4267.0,0.0,0.0,4080003014
