baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-t,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.5.1.11.2.2-ref-m.5.1.11.2.11,ref-t.5.1.10.11.17-ref-t.5.1.10.11.29,647161,647208,ref-m.5.1.11.2.2,ref-m.5.1.11.2.11,1054612,1054680,ref-t.5.1.10.11.17,ref-t.5.1.10.11.29,פסולה אין דמה טעון כבוס בין שהיה לה שעת הכושר ,פסולין נפסלו אין טעונין מריקה ושטיפה ר' יעקב או' היה להן שעת הכושר ,10,13,6345,6345.0,6112,6109.0,0.5074626865671642,0.6923076923076923,1020004263
ref-m.5.1.11.2.2-ref-m.5.1.11.2.11,ref-t.5.1.10.11.30-ref-t.5.1.10.11.42,647161,647208,ref-m.5.1.11.2.2,ref-m.5.1.11.2.11,1054681,1054753,ref-t.5.1.10.11.30,ref-t.5.1.10.11.42,פסולה אין דמה טעון כבוס בין שהיה לה שעת הכושר ,ונפסלו אין טעונין מריקה ושטיפה ר' שמעון או' אע'פ שהיתה להן שעת הכושר ,10,13,6346,6346.0,6113,6109.0,0.4927536231884058,0.8125,1020004264
ref-m.5.1.11.2.8-ref-m.5.1.11.2.37,ref-t.5.1.12.1.10-ref-t.5.1.12.1.37,647189,647345,ref-m.5.1.11.2.8,ref-m.5.1.11.2.37,1059237,1059387,ref-t.5.1.12.1.10,ref-t.5.1.12.1.37,בחוץ שהשוחט בפנים למעלה בחוץ היתה לו שעת הכושר והשוחט בחוץ,השוחט בחוץ למעלה בחוץ שהשוחט בפנים למעלה בחוץ היתה לו שעת הכושר והשוחט בחוץ למעלה בחוץ לא היתה לו שעת הכושר ר' לעזר בר' שמעון או' הפריש בין,30,28,6396,6396.0,6114,6114.0,0.5827338129496403,0.3846153846153846,1020004265
ref-m.5.1.11.2.33-ref-m.5.1.11.2.38,ref-t.6.5.9.1.31-ref-t.6.5.9.2.5,647314,647353,ref-m.5.1.11.2.33,ref-m.5.1.11.2.38,1396883,1396920,ref-t.6.5.9.1.31,ref-t.6.5.9.2.5,הכושר שנשחטה חוץ לזמנה וחוץ למקומה ,להכשירו שחטו חוץ לזמנו וחוץ למקומו ,6,6,9848,9847.0,6116,6109.0,0.2571428571428571,0.33333333333333337,1020004266
ref-m.5.1.11.3.6-ref-m.5.1.11.3.67,ref-t.5.1.10.10.2-ref-t.5.1.10.10.35,647406,647734,ref-m.5.1.11.3.6,ref-m.5.1.11.3.67,1054298,1054477,ref-t.5.1.10.10.2,ref-t.5.1.10.10.35,העור עד שלא הופשט אין טעונין כיבוס משהופשט טעון כבוס דברי ר' יהודה ר' ליעזר אומ' אף משהופשט אין טעון כיבוס ואין טעון כיבוס אלא מקום הדם דבר שראוי לקבל טומאה ראוי לכיבוס,על העור עד שלא הופשט אין טעונין כיבוס משהופשט טעון כבוס דברי ר' יהודה ר' ליעזר אומ' אף משהופשט אין טעון כיבוס ואין טעון כיבוס אלא מקום הדם דבר שראוי לקבל טומאה ראוי לכיבוס,62,34,6340,6340.0,6122,6122.0,0.017543859649122806,0.045454545454545414,1020004267
ref-m.5.1.11.5.2-ref-m.5.1.11.6.15,ref-t.5.1.10.13.34-ref-t.5.1.10.14.4,647887,648165,ref-m.5.1.11.5.2,ref-m.5.1.11.6.15,1055093,1055207,ref-t.5.1.10.13.34,ref-t.5.1.10.14.4,יצא לחוץ מכניסן מורקן ושוטפן בפנים ניטמאו בחוץ מטהרן ומכניסן,יצא לחוץ מכניסן מורקן ושוטפן בפנים ניטמאו בחוץ מטהרן ומכניסן,12,10,6356,6356.0,6124,6124.0,0.0,0.0,1020004268
ref-m.5.1.11.7.9-ref-m.5.1.11.7.22,ref-t.4.7.3.3.62-ref-t.4.7.3.3.73,648234,648313,ref-m.5.1.11.7.9,ref-m.5.1.11.7.22,975922,975995,ref-t.4.7.3.3.62,ref-t.4.7.3.3.73,קדשי קדשים ואחד קדשים קלים טעונין מריקה ושטיפה רבי שמעון אומר קדשים קלים אינן ,קדשים קלים ומעשר שני אע'פ שאין חומה שקדושה הראשונה קדשה לשעתה וקדשה ,14,12,5717,5712.0,6132,6128.0,0.6666666666666666,0.8888888888888888,1020004269
ref-m.5.1.11.7.10-ref-m.5.1.11.7.24,ref-t.5.1.10.11.4-ref-t.5.1.10.11.9,648239,648326,ref-m.5.1.11.7.10,ref-m.5.1.11.7.24,1054540,1054575,ref-t.5.1.10.11.4,ref-t.5.1.10.11.9,קדשים קלים אין טעונין מריקה ושטיפה,קדשים קלים אין טעונין מריקה ושטיפה,13,6,6342,6342.0,6134,6134.0,0.0,0.0,1020004270
ref-m.5.1.11.7.12-ref-m.5.1.11.7.38,ref-t.5.1.10.13.4-ref-t.5.1.10.13.32,648251,648392,ref-m.5.1.11.7.12,ref-m.5.1.11.7.38,1054944,1055085,ref-t.5.1.10.13.4,ref-t.5.1.10.13.32,בישל בו מתחלת הרגל מבשל בו כל הרגל אחר הרגל אין טעון מריקה ושטיפה אמ' ר' נתן לא היה ר' טרפון או' אלא בקדשים קלים בלבד היכן מורקן ושוטפן,בישל בו מתחלת הרגל מבשל בו כל הרגל אחר הרגל אין טעון מריקה ושטיפה אמ' ר' נתן לא היה ר' טרפון או' אלא בקדשים קלים בלבד היכן מורקן ושוטפן,27,28,6354,6354.0,6136,6136.0,0.0,0.0,1020004271
ref-m.5.1.11.7.9-ref-m.5.1.11.7.21,ref-t.5.1.10.14.11-ref-t.5.1.10.14.32,648234,648308,ref-m.5.1.11.7.9,ref-m.5.1.11.7.21,1055246,1055376,ref-t.5.1.10.14.11,ref-t.5.1.10.14.32,קדשי קדשים מורק ושוטף לקדשי קדשים קדשים קלים מורק ושוטף,מריקתן ושטיפתן בישל בו קדשי קדשים מורק ושוטף לקדשי קדשים קדשים קלים מורק ושוטף לקדשי' קלים קדשי,8,17,6363,6363.0,6129,6129.0,0.42105263157894735,0.5,1020004272
ref-m.5.1.11.7.9-ref-m.5.1.11.7.29,ref-t.5.1.10.15.26-ref-t.5.1.11.1.1,648234,648352,ref-m.5.1.11.7.9,ref-m.5.1.11.7.29,1055603,1055720,ref-t.5.1.10.15.26,ref-t.5.1.11.1.1,בקדשי קדשים ובקדשים קלים ואם נתבשל במקצת כלי כולו טעון מריקה ושטיפה מה שאין כן בהזאה אין,שהמריקה ושטיפה נוהגין בקדשי קדשים ובקדשים קלים ואם נתבשל במקצת כלי כולו טעון מריקה ושטיפה מה שאין כן בהזאה אין,21,20,6370,6370.0,6133,6133.0,0.2,0.1333333333333333,1020004273
ref-m.5.1.11.7.8-ref-m.5.1.11.7.22,ref-t.5.6.1.3.1-ref-t.5.6.1.3.7,648230,648313,ref-m.5.1.11.7.8,ref-m.5.1.11.7.22,1201155,1201190,ref-t.5.6.1.3.1,ref-t.5.6.1.3.7,אחד קדשי קדשים ואחד קדשים קלים טעונין מריקה ושטיפה רבי שמעון אומר קדשים קלים אינן ,אחד קדשי קדשים ואחד קדשים קלים אין ,15,7,7645,7645.0,6128,6128.0,0.573170731707317,0.7,1020004274
ref-m.5.1.11.8.16-ref-m.5.1.11.8.22,ref-t.5.1.10.11.5-ref-t.5.1.10.11.9,648610,648660,ref-m.5.1.11.8.16,ref-m.5.1.11.8.22,1054546,1054575,ref-t.5.1.10.11.5,ref-t.5.1.10.11.9,הקלים נאכלין כחמורין ואינן טעונין מריקה ושטיפה ,קלים אין טעונין מריקה ושטיפה ,7,5,6344,6342.0,6145,6139.0,0.3829787234042553,0.4285714285714286,1020004275
ref-m.5.1.11.7.42-ref-m.5.1.11.8.23,ref-t.5.1.10.13.45-ref-t.5.1.10.15.8,648411,648667,ref-m.5.1.11.7.42,ref-m.5.1.11.8.23,1055166,1055491,ref-t.5.1.10.13.45,ref-t.5.1.10.15.8,ושוטפן בפנים כיצד מריקתן ושטיפתן במקום אכילתן מריקתן ושטיפתן ועד זמן אכילתן מריקתן,ושוטפן בפנים כיצד מריקתן ושטיפתן במקום אכילתן מריקתן ושטיפתן ועד זמן אכילתן מריקתן,8,13,6360,6360.0,6139,6139.0,0.0,0.0,1020004276
ref-m.5.1.11.7.44-ref-m.5.1.11.7.49,ref-t.5.1.10.15.21-ref-t.5.1.10.15.26,648421,648462,ref-m.5.1.11.7.44,ref-m.5.1.11.7.49,1055566,1055611,ref-t.5.1.10.15.21,ref-t.5.1.10.15.26,מריקה ושטיפה מריקה כמריקת הכוס ושטיפה ,במריקה ושטיפה חומר במריקה ושטיפה שהמריקה ,6,6,6367,6367.0,6141,6141.0,0.4634146341463415,0.8571428571428572,1020004277
ref-m.5.1.11.8.3-ref-m.5.1.11.8.23,ref-t.5.1.10.15.23-ref-t.5.1.11.1.1,648544,648667,ref-m.5.1.11.8.3,ref-m.5.1.11.8.23,1055582,1055720,ref-t.5.1.10.15.23,ref-t.5.1.11.1.1,חומר במריקה ושטיפה שהמריקה ושטיפה נוהגין בקדשי קדשים ובקדשים קלים ואם נתבשל במקצת כלי כולו טעון מריקה ושטיפה מה שאין כן בהזאה אין,חומר במריקה ושטיפה שהמריקה ושטיפה נוהגין בקדשי קדשים ובקדשים קלים ואם נתבשל במקצת כלי כולו טעון מריקה ושטיפה מה שאין כן בהזאה אין,21,23,6368,6368.0,6143,6143.0,0.0,0.0,1020004278
ref-m.5.1.12.1.50-ref-m.5.1.12.1.63,ref-t.1.3.2.7.11-ref-t.1.3.2.7.26,649057,649136,ref-m.5.1.12.1.50,ref-m.5.1.12.1.63,56527,56609,ref-t.1.3.2.7.11,ref-t.1.3.2.7.26,זריקת דמים וטהור בשעת הקטר חלבים אינו חולק בבשר שנאמר המקריב את דם השלמים ,אין מקבלין אותו שנאמר המקריב את דם השלמים וג' אין לי אלא זריקות דם והקטר חלבים ,14,16,208,208.0,6151,6146.0,0.7215189873417721,0.5882352941176471,1020004279
ref-m.5.1.12.1.50-ref-m.5.1.12.1.58,ref-t.5.2.2.13.4-ref-t.5.2.2.13.12,649057,649107,ref-m.5.1.12.1.50,ref-m.5.1.12.1.58,1073915,1073959,ref-t.5.2.2.13.4,ref-t.5.2.2.13.12,זריקת דמים וטהור בשעת הקטר חלבים אינו חולק בבשר ,לזרוק דמה לע'ז ולהקטיר חלבה לע'ז הרי זה בשר ,9,9,6560,6559.0,6150,6146.0,0.6041666666666666,0.8666666666666667,1020004280
ref-m.5.1.12.1.37-ref-m.5.1.12.1.59,ref-t.5.3.13.16.4-ref-t.5.3.13.16.45,648990,649114,ref-m.5.1.12.1.37,ref-m.5.1.12.1.59,1153576,1153806,ref-t.5.3.13.16.4,ref-t.5.3.13.16.45,אין חולק בבשר עד שיהא טהור בשעת שחיטה ובשעת זריקות דמים ובשעת הקטר חלבים,בשעת שחיטה ובשעת זריקת דמים ובשעת הקטר חלבים ניטמא הרי זה חולק בבשר,19,30,7280,7279.0,6146,6146.0,0.7083333333333334,0.5,1020004281
ref-m.5.1.12.2.14-ref-m.5.1.12.2.31,ref-t.2.3.5.7.20-ref-t.2.3.5.7.45,649253,649349,ref-m.5.1.12.2.14,ref-m.5.1.12.2.31,352599,352748,ref-t.2.3.5.7.20,ref-t.2.3.5.7.45,עולות צבור ששחטן בשבת שלא לשמן הרי זה חייב ויקטיר אמורין לערב חטאת יחיד ועולת יחיד ששחטן בשבת לשמן וזרק דמן שלא לשמן חייב שהורצו הבעלים,עולות צבור ששחטן בשבת שלא לשמן הרי זה חייב ויקטיר אמורין לערב חטאת יחיד ועולת יחיד ששחטן בשבת לשמן וזרק דמן שלא לשמן חייב שהורצו הבעלים,18,16,1889,1889.0,6155,6155.0,0.0,0.0,1020004282
ref-m.5.1.12.2.24-ref-m.5.1.12.3.7,ref-t.5.1.11.7.1-ref-t.5.1.11.7.15,649303,649421,ref-m.5.1.12.2.24,ref-m.5.1.12.3.7,1056864,1056958,ref-t.5.1.11.7.1,ref-t.5.1.11.7.15,עולה כולה לגבוה ועורה לכהנים קדשי קדשים הדם ואמורין למזבח ובשר ועור לכהנים קדשים קלים,עולה כולה לגבוה ועורה לכהנים קדשי קדשים הדם ואמורין למזבח ובשר ועור לכהנים קדשים קלים,15,15,6373,6373.0,6159,6159.0,0.0,0.0,1020004283
ref-m.5.1.12.2.3-ref-m.5.1.12.2.11,ref-t.5.1.11.8.8-ref-t.5.1.11.8.15,649192,649243,ref-m.5.1.12.2.3,ref-m.5.1.12.2.11,1057174,1057217,ref-t.5.1.11.8.8,ref-t.5.1.11.8.15,זכה המזבח בבשרה לא זכו הכהנים בעורה שנאמר עולת ,זכה מזבח בבשרה לא יזכו הכהנים בעורה עולת ,9,8,6380,6378.0,6152,6152.0,0.1702127659574468,0.375,1020004284
ref-m.5.1.12.2.24-ref-m.5.1.12.3.19,ref-t.5.1.11.8.7-ref-t.5.1.11.8.25,649303,649482,ref-m.5.1.12.2.24,ref-m.5.1.12.3.19,1057169,1057271,ref-t.5.1.11.8.7,ref-t.5.1.11.8.25,ולא זכה מזבח בבשרה לא יזכו הכהנים בעורה עולת הקודש אין עורה לכהנים דברי ר' יהודה וחכמים או' עורה,ולא זכה מזבח בבשרה לא יזכו הכהנים בעורה עולת הקודש אין עורה לכהנים דברי ר' יהודה וחכמים או' עורה,30,19,6378,6378.0,6161,6161.0,0.0,0.0,1020004285
ref-m.5.1.12.2.8-ref-m.5.1.12.2.35,ref-t.5.1.11.8.59-ref-t.5.1.11.8.72,649217,649377,ref-m.5.1.12.2.8,ref-m.5.1.12.2.35,1057427,1057502,ref-t.5.1.11.8.59,ref-t.5.1.11.8.72,עלה שעלת לאיש עורה לכהנים ושלא עלתה לאיש אין עורה,עולת איש אלא עלה שעלת לאיש עורה לכהנים ושלא עלתה לאיש אין עורה לכהנים,27,14,6381,6381.0,6153,6153.0,0.2898550724637681,0.125,1020004286
ref-m.5.1.12.2.14-ref-m.5.1.12.2.31,ref-t.5.3.5.2.24-ref-t.5.3.5.3.27,649253,649349,ref-m.5.1.12.2.14,ref-m.5.1.12.2.31,1112315,1112516,ref-t.5.3.5.2.24,ref-t.5.3.5.3.27,ששחטה בשבת שלא לשמה הרי זה חייב ויקטיר אימורין עולת צבור ששחטה בשבת שלא לשמה הרי זה חייב ויקטיר אימורין לערב חטאת יחיד ועולת יחיד ששחטן בשבת לשמן וזרק דמן לשמן הרי זה חייב ועלו לבעלים,ששחטה בשבת שלא לשמה הרי זה חייב ויקטיר אימורין עולת צבור ששחטה בשבת שלא לשמה הרי זה חייב ויקטיר אימורין לערב חטאת יחיד ועולת יחיד ששחטן בשבת לשמן וזרק דמן לשמן הרי זה חייב ועלו לבעלים,18,36,6859,6859.0,6157,6157.0,0.0,0.0,1020004287
ref-m.5.1.12.5.7-ref-m.5.1.12.5.19,ref-t.2.5.3.6.14-ref-t.2.5.3.6.31,649896,649982,ref-m.5.1.12.5.7,ref-m.5.1.12.5.19,402978,403083,ref-t.2.5.3.6.14,ref-t.2.5.3.6.31,ונשרפין בבית הדשן דברי ר' ליעזר ר' שמעון וחכמים אומ' אין מטמאין בגדים ואין נשרפין בבית,מטמאין בגדים ונשרפין בבית הדשן דברי ר' ליעזר ר' שמעון וחכמים אומ' אין מטמאין בגדים ואין נשרפין בבית,13,18,2280,2280.0,6167,6167.0,0.13131313131313133,0.0,1020004288
ref-m.5.1.12.5.1-ref-m.5.1.12.5.21,ref-t.2.5.3.16.1-ref-t.2.5.3.16.8,649853,649996,ref-m.5.1.12.5.1,ref-m.5.1.12.5.21,405480,405534,ref-t.2.5.3.16.1,ref-t.2.5.3.16.8,פרים הנשרפים ושעירים הנשרפים בזמן שהם נשרפין כמצותן נשרפין בבית הדשן ומטמאין בגדים ואם אינן נשרפין כמצותן נשרפין בבית הבירה ואינן ,פרים הנשרפין ושעירים הנשרפים אע'פ שאין מטמין בגדים ,21,8,2307,2305.0,6164,6163.0,0.6461538461538462,0.7647058823529411,1020004289
ref-m.5.1.12.4.47-ref-m.5.1.12.5.11,ref-t.5.1.11.4.16-ref-t.5.1.11.4.23,649834,649929,ref-m.5.1.12.4.47,ref-m.5.1.12.5.11,1056341,1056388,ref-t.5.1.11.4.16,ref-t.5.1.11.4.23,יוצא לבית השריפה פרים הנשרפים ושעירים הנשרפים בזמן שהם נשרפין כמצותן נשרפין בבית הדשן ,יצאו לבית השריפה היכן שורפין אותן בבית הדשן ,14,8,6372,6372.0,6163,6163.0,0.5465116279069767,0.6666666666666667,1020004290
ref-m.5.1.12.5.1-ref-m.5.1.12.5.23,ref-t.5.1.11.18.1-ref-t.5.1.11.18.12,649853,650009,ref-m.5.1.12.5.1,ref-m.5.1.12.5.23,1058972,1059058,ref-t.5.1.11.18.1,ref-t.5.1.11.18.12,פרים הנשרפין ושעירין הנשרפין בזמן שנשרפין במצותן בבית הבירה ואין מטמאין בגדים,פרים הנשרפין ושעירין הנשרפין בזמן שנשרפין במצותן בבית הבירה ואין מטמאין בגדים,21,12,6387,6387.0,6165,6165.0,0.0,0.0,1020004291
ref-m.5.1.12.5.9-ref-m.5.1.12.5.23,ref-t.6.5.7.16.2-ref-t.6.5.7.16.18,649911,650009,ref-m.5.1.12.5.9,ref-m.5.1.12.5.23,1393611,1393726,ref-t.6.5.7.16.2,ref-t.6.5.7.16.18,שאין בבתים ובבתים שאין בבגדים שהעומד שני שבועות בבגדים טמא והפושה בבגדים ישרף מיד ומיטמא בבגדים שאין בבתים ובבתים שאין בבגדים שהעומד שני שבועות בבגדים טמא והפושה בבגדים ישרף,בבגדים שאין בבתים ובבתים שאין בבגדים שהעומד שני שבועות בבגדים טמא והפושה בבגדים ישרף מיד ומיטמא בבגדים,15,14,9818,9818.0,6168,6168.0,0.4913294797687861,0.0,1020004292
ref-m.5.1.12.5.12-ref-m.5.1.12.6.1,ref-t.6.6.4.9.7-ref-t.6.6.4.9.26,649930,650013,ref-m.5.1.12.5.12,ref-m.5.1.12.6.1,1408769,1408869,ref-t.6.6.4.9.7,ref-t.6.6.4.9.26,ומטמאין בגדים ואם אינן נשרפין כמצותן נשרפין בבית הבירה ואינן מטמאין בגדים היו ,מטמא בגדים אחר פסולה אין מטמא בגדים ר' שמעון בין לפני פסולה בין לאחר פסולה אין מטמא בגדים מפני שהיא ,13,20,9934,9931.0,6171,6163.0,0.59,0.8666666666666667,1020004293
ref-m.5.1.12.6.14-ref-m.5.1.12.6.27,ref-t.6.5.6.11.1-ref-t.6.5.6.11.8,650096,650179,ref-m.5.1.12.6.14,ref-m.5.1.12.6.27,1388932,1388984,ref-t.6.5.6.11.1,ref-t.6.5.6.11.8,מטמאין בגדים והאחרונים אינן מטמאין בגדים עד שיצאו יצאו אלו ואלו אלו ואלו מטמאין ,אילו ואילו מטמאות במגע ומטמאות במשא ואין מטמאות ,14,8,9759,9758.0,6172,6172.0,0.6375,0.8181818181818181,1020004294
ref-m.5.1.12.6.45-ref-m.5.1.13.1.14,ref-t.2.3.8.9.102-ref-t.2.3.8.10.4,650273,650363,ref-m.5.1.12.6.45,ref-m.5.1.13.1.14,364759,364859,ref-t.2.3.8.9.102,ref-t.2.3.8.10.4,מטמא בגדים השוחט והמעלה בחוץ חייב על השחיטה וחייב על העלייה רבי יוסי הגלילי אומר שחט ,הנשחט לטהורין חייבין עליו משום טומאה הנשחט לטמאין אין חייבין עליו משם טומאה פסח ראשון שוחטין על ,16,17,1957,1957.0,6173,6173.0,0.75,0.75,1020004295
ref-m.5.1.13.1.14-ref-m.5.1.13.1.34,ref-t.5.1.6.3.8-ref-t.5.1.6.3.18,650360,650471,ref-m.5.1.13.1.14,ref-m.5.1.13.1.34,1035204,1035269,ref-t.5.1.6.3.8,ref-t.5.1.6.3.18,שחט בפנים והעלה בחוץ חייב שחט בחוץ והעלה בחוץ פטור שלא העלה בחוץ אלא דבר פסול אמרו לו אף השוחט בפנים ,שחט בפנים וקבל בחוץ בחוץ וקיבל בפנים פסול עד שישחוט בפנים ,21,11,6074,6073.0,6178,6173.0,0.5544554455445545,0.7333333333333334,1020004296
ref-m.5.1.13.1.15-ref-m.5.1.13.1.28,ref-t.5.1.8.24.14-ref-t.5.1.8.24.28,650364,650441,ref-m.5.1.13.1.15,ref-m.5.1.13.1.28,1048442,1048524,ref-t.5.1.8.24.14,ref-t.5.1.8.24.28,בפנים והעלה בחוץ חייב שחט בחוץ והעלה בחוץ פטור שלא העלה בחוץ אלא דבר ,בפנים והחיצונין עלו לו בחוץ בפנים ולא נמלך אילו ואילו לא עלו לו בפנים בחוץ ,14,15,6282,6275.0,6179,6173.0,0.6533333333333333,0.6363636363636364,1020004297
ref-m.5.1.13.1.1-ref-m.5.1.13.1.36,ref-t.5.1.12.1.5-ref-t.5.1.12.1.48,650284,650484,ref-m.5.1.13.1.1,ref-m.5.1.13.1.36,1059206,1059462,ref-t.5.1.12.1.5,ref-t.5.1.12.1.48,השוחט בפנים ומעלה בחוץ לשוחט בחוץ ומעלה בחוץ שהשוחט בפנים,השוחט בפנים למעלה בחוץ ובין השוחט בחוץ למעלה בחוץ שהשוחט בפנים למעלה בחוץ היתה לו שעת הכושר והשוחט בחוץ למעלה בחוץ לא היתה לו שעת הכושר ר' לעזר בר' שמעון או' הפריש בין השוחט בפנים ומעלה בחוץ לשוחט בחוץ ומעלה בחוץ שהשוחט בפנים ומעלה,34,24,6389,6389.0,6174,6174.0,0.7532467532467533,0.6428571428571428,1020004298
ref-m.5.1.13.1.6-ref-m.5.1.13.1.23,ref-t.5.1.12.1.62-ref-t.5.1.12.2.6,650313,650416,ref-m.5.1.13.1.6,ref-m.5.1.13.1.23,1059540,1059599,ref-t.5.1.12.1.62,ref-t.5.1.12.2.6,השחיטה וחייב על העלייה רבי יוסי הגלילי אומר שחט בפנים והעלה בחוץ חייב שחט בחוץ והעלה בחוץ פטור ,שוחט אבל יש מעלה אחר מעלה שחטו שנים פטורין העלו שנים חייבין ,18,12,6402,6401.0,6176,6173.0,0.7157894736842105,0.7142857142857143,1020004299
ref-m.5.1.13.2.1-ref-m.5.1.13.2.38,ref-t.1.4.6.4.104-ref-t.1.4.6.4.122,650504,650688,ref-m.5.1.13.2.1,ref-m.5.1.13.2.38,111940,112046,ref-t.1.4.6.4.104,ref-t.1.4.6.4.122,וטהור שאכל את הטמא וטמא שאכל את הטהור וטמא שאכל,באוכלי תרומה לזרים טהור שאכל את הטהור וטהור שאכל את הטמא וטמא שאכל את הטהור וטמא שאכל את הטמא,38,19,533,533.0,6182,6182.0,0.4946236559139785,0.4285714285714286,1020004300
