,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifre-n,dam-lev,jac,id
749,898,ref-y.4.10.3.2.32.192-ref-y.4.10.3.2.32.200,ref-sifre-n.75.1.113-ref-sifre-n.75.1.122,3540191,3540240,533268,533276,ref-y.4.10.3.2.32.192,ref-y.4.10.3.2.32.200,100078,100135,15096,15105,ref-sifre-n.75.1.113,ref-sifre-n.75.1.122,דורש ומסכים שמועה הא כל הפורש ממך כפורש מחייו ,דורש מעצמו ומסכים להלכה הא כל הפורש ממך כפורש מחייו ,8,9,2035.0,896.0,0.19230769230769232,0.33333333333333337,4070000750
750,899,ref-y.3.4.3.5.3.42-ref-y.3.4.3.5.3.46,ref-sifre-n.75.1.118-ref-sifre-n.75.1.122,2743836,2743863,411074,411078,ref-y.3.4.3.5.3.42,ref-y.3.4.3.5.3.46,100108,100135,15101,15105,ref-sifre-n.75.1.118,ref-sifre-n.75.1.122,כל הפורש ממך כפורש מחייו ,כל הפורש ממך כפורש מחייו ,4,4,1397.0,896.0,0.0,0.0,4070000751
751,900,ref-y.1.6.8.1.7.156-ref-y.1.6.8.1.8.6,ref-sifre-n.75.1.119-ref-sifre-n.75.1.123,600939,600989,91291,91296,ref-y.1.6.8.1.7.156,ref-y.1.6.8.1.8.6,100111,100141,15102,15106,ref-sifre-n.75.1.119,ref-sifre-n.75.1.123,הפורש ממך כפורש מחייו אמר ר' יוסי זאת אומרת היה ,הפורש ממך כפורש מחייו והיו ,5,4,135.0,896.0,0.4583333333333333,0.625,4070000752
752,901,ref-y.3.5.1.8.10.229-ref-y.3.5.1.8.10.243,ref-sifre-n.78.1.897-ref-sifre-n.78.1.902,2262621,2262699,338391,338403,ref-y.3.5.1.8.10.229,ref-y.3.5.1.8.10.243,106564,106598,16140,16145,ref-sifre-n.78.1.897,ref-sifre-n.78.1.902,נאמר ותתצב אחותו ראיתי את יי' נצב על המזבח אחותו אמור לחכמה אחותי את מרחוק ,על אחיה שנאמר ותתצב אחותו מרחוק ,12,5,1038.0,901.0,0.7066666666666667,0.6923076923076923,4070000753
753,902,ref-y.2.8.1.1.1.335-ref-y.2.8.1.1.1.340,ref-sifre-n.78.1.922-ref-sifre-n.78.1.927,1633263,1633290,243324,243329,ref-y.2.8.1.1.1.335,ref-y.2.8.1.1.1.340,106702,106730,16162,16167,ref-sifre-n.78.1.922,ref-sifre-n.78.1.927,מקץ עשרים שנה אשר בנה שלמה ,מקצה עשרים שנה אשר בנה שלמה ,5,5,626.0,902.0,0.07142857142857142,0.0,4070000754
754,903,ref-y.3.6.4.3.3.151-ref-y.3.6.4.3.3.159,ref-sifre-n.78.3.145-ref-sifre-n.78.3.152,2647950,2648005,396840,396848,ref-y.3.6.4.3.3.151,ref-y.3.6.4.3.3.159,107889,107933,16369,16376,ref-sifre-n.78.3.145,ref-sifre-n.78.3.152,ולא היו מעורבבין שבט יהודה בבנימן ושבט בנימן ביהודה ,בשבט יהודה מתכפר לו בשבט יהודה בשבט בנימן ,8,7,1337.0,903.0,0.5576923076923077,0.5714285714285714,4070000755
755,904,ref-y.2.8.1.1.1.317-ref-y.2.8.1.1.1.322,ref-sifre-n.81.1.45-ref-sifre-n.81.1.58,1633155,1633189,243307,243312,ref-y.2.8.1.1.1.317,ref-y.2.8.1.1.1.322,109805,109887,16718,16731,ref-sifre-n.81.1.45,ref-sifre-n.81.1.58,ויהי בשמונים שנה וארבע מאות שנה,והיו אוכלים אותו ארבע מאות שנה וארבעים שנה שנאמר ויהי כשמונים שנה וארבע מאות,6,14,624.0,904.0,0.6973684210526315,0.5,4070000756
756,906,ref-y.1.4.3.4.5.44-ref-y.1.4.3.5.1.1,ref-sifre-n.81.1.55-ref-sifre-n.81.1.71,398670,398729,61702,61711,ref-y.1.4.3.4.5.44,ref-y.1.4.3.5.1.1,109863,109951,16728,16742,ref-sifre-n.81.1.55,ref-sifre-n.81.1.71,שמונה שנים מיכן ושנים מיבן ושנים מיכן ושנים מיכן הלכה ו' ,כשמונים שנה וארבע מאות שנה לצאת בני ישראל ממצרים מלכאים א ו צא מהם ארבעים שנה שהלכו ,9,14,86.0,904.0,0.6785714285714286,0.7857142857142857,4070000757
757,907,ref-y.2.4.6.1.4.37-ref-y.2.4.6.1.4.48,ref-sifre-n.82.1.100-ref-sifre-n.82.1.121,1548203,1548267,230703,230714,ref-y.2.4.6.1.4.37,ref-y.2.4.6.1.4.48,110632,110740,16861,16880,ref-sifre-n.82.1.100,ref-sifre-n.82.1.121,וארון ברית יי' ומשה לא משו מקרב המחנה זה שהיו שברי הלוחות,במחנה היו בו שכרי לוחות שנאמר וארון ברית ה' ומשה לא משו מקרב המחנה ר' שמעון בן יוחי או' וארון,12,20,548.0,907.0,0.5376344086021505,0.5625,4070000758
758,908,ref-y.3.5.8.3.2.49-ref-y.3.5.8.3.2.60,ref-sifre-n.82.1.100-ref-sifre-n.82.1.121,2329611,2329677,348754,348765,ref-y.3.5.8.3.2.49,ref-y.3.5.8.3.2.60,110632,110740,16861,16880,ref-sifre-n.82.1.100,ref-sifre-n.82.1.121,וארון ברית יי' ומשה לא משו מקרב המחנה וזה שהיו שברי הלוחות,במחנה היו בו שכרי לוחות שנאמר וארון ברית ה' ומשה לא משו מקרב המחנה ר' שמעון בן יוחי או' וארון,12,20,1173.0,907.0,0.5483870967741935,0.5625,4070000759
759,911,ref-y.2.10.1.9.9.98-ref-y.2.10.1.9.9.104,ref-sifre-n.84.1.25-ref-sifre-n.84.1.30,1864175,1864220,278170,278175,ref-y.2.10.1.9.9.98,ref-y.2.10.1.9.9.104,112731,112768,17227,17232,ref-sifre-n.84.1.25,ref-sifre-n.84.1.30,שמונים וחמש טעיות כפרשת ויהי בנסוע הארון ,"פ""ה אותיות כפרשת ויהי בנסוע הארון ",5,5,741.0,911.0,0.3170731707317073,0.625,4070000760
760,912,ref-y.2.6.4.3.6.15-ref-y.2.6.4.3.6.22,ref-sifre-n.84.4.346-ref-sifre-n.84.4.353,1612443,1612494,240171,240177,ref-y.2.6.4.3.6.15,ref-y.2.6.4.3.6.22,115827,115878,17721,17727,ref-sifre-n.84.4.346,ref-sifre-n.84.4.353,ויראו את אלהי ישראל ותחת רגליו כמעשה לבנת הספיר ,ויראו את אלהי ישראל ותחת רגליו כמעשה לבנת הספיר ,6,6,617.0,912.0,0.0,0.0,4070000761
761,913,ref-y.3.1.1.1.10.12-ref-y.3.1.1.1.10.22,ref-sifre-n.84.4.359-ref-sifre-n.84.4.367,2050837,2050901,306859,306867,ref-y.3.1.1.1.10.12,ref-y.3.1.1.1.10.22,115898,115932,17730,17736,ref-sifre-n.84.4.359,ref-sifre-n.84.4.367,צרתה מניין תלמוד לומר לצרור לא לצרתה ולא לצרת צרתה אין לי אלא ,צרתם לו צר אין לי אלא צרת צבור צרת ,8,6,896.0,913.0,0.6451612903225806,0.7777777777777778,4070000762
762,914,ref-y.2.6.4.3.7.5-ref-y.2.6.4.3.7.20,ref-sifre-n.84.4.391-ref-sifre-n.84.4.407,1612982,1613060,240258,240272,ref-y.2.6.4.3.7.5,ref-y.2.6.4.3.7.20,116050,116134,17753,17766,ref-sifre-n.84.4.391,ref-sifre-n.84.4.407,עבודה זרה עברה עם ישראל בים מה טעמא מפני עמך אשר פדית לך ממצרים גוים ואלהיו ,מפני עמך אשר פדית לך ממצרים גוי ואלהיו ר' אליעזר אומר עבודה זרה עברה בים עם ישראל ,14,13,619.0,914.0,0.7804878048780488,0.23529411764705888,4070000763
763,915,ref-y.2.9.1.1.16.13-ref-y.2.9.1.1.16.38,ref-sifre-n.84.4.437-ref-sifre-n.84.4.454,1745621,1745768,260145,260170,ref-y.2.9.1.1.16.13,ref-y.2.9.1.1.16.38,116283,116386,17788,17805,ref-sifre-n.84.4.437,ref-sifre-n.84.4.454,גלו למצרי' וגלת השכינה עמהן מה טעמא הנגלה נגילתי לבית אביך בהיותם במצרים לבית פרעה גלו לבבל וגלת שכינה עמהן מה טעמא למענכם שולחתי בבלה גלו,הנגלה נגליתי אל בית אביך בהיותם במצרים בבית פרעה גלו לבבל שכינה עמם שנאמר למענכם שולחתי בבלה גלו,26,18,696.0,915.0,0.38405797101449274,0.35,4070000764
764,917,ref-y.4.4.10.1.22.8-ref-y.4.4.10.1.22.14,ref-sifre-n.86.1.232-ref-sifre-n.86.1.240,3280937,3280974,493864,493870,ref-y.4.4.10.1.22.8,ref-y.4.4.10.1.22.14,120140,120185,18438,18446,ref-sifre-n.86.1.232,ref-sifre-n.86.1.240,דתימר אספה לי שבעים איש מזקני ישראל ,נאמר במדבר יא אספה לי שבעים איש מזקני ישראל ,6,8,1856.0,917.0,0.25,0.375,4070000765
765,918,ref-y.4.4.1.3.4.35-ref-y.4.4.1.3.4.40,ref-sifre-n.86.1.235-ref-sifre-n.86.1.240,3155487,3155517,474317,474322,ref-y.4.4.1.3.4.35,ref-y.4.4.1.3.4.40,120155,120185,18441,18446,ref-sifre-n.86.1.235,ref-sifre-n.86.1.240,אספה לי שבעים איש מזקני ישראל ,אספה לי שבעים איש מזקני ישראל ,5,5,1646.0,917.0,0.0,0.0,4070000766
766,919,ref-y.1.3.6.1.6.17-ref-y.1.3.6.1.6.27,ref-sifre-n.86.1.289-ref-sifre-n.86.1.309,347859,347923,53980,53990,ref-y.1.3.6.1.6.17,ref-y.1.3.6.1.6.27,120433,120539,18492,18510,ref-sifre-n.86.1.289,ref-sifre-n.86.1.309,הא מאותה המין שלא מאותה השדה מאותה השדה שלא מאותו המין ,"מימיהם ת""ל התאוו תאוה היו מתרעמין על המן שהיה יורד בכל יום ולא היו מתרעמים על דבר שלא טעמו אותו מימיהם ",10,18,85.0,919.0,0.6407766990291263,0.8,4070000767
767,920,ref-y.3.2.5.10.1.250-ref-y.3.2.5.10.1.265,ref-sifre-n.86.1.299-ref-sifre-n.86.1.312,2448370,2448439,366518,366529,ref-y.3.2.5.10.1.250,ref-y.3.2.5.10.1.265,120485,120561,18502,18513,ref-sifre-n.86.1.299,ref-sifre-n.86.1.312,בכל יום ולא הית' אלא שומרת בם אף על פי כן קיללה אותן ואמרה להן בכה ,בכל יום ולא היו מתרעמים על דבר שלא טעמו אותו מימיהם שנאמר וישובו ויבכו ,11,11,1219.0,919.0,0.6197183098591549,0.8095238095238095,4070000768
768,921,ref-y.4.8.4.10.3.73-ref-y.4.8.4.10.3.88,ref-sifre-n.88.1.81-ref-sifre-n.88.1.95,3490288,3490381,525869,525884,ref-y.4.8.4.10.3.73,ref-y.4.8.4.10.3.88,121866,121944,18740,18753,ref-sifre-n.88.1.81,ref-sifre-n.88.1.95,וישר' אומרי' להם לא דייכם כל הטובות והנחמות הבאים לעולם כשבילינו ואין אתם אומ' לנו בואו ,ישראל אומרים בלתי אל המן עינינו והמקום מפייס את כל באי העולם ואומר להם בואו ,15,13,2020.0,921.0,0.5681818181818182,0.8571428571428572,4070000769
769,922,ref-y.3.5.9.6.2.64-ref-y.3.5.9.6.2.68,ref-sifre-n.88.1.125-ref-sifre-n.88.1.129,2350352,2350380,351886,351890,ref-y.3.5.9.6.2.64,ref-y.3.5.9.6.2.68,122099,122127,18779,18783,ref-sifre-n.88.1.125,ref-sifre-n.88.1.129,ויכר יהודה ויאמר צדקה ממני ,ויכר יהודה ויאמר צדקה ממני ,4,4,1187.0,922.0,0.0,0.0,4070000770
770,923,ref-y.3.5.9.6.2.194-ref-y.3.5.9.6.2.200,ref-sifre-n.88.1.181-ref-sifre-n.88.1.189,2350987,2351024,352000,352006,ref-y.3.5.9.6.2.194,ref-y.3.5.9.6.2.200,122380,122425,18828,18836,ref-sifre-n.88.1.181,ref-sifre-n.88.1.189,אמרה אמו של סיסרא חכמו' שרותיה תענינה ,אמרה אמו של סיסרא שופטים ה חכמות שרותיה תעננה ,6,8,1188.0,923.0,0.2391304347826087,0.33333333333333337,4070000771
771,924,ref-y.3.5.9.6.2.194-ref-y.3.5.9.6.2.205,ref-sifre-n.88.1.199-ref-sifre-n.88.1.208,2350987,2351050,352000,352011,ref-y.3.5.9.6.2.194,ref-y.3.5.9.6.2.205,122466,122518,18846,18855,ref-sifre-n.88.1.199,ref-sifre-n.88.1.208,אמרה אמו של סיסרא חכמו' שרותיה תענינה הלא ימצאו יחלקו שלל אמרו,הלא ימצאו יחלקו שלל נתגלו דברים שאמרה אמו של סיסרא,12,10,1188.0,924.0,0.7258064516129032,0.5,4070000772
772,926,ref-y.2.4.6.1.4.73-ref-y.2.4.6.1.4.80,ref-sifre-n.88.1.231-ref-sifre-n.88.1.238,1548396,1548441,230737,230744,ref-y.2.4.6.1.4.73,ref-y.2.4.6.1.4.80,122625,122670,18877,18884,ref-sifre-n.88.1.231,ref-sifre-n.88.1.238,אוי לנו מי יצילנו מיד האלהים האדירים האלה ,אוי לנו מי יצילנו מיד האלהים האדירים האלה ,7,7,550.0,926.0,0.0,0.0,4070000773
773,927,ref-y.3.5.8.3.2.87-ref-y.3.5.8.3.2.93,ref-sifre-n.88.1.231-ref-sifre-n.88.1.238,2329811,2329848,348792,348798,ref-y.3.5.8.3.2.87,ref-y.3.5.8.3.2.93,122625,122670,18877,18884,ref-sifre-n.88.1.231,ref-sifre-n.88.1.238,אוי לנו מי יצילינו מיד האלהים האלה ,אוי לנו מי יצילנו מיד האלהים האדירים האלה ,6,7,1175.0,926.0,0.21428571428571427,0.19999999999999996,4070000774
774,928,ref-y.4.8.4.10.3.73-ref-y.4.8.4.10.3.88,ref-sifre-n.88.1.473-ref-sifre-n.88.1.487,3490288,3490381,525869,525884,ref-y.4.8.4.10.3.73,ref-y.4.8.4.10.3.88,123841,123919,19098,19111,ref-sifre-n.88.1.473,ref-sifre-n.88.1.487,וישר' אומרי' להם לא דייכם כל הטובות והנחמות הבאים לעולם כשבילינו ואין אתם אומ' לנו בואו ,ישראל אומרים בלתי אל המן עינינו והמקום מפייס את כל באי העולם ואומר להם בואו ,15,13,2020.0,928.0,0.5681818181818182,0.8571428571428572,4070000775
775,929,ref-y.2.9.4.5.7.119-ref-y.2.9.4.5.7.124,ref-sifre-n.90.1.1-ref-sifre-n.90.1.6,1818141,1818175,271375,271379,ref-y.2.9.4.5.7.119,ref-y.2.9.4.5.7.124,126937,126971,19635,19639,ref-sifre-n.90.1.1,ref-sifre-n.90.1.6,וישמע משה את העם בוכה למשפחותיו ,וישמע משה את העם בוכה למשפחותיו ,4,4,710.0,929.0,0.0,0.0,4070000776
776,930,ref-y.4.4.3.6.1.12-ref-y.4.4.3.6.2.12,ref-sifre-n.90.1.27-ref-sifre-n.90.1.33,3184856,3184949,478943,478961,ref-y.4.4.3.6.1.12,ref-y.4.4.3.6.2.12,127075,127116,19659,19665,ref-sifre-n.90.1.27,ref-sifre-n.90.1.33,אחי אביו לומר בנו וחתנו של חתן אחי אביו מכיון דתנינן אחי אביו מה צורכה למיתני אחי אמו לומר ,אחותו ואחות אביו ואחות אמו ובשעה שאמר ,18,6,1686.0,930.0,0.7032967032967034,0.7857142857142857,4070000777
777,931,ref-y.3.5.8.3.4.62-ref-y.3.5.8.3.4.69,ref-sifre-n.92.1.78-ref-sifre-n.92.1.89,2330898,2330935,348969,348976,ref-y.3.5.8.3.4.62,ref-y.3.5.8.3.4.69,128564,128618,19910,19920,ref-sifre-n.92.1.78,ref-sifre-n.92.1.89,ועשית אותו שמן משחת קודש יהיה זה לי ,תעשה לי בשמן המשחה הוא אומר שמן מחשת קודש יהיה זה לי ,7,10,1176.0,931.0,0.41509433962264153,0.7,4070000778
778,932,ref-y.3.7.3.1.2.7-ref-y.3.7.3.1.2.23,ref-sifre-n.94.1.3-ref-sifre-n.94.1.16,2907887,2908001,435896,435910,ref-y.3.7.3.1.2.7,ref-y.3.7.3.1.2.23,130700,130783,20269,20282,ref-sifre-n.94.1.3,ref-sifre-n.94.1.16,לעצמי קידשתי והיא אומר' לראשון השיני באומר לאשה קידשתיך והיא אומרת לא קידשתני והיא כאומרת לראשון קידשתני ,תאמר התקדשו למחר אין התקדשו אלא התקינו עצמכם לפורענות כשהוא אומר ירמיה יב הקדישם ,14,13,1508.0,932.0,0.6761904761904762,0.9,4070000779
779,933,ref-y.4.4.1.4.8.6-ref-y.4.4.1.4.8.18,ref-sifre-n.95.2.13-ref-sifre-n.95.2.29,3161162,3161223,475195,475207,ref-y.4.4.1.4.8.6,ref-y.4.4.1.4.8.18,132434,132513,20573,20589,ref-sifre-n.95.2.13,ref-sifre-n.95.2.29,משה אספה לי שבעים איש מזקניישראל אמר משה אם אטול ששה מכל שבט ,למשה לבור לו שבעים זקנים אמר משה מה אני עושה הרי הם נופלים ששה וששה לכל שבט ,12,16,1677.0,933.0,0.5263157894736842,0.5882352941176471,4070000780
780,934,ref-y.4.4.1.4.8.28-ref-y.4.4.1.4.8.48,ref-sifre-n.95.2.34-ref-sifre-n.95.2.61,3161272,3161381,475217,475237,ref-y.4.4.1.4.8.28,ref-y.4.4.1.4.8.48,132538,132683,20594,20620,ref-sifre-n.95.2.34,ref-sifre-n.95.2.61,שבט מקבל עליו להיות פגום מה עשה נטל שבעים פיטקין וכתב עליהן זקן ושנים חלק והטילן לקלפי אמר להן בואו וטלו ,שבטים איזה שבט מקבל עליו לבור ממנו חמשה עשה משה תקנה נטל פתקים וכתב עליהם זקן ונטל שני פתקים חלקים ובללן והטילם לתוך קלפי אמר להם בואו וטלו ,20,26,1678.0,934.0,0.4142857142857143,0.6333333333333333,4070000781
781,935,ref-y.4.4.1.4.6.39-ref-y.4.4.1.4.6.50,ref-sifre-n.95.2.47-ref-sifre-n.95.2.63,3160289,3160359,475045,475056,ref-y.4.4.1.4.6.39,ref-y.4.4.1.4.6.50,132602,132696,20607,20622,ref-sifre-n.95.2.47,ref-sifre-n.95.2.63,וכתב עליהן חמשת שקלים והטילן לקלפי אמ' להן בואו וטלו פיטקיכם כל מי ,וכתב עליהם זקן ונטל שני פתקים חלקים ובללן והטילם לתוך קלפי אמר להם בואו וטלו פתקיכם כל מי ,11,15,1670.0,934.0,0.36666666666666664,0.8260869565217391,4070000782
782,936,ref-y.4.4.1.4.6.107-ref-y.4.4.1.4.6.118,ref-sifre-n.95.2.47-ref-sifre-n.95.2.63,3160634,3160702,475102,475113,ref-y.4.4.1.4.6.107,ref-y.4.4.1.4.6.118,132602,132696,20607,20622,ref-sifre-n.95.2.47,ref-sifre-n.95.2.63,כתב עליהן חמשת שקלים והטילן לקלפי אמר להן בואו וטלו פיטקיכם כל מי ,וכתב עליהם זקן ונטל שני פתקים חלקים ובללן והטילם לתוך קלפי אמר להם בואו וטלו פתקיכם כל מי ,11,15,1674.0,934.0,0.36666666666666664,0.8260869565217391,4070000783
783,937,ref-y.4.4.1.4.8.91-ref-y.4.4.1.4.8.117,ref-sifre-n.95.2.47-ref-sifre-n.95.2.74,3161595,3161736,475272,475296,ref-y.4.4.1.4.8.91,ref-y.4.4.1.4.8.117,132602,132742,20607,20631,ref-sifre-n.95.2.47,ref-sifre-n.95.2.74,וכתב עליהן זקן ושנים חלקין והטילן לקלפי אמר להן בואו וטלו פיטקיכם מי שעלה בידו זקן אמר לו כבר מינוך מן השמים ומי שעלה בידו,וכתב עליהם זקן ונטל שני פתקים חלקים ובללן והטילם לתוך קלפי אמר להם בואו וטלו פתקיכם כל מי שנטל פתק וכתוב עליו זקן היה אומר,25,25,1681.0,934.0,0.5409836065573771,0.7037037037037037,4070000784
784,939,ref-y.4.4.1.4.8.35-ref-y.4.4.1.4.8.48,ref-sifre-n.95.2.123-ref-sifre-n.95.2.141,3161304,3161381,475224,475237,ref-y.4.4.1.4.8.35,ref-y.4.4.1.4.8.48,132965,133070,20672,20689,ref-sifre-n.95.2.123,ref-sifre-n.95.2.141,נטל שבעים פיטקין וכתב עליהן זקן ושנים חלק והטילן לקלפי אמר להן בואו וטלו,נטל פתקים וכתב עליהם לוי ונטל פתקים וכתב עליהם כסף חמשת שקלים ובללם והטילם בקלפי אמר להם בואו,14,18,1678.0,939.0,0.4838709677419355,0.8095238095238095,4070000785
785,940,ref-y.4.4.1.4.6.34-ref-y.4.4.1.4.6.69,ref-sifre-n.95.2.125-ref-sifre-n.95.2.164,3160265,3160441,475041,475068,ref-y.4.4.1.4.6.34,ref-y.4.4.1.4.6.69,132975,133181,20674,20709,ref-sifre-n.95.2.125,ref-sifre-n.95.2.164,וכתב עליהן בן לוי ורעג וכתב עליהן חמשת שקלים והטילן לקלפי אמ' להן בואו וטלו פיטקיכם כל מי שעלה בידו בן לוי היה אומר לו כבר פדאך בן,וכתב עליהם לוי ונטל פתקים וכתב עליהם כסף חמשת שקלים ובללם והטילם בקלפי אמר להם בואו וטלו פתקיכם כל מי שנטל פתקו וכתוב היה עליו בן לוי אומר לו כבר אתה פדוי ומי שנטל פתקו וכתוב,28,36,1670.0,939.0,0.4425287356321839,0.6896551724137931,4070000786
786,941,ref-y.4.4.1.4.6.99-ref-y.4.4.1.4.6.125,ref-sifre-n.95.2.125-ref-sifre-n.95.2.161,3160586,3160729,475094,475118,ref-y.4.4.1.4.6.99,ref-y.4.4.1.4.6.125,132975,133166,20674,20706,ref-sifre-n.95.2.125,ref-sifre-n.95.2.161,לוי ורעג וכתב עליהן לוי ומאתי' ושבעים ושלשה כתב עליהן חמשת שקלים והטילן לקלפי אמר להן בואו וטלו פיטקיכם כל מי שעלה בידו לוי אמר,וכתב עליהם לוי ונטל פתקים וכתב עליהם כסף חמשת שקלים ובללם והטילם בקלפי אמר להם בואו וטלו פתקיכם כל מי שנטל פתקו וכתוב היה עליו בן לוי אומר לו כבר אתה פדוי ומי,25,33,1674.0,939.0,0.5189873417721519,0.7419354838709677,4070000787
