baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-b,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifre-n.107.2.1091-ref-sifre-n.107.2.1099,ref-b.5.2.4.51a.11.8-ref-b.5.2.4.51a.11.18,153254,153296,ref-sifre-n.107.2.1091,ref-sifre-n.107.2.1099,7298266,7298320,ref-b.5.2.4.51a.11.8,ref-b.5.2.4.51a.11.18,שבכבשים מה זה שלשה לוגים אף זה שלשה לוגים ,כבשים שמן מה להלן שלשת לוגין לעשרון אף כאן שלשת לוגין ,9,11,2352,2352.0,1401,1401.0,0.4259259259259259,0.9166666666666666,2,מה אף,5080001072,9,11
ref-sifre-n.107.2.1167-ref-sifre-n.107.2.1175,ref-b.5.1.10.90a.19.3-ref-b.5.1.10.90a.19.9,153634,153686,ref-sifre-n.107.2.1167,ref-sifre-n.107.2.1175,7047156,7047204,ref-b.5.1.10.90a.19.3,ref-b.5.1.10.90a.19.9,פרים נסכי אילים בנסכי אילים נסכי כבשים בנסכי כבשים ,פרים קודמין לאילים ואילים קודמין לכבשים כבשים ,9,7,2228,2228.0,1407,1402.0,0.4705882352941176,0.5714285714285714,2,פרים כבשים,5080001073,9,7
ref-sifre-n.107.2.1161-ref-sifre-n.107.2.1170,ref-b.5.2.9.84b.7.20-ref-b.5.2.9.84b.7.26,153600,153656,ref-sifre-n.107.2.1161,ref-sifre-n.107.2.1170,7401368,7401407,ref-b.5.2.9.84b.7.20,ref-b.5.2.9.84b.7.26,נסכים ופירות אילן אף כאן נסכים ופירות אילן אף כאן נסכים ופירות,נסכים ופירות אילן אף כאן נסכים ופירות אילן אף כאן נסכים ופירות,12,12,2426,2426.0,1402,1402.0,0.0,0.0,12,נסכים ופירות אילן אף כאן נסכים ופירות אילן אף כאן נסכים ופירות,5080001074,12,12
ref-sifre-n.107.2.1162-ref-sifre-n.107.2.1173,ref-b.5.2.10.89b.6.7-ref-b.5.2.10.89b.7.9,153605,153673,ref-sifre-n.107.2.1162,ref-sifre-n.107.2.1173,7416945,7416999,ref-b.5.2.10.89b.6.7,ref-b.5.2.10.89b.7.9,אמרו מערבין נסכו פרים בנסכי פרים נסכי אילים בנסכי אילים נסכי כבשים ,אמר אי הכי ואין מערבין נסכי כבשים בנסכי פרים ואילים ,12,10,2441,2441.0,1404,1402.0,0.5074626865671642,0.2222222222222222,3,מערבין נסכי כבשים,5080001075,12,10
ref-sifre-n.107.2.1164-ref-sifre-n.107.2.1173,ref-b.5.2.10.91b.20.23-ref-b.5.2.10.91b.20.32,153617,153673,ref-sifre-n.107.2.1164,ref-sifre-n.107.2.1173,7425212,7425260,ref-b.5.2.10.91b.20.23,ref-b.5.2.10.91b.20.32,נסכי איל לנסכי כבש יכול נחלק בין נסכי פר לנסכי,נסכי איל לנסכי כבש יכול נחלק בין נסכי פר לנסכי,10,10,2476,2476.0,1405,1405.0,0.0,0.0,10,נסכי איל לנסכי כבש יכול נחלק בין נסכי פר לנסכי,5080001076,10,10
ref-sifre-n.107.2.1186-ref-sifre-n.107.2.1191,ref-b.5.2.10.89b.7.4-ref-b.5.2.10.89b.7.9,153731,153768,ref-sifre-n.107.2.1186,ref-sifre-n.107.2.1191,7416962,7416999,ref-b.5.2.10.89b.7.4,ref-b.5.2.10.89b.7.9,מערבין נסכי כבשים בנסכי פרים ואילים ,מערבין נסכי כבשים בנסכי פרים ואילים ,6,6,2442,2441.0,1408,1408.0,0.0,0.0,6,מערבין נסכי כבשים בנסכי פרים ואילים,5080001077,6,6
ref-sifre-n.107.3.1-ref-sifre-n.107.3.18,ref-b.5.2.12.104a.10.5-ref-b.5.2.12.104a.11.13,153769,153868,ref-sifre-n.107.3.1,ref-sifre-n.107.3.18,7465383,7465496,ref-b.5.2.12.104a.10.5,ref-b.5.2.12.104a.11.13,"האזרח מלמד שמתנדבים נסכים וכמה ג' לוגין ומנין ששם רצה להוסיף יוסיף ת""ל יעשה יכול יפחות ת""ל ככה ",אזרח מלמד שמתנדבין נסכים וכמה שלשת לוגין ומנין שאם רצה להוסיף יוסיף תלמוד לומר יהיה יכול יפחות תלמוד לאמר ככה ,18,20,2501,2501.0,1409,1409.0,0.2272727272727272,0.4761904761904761,11,מלמד נסכים וכמה לוגין ומנין רצה להוסיף יוסיף יכול יפחות ככה,5080001078,18,20
ref-sifre-n.107.3.1-ref-sifre-n.107.3.18,ref-b.5.2.13.107a.11.3-ref-b.5.2.13.107a.12.13,153769,153868,ref-sifre-n.107.3.1,ref-sifre-n.107.3.18,7473917,7474028,ref-b.5.2.13.107a.11.3,ref-b.5.2.13.107a.12.13,"האזרח מלמד שמתנדבים נסכים וכמה ג' לוגין ומנין ששם רצה להוסיף יוסיף ת""ל יעשה יכול יפחות ת""ל ככה ",אזרח מלמד שמתנדבין יין וכמה שלשה לוגין ומנין שאם רצה להוסיף יוסיף תלמוד לומר יהיה יכול יפחות תלמוד לומר ככה ,18,20,2502,2502.0,1410,1409.0,0.2685185185185185,0.5454545454545454,10,מלמד וכמה לוגין ומנין רצה להוסיף יוסיף יכול יפחות ככה,5080001079,18,20
ref-sifre-n.107.3.8-ref-sifre-n.107.3.17,ref-b.5.4.8.50a.6.13-ref-b.5.4.8.50a.6.22,153812,153864,ref-sifre-n.107.3.8,ref-sifre-n.107.3.17,8084590,8084642,ref-b.5.4.8.50a.6.13,ref-b.5.4.8.50a.6.22,"ומנין ששם רצה להוסיף יוסיף ת""ל יעשה יכול יפחות ת""ל ","ומנין שאם רצה להוסיף יוסיף ת""ל יהיה יכול יפחות ת""ל ",10,10,2635,2635.0,1411,1409.0,0.0588235294117647,0.3333333333333333,8,"ומנין רצה להוסיף יוסיף ת""ל יכול יפחות ת""ל",5080001080,10,10
ref-sifre-n.107.3.111-ref-sifre-n.107.3.132,ref-b.5.1.4.45a.14.1-ref-b.5.1.4.45a.14.13,154322,154428,ref-sifre-n.107.3.111,ref-sifre-n.107.3.132,6939196,6939269,ref-b.5.1.4.45a.14.1,ref-b.5.1.4.45a.14.13,"אי מה ישראל מביא נסכים אף הנכרי מביא נסכים ת""ל כל האזרח יעשה ככה את אלה ישראל מביא נסכים ואין נכרי מביא ",ואין מביאין נסכים תנו רבנן אזרח אזרח מביא נסכים ואין העובד כוכבים מביא ,22,13,2172,2172.0,1413,1412.0,0.6057692307692307,0.7777777777777778,5,נסכים מביא נסכים ואין מביא,5080001081,22,13
ref-sifre-n.107.3.111-ref-sifre-n.107.3.133,ref-b.5.6.1.3a.10.16-ref-b.5.6.1.3a.11.6,154322,154434,ref-sifre-n.107.3.111,ref-sifre-n.107.3.133,8233468,8233575,ref-b.5.6.1.3a.10.16,ref-b.5.6.1.3a.11.6,"מביא נסכים ואין העובד כוכבים מביא נסכים יכול לא תהא עולתו טעונה נסכים ת""ל ככה אמר ר' יוסי רואה אני בכולן","מביא נסכים ואין העובד כוכבים מביא נסכים יכול לא תהא עולתו טעונה נסכים ת""ל ככה אמר ר' יוסי רואה אני בכולן",21,21,2692,2692.0,1412,1412.0,0.0,0.0,15,"מביא נסכים ואין העובד כוכבים מביא נסכים יכול_לא_תהא עולתו טעונה נסכים ת""ל ככה אמר_ר'_יוסי_רואה_אני בכולן",5080001082,21,21
ref-sifre-n.107.3.137-ref-sifre-n.108.1.2,ref-b.5.2.4.51b.17.12-ref-b.5.2.4.51b.18.2,154450,154517,ref-sifre-n.107.3.137,ref-sifre-n.108.1.2,7300581,7300664,ref-b.5.2.4.51b.17.12,ref-b.5.2.4.51b.18.2,ששילח עולותיו ממדינת הים לא שלח עמה נסכים יקרבו משל צבור כי יגור ,ששלח עולתו ממדינת הים שלח עמה נסכים קריבה משלו ואם לאו קריבין משל ציבור וכן גר ,13,16,2356,2356.0,1416,1415.0,0.4050632911392405,0.1538461538461538,6,ממדינת הים שלח עמה נסכים משל,5080001083,13,16
ref-sifre-n.107.3.137-ref-sifre-n.107.3.147,ref-b.5.2.7.73b.12.17-ref-b.5.2.7.73b.12.30,154450,154509,ref-sifre-n.107.3.137,ref-sifre-n.107.3.147,7366859,7366938,ref-b.5.2.7.73b.12.17,ref-b.5.2.7.73b.12.30,ששילח עולותיו ממדינת הים לא שלח עמה נסכים יקרבו משל צבור ,ששלח עולתו ממדינת הים ושילח עמה נסכיה קריבין משלו ואם לאו קריבין משל ציבור ,11,14,2398,2398.0,1415,1415.0,0.4133333333333333,0.3333333333333333,4,ממדינת הים עמה משל,5080001084,11,14
ref-sifre-n.108.1.17-ref-sifre-n.108.1.78,ref-b.5.7.2.9a.2.14-ref-b.5.7.2.9a.4.15,154594,154906,ref-sifre-n.108.1.17,ref-sifre-n.108.1.78,8378615,8378845,ref-b.5.7.2.9a.2.14,ref-b.5.7.2.9a.4.15,"מנחה ת""ל כאשר תעשו כן יעשה מה אתם מיני דמים אף הם מיני דמים","מנחה ת""ל כאשר תעשו כן יעשה מה אתם מיני דמים אף הם מיני דמים",14,14,2735,2735.0,1417,1417.0,0.0,0.0,14,"מנחה ת""ל כאשר תעשו כן יעשה מה אתם מיני דמים אף הם מיני דמים",5080001085,14,14
ref-sifre-n.108.1.87-ref-sifre-n.108.1.97,ref-b.5.7.2.9a.3.4-ref-b.5.7.2.9a.3.10,154947,155008,ref-sifre-n.108.1.87,ref-sifre-n.108.1.97,8378685,8378720,ref-b.5.7.2.9a.3.4,ref-b.5.7.2.9a.3.10,"עולה ובזבחי שלמים אף הגרים בדם מילה עולה ובזבחי שלמים ת""ל ","עולה ושלמים אף הם עולה ושלמים ת""ל ",11,7,2738,2735.0,1420,1420.0,0.4137931034482758,0.5555555555555556,4,"עולה אף עולה ת""ל",5080001086,11,7
ref-sifre-n.108.1.123-ref-sifre-n.108.1.140,ref-b.5.7.1.8b.16.8-ref-b.5.7.1.8b.16.19,155133,155231,ref-sifre-n.108.1.123,ref-sifre-n.108.1.140,8377905,8377975,ref-b.5.7.1.8b.16.8,ref-b.5.7.1.8b.16.19,להביא פרידה אחת אינו יכול שלא מצינו פרידה אחת קריבה בכל התורה כולה מכאן אמרו כל הקינין שבתורה ,שיביא קינו הביא פרידה אחת שחרית אוכל בקדשים לערב כל הקינין שבתורה ,18,12,2734,2734.0,1421,1421.0,0.5319148936170213,0.631578947368421,5,פרידה אחת כל הקינין שבתורה,5080001087,18,12
ref-sifre-n.109.1.75-ref-sifre-n.109.1.82,ref-b.2.5.1.7b.4.18-ref-b.2.5.1.7b.5.7,155995,156031,ref-sifre-n.109.1.75,ref-sifre-n.109.1.82,1695630,1695678,ref-b.2.5.1.7b.4.18,ref-b.2.5.1.7b.5.7,על מצח אהרן וגו' תמיד לרצון לפני ה' ,על מצח ונשא ורבי שמעון סבר תמיד לרצון לפני ה' ,8,10,341,341.0,1422,1422.0,0.3478260869565217,0.4,6,על מצח תמיד לרצון לפני ה',5080001088,8,10
ref-sifre-n.109.1.77-ref-sifre-n.109.1.82,ref-b.5.2.11.98b.13.9-ref-b.5.2.11.98b.13.12,156002,156031,ref-sifre-n.109.1.77,ref-sifre-n.109.1.82,7447651,7447668,ref-b.5.2.11.98b.13.9,ref-b.5.2.11.98b.13.12,אהרן וגו' תמיד לרצון לפני ה' ,אהרן וגו' לפני ה' ,6,4,2494,2494.0,1423,1422.0,0.3793103448275862,0.3333333333333333,4,אהרן וגו' לפני ה',5080001089,6,4
ref-sifre-n.110.1.131-ref-sifre-n.110.1.136,ref-b.2.4.2.35a.6.2-ref-b.2.4.2.35a.6.9,156859,156902,ref-sifre-n.110.1.131,ref-sifre-n.110.1.136,1378507,1378554,ref-b.2.4.2.35a.6.2,ref-b.2.4.2.35a.6.9,כוסמין מין חיטין שיבולת שועל ושיפון מין שעורין,כוסמין מין חיטין שיבולת שועל ושיפון מין שעורין,2,2,241,241.0,1430,1430.0,0.0,0.0,8,כוסמין מין חיטין שיבולת שועל ושיפון מין שעורין,5080001090,8,8
ref-sifre-n.110.1.119-ref-sifre-n.110.1.132,ref-b.2.4.2.36a.19.16-ref-b.2.4.2.36b.1.3,156794,156872,ref-sifre-n.110.1.119,ref-sifre-n.110.1.132,1384067,1384139,ref-b.2.4.2.36a.19.16,ref-b.2.4.2.36b.1.3,האמור להלן חמשת המינים אף לחם האמור כאן חמשת המינים ואלו הן חטים ושעורים ,מרור שאין במינו בכורים אף מצה שאין במינה בכורים אוציא חיטין ושעורין ,14,12,256,256.0,1429,1424.0,0.547945205479452,0.9411764705882352,1,אף,5080001091,14,12
ref-sifre-n.110.1.111-ref-sifre-n.110.1.126,ref-b.3.1.2.24a.6.17-ref-b.3.1.2.24a.6.37,156758,156836,ref-sifre-n.110.1.111,ref-sifre-n.110.1.126,2915352,2915449,ref-b.3.1.2.24a.6.17,ref-b.3.1.2.24a.6.37,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן ,כאן יקום על שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן נחלה אף שם האמור כאן ,1,2,794,772.0,1427,1424.0,0.5,0.6,9,כאן ונאמר להלן מה האמור להלן אף האמור כאן,5080001092,16,21
ref-sifre-n.110.1.111-ref-sifre-n.110.1.123,ref-b.3.5.1.3b.22.13-ref-b.3.5.1.3b.22.38,156758,156821,ref-sifre-n.110.1.111,ref-sifre-n.110.1.123,3908508,3908617,ref-b.3.5.1.3b.22.13,ref-b.3.5.1.3b.22.38,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף ,כאן כי מצא בה ערות דבר ונאמר להלן על פי שני עדים או על פי שלשה עדים יקום דבר מה דבר האמור להלן עדים שנים אף ,4,7,1250,1226.0,1426,1424.0,0.6111111111111112,0.7058823529411764,7,כאן ונאמר להלן מה האמור להלן אף,5080001093,13,26
ref-sifre-n.110.1.117-ref-sifre-n.110.1.127,ref-b.3.7.1.17a.13.15-ref-b.3.7.1.17a.13.21,156787,156841,ref-sifre-n.110.1.117,ref-sifre-n.110.1.127,4439682,4439715,ref-b.3.7.1.17a.13.15,ref-b.3.7.1.17a.13.21,מה לחם האמור להלן חמשת המינים אף לחם האמור כאן חמשת ,מה להלן חמשים אף כאן חמשים ואימא ,11,7,1538,1538.0,1428,1424.0,0.5769230769230769,0.6666666666666667,4,מה להלן אף כאן,5080001094,11,7
ref-sifre-n.110.1.131-ref-sifre-n.110.1.136,ref-b.5.2.6.70a.17.2-ref-b.5.2.6.70a.17.9,156859,156902,ref-sifre-n.110.1.131,ref-sifre-n.110.1.136,7355725,7355772,ref-b.5.2.6.70a.17.2,ref-b.5.2.6.70a.17.9,כוסמין מין חיטים שיבולת שועל ושיפון מין שעורין,כוסמין מין חיטים שיבולת שועל ושיפון מין שעורין,2,2,2387,2387.0,1432,1432.0,0.0,0.0,8,כוסמין מין חיטים שיבולת שועל ושיפון מין שעורין,5080001095,8,8
ref-sifre-n.110.1.111-ref-sifre-n.110.1.120,ref-b.5.2.8.77b.8.15-ref-b.5.2.8.77b.8.23,156758,156805,ref-sifre-n.110.1.111,ref-sifre-n.110.1.120,7378019,7378062,ref-b.5.2.8.77b.8.15,ref-b.5.2.8.77b.8.23,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן ,כאן לחם ונאמר להלן בשתי הלחם לחם מה להלן ,1,9,2411,2407.0,1424,1424.0,0.3695652173913043,0.5,7,כאן לחם ונאמר להלן לחם מה להלן,5080001096,10,9
ref-sifre-n.110.1.111-ref-sifre-n.110.1.120,ref-b.5.5.9.33b.22.6-ref-b.5.5.9.33b.22.12,156758,156805,ref-sifre-n.110.1.111,ref-sifre-n.110.1.120,8228403,8228436,ref-b.5.5.9.33b.22.6,ref-b.5.5.9.33b.22.12,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן ,כאן חומה ונאמר להלן חומה מה להלן ,1,7,2690,2689.0,1425,1424.0,0.3695652173913043,0.3333333333333333,5,כאן ונאמר להלן מה להלן,5080001097,10,7
ref-sifre-n.110.1.138-ref-sifre-n.110.1.141,ref-b.2.8.1.13b.3.3-ref-b.2.8.1.13b.3.6,156908,156940,ref-sifre-n.110.1.138,ref-sifre-n.110.1.141,2280667,2280701,ref-b.2.8.1.13b.3.3,ref-b.2.8.1.13b.3.6,אורז ודוחן והפרגים והשומשומים ,האורז והדוחן והפרגין והשומשמין ,4,4,561,561.0,1434,1434.0,0.1612903225806451,0.6666666666666667,0,,5080001098,4,4
ref-sifre-n.110.1.142-ref-sifre-n.110.1.148,ref-b.2.4.2.35a.7.32-ref-b.2.4.2.35a.7.49,156941,156979,ref-sifre-n.110.1.142,ref-sifre-n.110.1.148,1378772,1378868,ref-b.2.4.2.35a.7.32,ref-b.2.4.2.35a.7.49,שאין באים לידי חימוץ אלא לידי סרחון ,הבאים לידי חימוץ אדם יוצא בהן ידי חובתו במצה יצאו אלו שאין באין לידי חימוץ אלא לידי סירחון ,7,18,247,247.0,1435,1435.0,0.6153846153846154,0.6666666666666667,4,לידי חימוץ אלא לידי,5080001099,7,18
ref-sifre-n.110.1.142-ref-sifre-n.110.1.148,ref-b.5.2.6.70b.3.33-ref-b.5.2.6.70b.3.50,156941,156979,ref-sifre-n.110.1.142,ref-sifre-n.110.1.148,7356092,7356187,ref-b.5.2.6.70b.3.33,ref-b.5.2.6.70b.3.50,שאין באים לידי חימוץ אלא לידי סרחון ,הבאים לידי חימוץ אדם יוצא בהן ידי חובתו בפסח יצאו אלו שאין באין לידי חימוץ אלא לידי סירחון ,7,18,2393,2393.0,1436,1435.0,0.6153846153846154,0.6363636363636364,4,לידי חימוץ אלא לידי,5080001100,7,18
ref-sifre-n.110.1.152-ref-sifre-n.110.1.175,ref-b.1.1.7.47a.15.35-ref-b.1.1.7.47a.15.51,156996,157118,ref-sifre-n.110.1.152,ref-sifre-n.110.1.175,248878,248967,ref-b.1.1.7.47a.15.35,ref-b.1.1.7.47a.15.51,בתרומה גדולה הכתוב מדבר או אינו אלא בתרומת חלה כשהוא אומר חלה תרימו תרומה הרי חלה אמורה הא מה אני מקיים תרימו תרומת ה' ,שנאמר והרמתם ממנו תרומת ה' מעשר מן המעשר מעשר מן המעשר אמרתי לך ולא תרומה גדולה ותרומת ,24,12,50,47.0,1437,1437.0,0.7058823529411765,0.7647058823529411,2,תרומת ה',5080001101,24,17
ref-sifre-n.110.1.152-ref-sifre-n.110.1.175,ref-b.2.1.18.127b.17.16-ref-b.2.1.18.127b.17.32,156996,157118,ref-sifre-n.110.1.152,ref-sifre-n.110.1.175,806070,806160,ref-b.2.1.18.127b.17.16,ref-b.2.1.18.127b.17.32,בתרומה גדולה הכתוב מדבר או אינו אלא בתרומת חלה כשהוא אומר חלה תרימו תרומה הרי חלה אמורה הא מה אני מקיים תרימו תרומת ה' ,שנאמר והרמותם ממנו תרומת ה' מעשר מן המעשר מעשר מן המעשר אמרתי לך ולא תרומה גדולה ותרומת ,24,12,152,147.0,1438,1437.0,0.7058823529411765,0.7647058823529411,2,תרומת ה',5080001102,24,17
ref-sifre-n.110.1.152-ref-sifre-n.110.1.175,ref-b.2.3.3.31b.4.19-ref-b.2.3.3.31b.5.22,156996,157118,ref-sifre-n.110.1.152,ref-sifre-n.110.1.175,1039631,1039839,ref-b.2.3.3.31b.4.19,ref-b.2.3.3.31b.5.22,שנאמר והרמותם ממנו תרומת ה' מעשר מן המעשר מעשר מן המעשר אמרתי לך ולא תרומה גדולה ותרומת מעשר מן המעשר אמר ליה רב פפא לאביי אי הכי אפילו הקדימו בכרי נמי אמר ליה עליך אמר קרא מכל מעשרותיכם תרימו את כל תרומת,שנאמר והרמותם ממנו תרומת ה' מעשר מן המעשר מעשר מן המעשר אמרתי לך ולא תרומה גדולה ותרומת מעשר מן המעשר אמר ליה רב פפא לאביי אי הכי אפילו הקדימו בכרי נמי אמר ליה עליך אמר קרא מכל מעשרותיכם תרימו את כל תרומת,37,37,191,191.0,1439,1439.0,0.0,0.0,20,שנאמר והרמותם ממנו תרומת ה' מעשר_מן_המעשר מעשר_מן_המעשר אמרתי_לך_ולא תרומה גדולה ותרומת מעשר_מן_המעשר אמר_ליה_רב_פפא_לאביי_אי_הכי_אפילו_הקדימו_בכרי_נמי אמר_ליה_עליך_אמר_קרא מכל מעשרותיכם תרימו את כל תרומת,5080001103,42,42
ref-sifre-n.110.1.152-ref-sifre-n.110.1.175,ref-b.2.4.2.35b.6.16-ref-b.2.4.2.35b.6.32,156996,157118,ref-sifre-n.110.1.152,ref-sifre-n.110.1.175,1380528,1380617,ref-b.2.4.2.35b.6.16,ref-b.2.4.2.35b.6.32,בתרומה גדולה הכתוב מדבר או אינו אלא בתרומת חלה כשהוא אומר חלה תרימו תרומה הרי חלה אמורה הא מה אני מקיים תרימו תרומת ה' ,שנאמר והרמתם ממנו תרומת ה' מעשר מן המעשר מעשר מן המעשר אמרתי לך ולא תרומה גדולה ותרומת ,24,12,251,248.0,1441,1437.0,0.7058823529411765,0.7647058823529411,2,תרומת ה',5080001104,24,17
