baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-t,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-t.4.4.3.10.44-ref-t.4.4.3.10.52,ref-sifre-d.144.5.3-ref-sifre-d.144.5.12,892082,892127,ref-t.4.4.3.10.44,ref-t.4.4.3.10.52,174634,174685,ref-sifre-d.144.5.3,ref-sifre-d.144.5.12,לשבטיך ושפטו מצוה על השבט שיהא דן את שבטו ,לשבטיך ושפטו מצוה לכל שבט ושבט להיות דן את שבטו ,9,10,582,582.0,692,692.0,0.2291666666666666,0.3333333333333333,6,לשבטיך ושפטו מצוה דן את שבטו,2060000530,9,10
ref-t.4.4.4.1.71-ref-t.4.4.4.1.80,ref-sifre-d.157.6.30-ref-sifre-d.157.6.39,892656,892713,ref-t.4.4.4.1.71,ref-t.4.4.4.1.80,183450,183507,ref-sifre-d.157.6.30,ref-sifre-d.157.6.39,ואין רואין אותו ערום ולא כשהוא מסתפר ולא בבית המרחץ ,ואין רואים אותו ערום ולא כשהוא מסתפר ולא בבית המרחץ ,10,10,617,617.0,693,693.0,0.0192307692307692,0.1999999999999999,9,ואין אותו ערום ולא כשהוא מסתפר ולא בבית המרחץ,2060000531,10,10
ref-t.4.4.4.2.91-ref-t.4.4.4.2.102,ref-sifre-d.157.6.15-ref-sifre-d.157.6.29,893493,893565,ref-t.4.4.4.2.91,ref-t.4.4.4.2.102,183368,183449,ref-sifre-d.157.6.15,ref-sifre-d.157.6.29,עליך מלך שתהא אימתו עליך מכאן אמרו מלך אין רוכבים על סוסו ואין משתמשים בשרביטו,עליך מלך שתהא אימתו עליך מכאן אמרו מלך אין רוכבים על סוסו ואין משתמשים בשרביטו,15,15,615,615.0,694,694.0,0.0,0.0,15,עליך מלך שתהא אימתו עליך מכאן אמרו מלך אין רוכבים על סוסו ואין משתמשים בשרביטו,2060000532,15,15
ref-t.4.4.4.5.2-ref-t.4.4.4.5.11,ref-sifre-d.158.2.5-ref-sifre-d.158.3.4,894028,894077,ref-t.4.4.4.5.2,ref-t.4.4.4.5.11,184038,184089,ref-sifre-d.158.2.5,ref-sifre-d.158.3.4,למען הרבות סוס סוסים סוסים בטלים מנין אפילו סוס אחד,למען הרבות סוס סוסים סוסים בטלים מנין אפילו סוס אחד,10,10,618,618.0,696,696.0,0.0,0.0,10,למען הרבות סוס סוסים סוסים בטלים מנין אפילו סוס אחד,2060000533,10,10
ref-t.4.4.4.5.80-ref-t.4.4.4.5.94,ref-sifre-d.67.1.15-ref-sifre-d.67.1.31,894425,894511,ref-t.4.4.4.5.80,ref-t.4.4.4.5.94,112963,113058,ref-sifre-d.67.1.15,ref-sifre-d.67.1.31,שלש מצות נצטוו ישראל בביאתן לארץ למנות להן מלך ולבנות בית הבחירה ולהכרית זרע עמלק ,שלש מצות נצטוו ישראל בשעת כניסתן לארץ למנות להם מלך ולבנות בית הבחירה ולהכרית זרעו של עמלק ,15,17,199,199.0,698,698.0,0.1318681318681318,0.3157894736842105,12,שלש מצות נצטוו ישראל לארץ למנות מלך ולבנות בית הבחירה ולהכרית עמלק,2060000534,15,17
ref-t.4.4.4.5.89-ref-t.4.4.4.5.94,ref-sifre-d.67.3.7-ref-sifre-d.67.3.14,894474,894511,ref-t.4.4.4.5.89,ref-t.4.4.4.5.94,113271,113311,ref-sifre-d.67.3.7,ref-sifre-d.67.3.14,ולבנות בית הבחירה ולהכרית זרע עמלק ,לבנות בית הבחירה אם להכרית זרעו של עמלק ,6,8,200,200.0,699,698.0,0.2,0.6,3,בית הבחירה עמלק,2060000535,6,8
ref-t.4.4.4.5.106-ref-t.4.4.4.5.120,ref-sifre-d.156.4.1-ref-sifre-d.156.4.9,894563,894637,ref-t.4.4.4.5.106,ref-t.4.4.4.5.120,182761,182806,ref-sifre-d.156.4.1,ref-sifre-d.156.4.9,ר' נהוראי אומ' לא נאמרה פרשה זו אלא מפני התרעומת שנ' ואמרת אשימה עלי מלך ,ואמרת אשימה עלי מלך ככל וגו' ר' נהוראי אומר ,15,9,613,613.0,701,700.0,0.7123287671232876,0.5625,4,ואמרת אשימה עלי מלך,2060000536,15,9
ref-t.4.4.4.5.103-ref-t.4.4.4.5.108,ref-sifre-d.156.5.28-ref-sifre-d.156.6.7,894547,894580,ref-t.4.4.4.5.103,ref-t.4.4.4.5.108,183009,183066,ref-sifre-d.156.5.28,ref-sifre-d.156.6.7,שהקדימו על ידן ר' נהוראי אומ' לא ,שהקדימו על ידם ככל הגוים אשר סביבותי ר' נהוראי אומר לא ,7,11,614,614.0,700,700.0,0.4363636363636363,0.6666666666666667,5,שהקדימו על ר' נהוראי לא,2060000537,7,11
ref-t.4.4.4.7.5-ref-t.4.4.4.7.10,ref-sifre-d.160.2.9-ref-sifre-d.160.2.14,895132,895163,ref-t.4.4.4.7.5,ref-t.4.4.4.7.10,184789,184820,ref-sifre-d.160.2.9,ref-sifre-d.160.2.14,לשמו שלא יהא נאות בשל אבותיו ,לשמו שלא יהא נאות בשל אבותיו ,6,6,620,620.0,702,702.0,0.0,0.0,6,לשמו שלא יהא נאות בשל אבותיו,2060000538,6,6
ref-t.4.4.4.7.46-ref-t.4.4.4.7.57,ref-sifre-d.161.1.6-ref-sifre-d.161.1.19,895350,895407,ref-t.4.4.4.7.46,ref-t.4.4.4.7.57,185147,185226,ref-sifre-d.161.1.6,ref-sifre-d.161.1.19,יוצא למלחמה והיא עמו יושב בדין והיא אצלו מיסב והיא כנגדו שנאמר והיתה עמו,יוצא למלחמה והיא עמו יושב בדין והיא אצלו מיסב והיא כנגדו שנאמר והיתה עמו,14,14,621,621.0,703,703.0,0.0,0.0,14,יוצא למלחמה והיא עמו יושב בדין והיא אצלו מיסב והיא כנגדו שנאמר והיתה עמו,2060000539,14,14
ref-t.4.4.4.7.93-ref-t.4.4.4.7.103,ref-sifre-d.352.12.74-ref-sifre-d.352.12.91,895585,895649,ref-t.4.4.4.7.93,ref-t.4.4.4.7.103,370890,370981,ref-sifre-d.352.12.74,ref-sifre-d.352.12.91,משה נאמרה במשה עלייה נאמרה בעזרה עלייה נאמרה במשה עלייה ומשה ,משה עלו מעיר התמרים ויאמר משה לחובב בן רעואל המדיני חותן משה וכי עלתה על לב שאמר משה ,11,18,1187,1187.0,705,705.0,0.6705882352941176,0.8,1,משה,2060000540,11,18
ref-t.4.4.4.8.109-ref-t.4.4.4.8.115,ref-sifre-d.161.1.17-ref-sifre-d.161.2.3,896832,896871,ref-t.4.4.4.8.109,ref-t.4.4.4.8.115,185209,185247,ref-sifre-d.161.1.17,ref-sifre-d.161.2.3,נאמ' כן והיתה עמו וקרא בו כל ימי חייו ,שנאמר והיתה עמו וקרא בו כל ימי חייו ,9,8,623,621.0,706,706.0,0.131578947368421,0.3333333333333333,7,והיתה עמו וקרא בו כל ימי חייו,2060000541,9,8
ref-t.4.4.6.4.108-ref-t.4.4.6.5.2,ref-sifre-d.190.9.8-ref-sifre-d.190.10.5,902671,902744,ref-t.4.4.6.4.108,ref-t.4.4.6.5.2,202059,202108,ref-sifre-d.190.9.8,ref-sifre-d.190.10.5,נחקרה עדותן לבית דין אין יכולין לחזור בהן וזהו כללו של דבר עדים שהעידו ,והנה עד שקר העד יכול אף משנחקרה עדותם בבית דין ,14,10,680,680.0,707,707.0,0.704225352112676,0.8235294117647058,1,דין,2060000542,14,10
ref-t.4.4.6.6.84-ref-t.4.4.6.6.92,ref-sifre-d.150.1.1-ref-sifre-d.150.1.9,903314,903352,ref-t.4.4.6.6.84,ref-t.4.4.6.6.92,179924,179962,ref-sifre-d.150.1.1,ref-sifre-d.150.1.9,על פי שנים עדים או שלשה עדים יומת המת ,על פי שנים עדים או שלשה עדים יומת המת ,1,1,605,605.0,708,708.0,0.0,0.0,7,על_פי_שנים עדים או שלשה עדים יומת המת,2060000543,9,9
ref-t.4.4.6.6.84-ref-t.4.4.6.6.92,ref-sifre-d.150.1.24-ref-sifre-d.150.1.32,903314,903352,ref-t.4.4.6.6.84,ref-t.4.4.6.6.92,180031,180069,ref-sifre-d.150.1.24,ref-sifre-d.150.1.32,על פי שנים עדים או שלשה עדים יומת המת ,על פי שנים עדים או שלשה עדים יומת המת ,1,1,607,607.0,709,708.0,0.0,0.0,7,על_פי_שנים עדים או שלשה עדים יומת המת,2060000544,9,9
ref-t.4.4.7.4.1-ref-t.4.4.7.4.11,ref-sifre-d.144.12.6-ref-sifre-d.144.13.9,906081,906142,ref-t.4.4.7.4.1,ref-t.4.4.7.4.11,175461,175574,ref-sifre-d.144.12.6,ref-sifre-d.144.13.9,מבית דין זכאי אין מחזירין אותו לחובה תלמוד לומר צדק צדק תרדוף יצא חייב מנין שמחזירין אותו לזכות שנאמר צדק צדק,מבית דין זכאי אין מחזירין אותו לחובה תלמוד לומר צדק צדק תרדוף יצא חייב מנין שמחזירין אותו לזכות שנאמר צדק צדק,21,21,584,584.0,710,710.0,0.0,0.0,21,מבית דין זכאי אין מחזירין אותו לחובה תלמוד לומר צדק צדק תרדוף יצא חייב מנין שמחזירין אותו לזכות שנאמר צדק צדק,2060000545,21,21
ref-t.4.4.7.4.13-ref-t.4.4.7.4.19,ref-sifre-d.286.4.4-ref-sifre-d.286.4.16,906149,906179,ref-t.4.4.7.4.13,ref-t.4.4.7.4.19,269207,269273,ref-sifre-d.286.4.4,ref-sifre-d.286.4.16,"והרשיעו את הרשע יכול כל מרשיעים לוקים ת""ל והיה אם בן הכות הרשע","והרשיעו את הרשע יכול כל מרשיעים לוקים ת""ל והיה אם בן הכות הרשע",13,13,1008,1008.0,712,712.0,0.0,0.0,13,"והרשיעו את הרשע יכול כל מרשיעים לוקים ת""ל והיה אם בן הכות הרשע",2060000546,13,13
ref-t.4.4.8.3.88-ref-t.4.4.8.3.96,ref-sifre-d.150.1.1-ref-sifre-d.150.1.9,909904,909942,ref-t.4.4.8.3.88,ref-t.4.4.8.3.96,179924,179962,ref-sifre-d.150.1.1,ref-sifre-d.150.1.9,על פי שנים עדים או שלשה עדים יומת המת ,על פי שנים עדים או שלשה עדים יומת המת ,1,1,606,605.0,714,714.0,0.0,0.0,7,על_פי_שנים עדים או שלשה עדים יומת המת,2060000547,9,9
ref-t.4.4.8.3.88-ref-t.4.4.8.3.96,ref-sifre-d.150.1.24-ref-sifre-d.150.1.32,909904,909942,ref-t.4.4.8.3.88,ref-t.4.4.8.3.96,180031,180069,ref-sifre-d.150.1.24,ref-sifre-d.150.1.32,על פי שנים עדים או שלשה עדים יומת המת ,על פי שנים עדים או שלשה עדים יומת המת ,1,1,608,607.0,715,714.0,0.0,0.0,7,על_פי_שנים עדים או שלשה עדים יומת המת,2060000548,9,9
ref-t.4.4.9.4.10-ref-t.4.4.9.4.21,ref-sifre-d.89.3.21-ref-sifre-d.89.5.10,913087,913145,ref-t.4.4.9.4.10,ref-t.4.4.9.4.21,132538,132615,ref-sifre-d.89.3.21,ref-sifre-d.89.5.10,לו חובה משתקין אותו בנזיפה העד אין מלמד עליו לא זכות ולא ,עליו ולא תחמול לא תלמוד עליו זכות ולא תכסה עליו אם אתה יודע לו חובה אין אתה ,12,17,341,341.0,716,716.0,0.7105263157894737,0.6,4,עליו לא זכות ולא,2060000549,12,17
ref-t.4.4.9.6.9-ref-t.4.4.9.6.22,ref-sifre-d.221.9.25-ref-sifre-d.221.9.47,914000,914083,ref-t.4.4.9.6.9,ref-t.4.4.9.6.22,224173,224306,ref-sifre-d.221.9.25,ref-sifre-d.221.9.47,והאשה פניה כלפי העץ ואחוריה כלפי העם האיש מכסים אותו פרק אחד מלפניו והאשה שני פרקים אחד מלפניה ואחד מאחריה מפני שכולה ערוה,והאשה פניה כלפי העץ ואחוריה כלפי העם האיש מכסים אותו פרק אחד מלפניו והאשה שני פרקים אחד מלפניה ואחד מאחריה מפני שכולה ערוה,23,23,776,776.0,717,717.0,0.0,0.0,23,והאשה פניה כלפי העץ ואחוריה כלפי העם האיש מכסים אותו פרק אחד מלפניו והאשה שני פרקים אחד מלפניה ואחד מאחריה מפני שכולה ערוה,2060000550,23,23
ref-t.4.4.9.6.32-ref-t.4.4.9.6.38,ref-sifre-d.221.9.1-ref-sifre-d.221.9.7,914136,914174,ref-t.4.4.9.6.32,ref-t.4.4.9.6.38,224038,224077,ref-sifre-d.221.9.1,ref-sifre-d.221.9.7,האיש נסקל ערום ואי' האשה נסקלת ערומה ,האיש נסקל ערום ואין האשה נסקלת ערומה ,7,1,773,773.0,719,719.0,0.027027027027027,0.3333333333333333,6,האיש נסקל ערום האשה נסקלת ערומה,2060000551,7,7
ref-t.4.4.10.3.30-ref-t.4.4.10.3.33,ref-sifre-d.91.4.6-ref-sifre-d.91.4.10,916409,916443,ref-t.4.4.10.3.30,ref-t.4.4.10.3.33,133712,133752,ref-sifre-d.91.4.6,ref-sifre-d.91.4.10,והמרביץ המלביש והמנעיל והמעטיף ,והמרבץ והסך והמלביש והמנעיל והמעטיף ,4,5,354,354.0,720,720.0,0.1944444444444444,0.1999999999999999,2,והמנעיל והמעטיף,2060000552,4,5
ref-t.4.4.10.3.51-ref-t.4.4.10.3.61,ref-sifre-d.248.4.24-ref-sifre-d.248.4.37,916538,916595,ref-t.4.4.10.3.51,ref-t.4.4.10.3.61,245384,245456,ref-sifre-d.248.4.24,ref-sifre-d.248.4.37,מה כריעה חייבין עליו אף נשיקה חייבין עליו ובמה היא מיתתן ,"מה אשת אב מיוחדת שחייבים עליה מיתת ב""ד והולד ממזר אף כל שחייבים עליהם ",11,14,845,845.0,721,721.0,0.7,0.8823529411764706,2,מה אף,2060000553,11,14
ref-t.4.4.10.6.15-ref-t.4.4.10.7.32,ref-sifre-d.172.3.3-ref-sifre-d.172.5.4,917103,917350,ref-t.4.4.10.6.15,ref-t.4.4.10.7.32,192040,192280,ref-sifre-d.172.3.3,ref-sifre-d.172.5.4,בפיו הם עצמם בסקילה והנשאל בהם באזהרה ודורש אל המתים אחד המעלה בזכורו ואחד הנשאל בגלגלתו מה בין מעלה בזכורו לנשאל בגלגלתו מעלה בזכורו אין עולה כדרכו ואין נשאל בשבת נשאל בגלגלתו עולה כדרכו ונשאל בשבת ודורש אל המתים זה,בפיו הם עצמם בסקילה והנשאל בהם באזהרה ודורש אל המתים אחד המעלה בזכורו ואחד הנשאל בגלגלתו מה בין מעלה בזכורו לנשאל בגלגלתו מעלה בזכורו אין עולה כדרכו ואין נשאל בשבת נשאל בגלגלתו עולה כדרכו ונשאל בשבת ודורש אל המתים זה,40,40,647,647.0,722,722.0,0.0,0.0,40,בפיו הם עצמם בסקילה והנשאל בהם באזהרה ודורש אל המתים אחד המעלה בזכורו ואחד הנשאל בגלגלתו מה בין מעלה בזכורו לנשאל בגלגלתו מעלה בזכורו אין עולה כדרכו ואין נשאל בשבת נשאל בגלגלתו עולה כדרכו ונשאל בשבת ודורש אל המתים זה,2060000554,40,40
ref-t.4.4.10.8.13-ref-t.4.4.10.9.5,ref-sifre-d.235.7.27-ref-sifre-d.235.7.42,917417,917499,ref-t.4.4.10.8.13,ref-t.4.4.10.9.5,236036,236125,ref-sifre-d.235.7.27,ref-sifre-d.235.7.42,בביתה בעלה שזנתה בבית אביה ואחד שבאו לה עדים בבית אביה שזנתה בבית אביה משמע שתהא,בביתה בעלה שזנתה בבית אביה ואחד שבאו לה עדים בבית אביה שזנתה בבית אביה משמע שתהא,16,16,823,823.0,724,724.0,0.0,0.0,16,בביתה בעלה שזנתה בבית אביה ואחד שבאו לה עדים בבית אביה שזנתה בבית אביה משמע שתהא,2060000555,16,16
ref-t.4.4.11.5.48-ref-t.4.4.11.5.65,ref-sifre-d.171.12.2-ref-sifre-d.171.12.27,919482,919578,ref-t.4.4.11.5.48,ref-t.4.4.11.5.65,191778,191918,ref-sifre-d.171.12.2,ref-sifre-d.171.12.27,העושה מעשה חייב ולא האוחז את העינים פטור רבי עקיבא אומר משום רבי יהושע שנים מלקטים קשואים אחד לוקט פטור ואחד לוקט חייב העושה מעשה חייב,העושה מעשה חייב ולא האוחז את העינים פטור רבי עקיבא אומר משום רבי יהושע שנים מלקטים קשואים אחד לוקט פטור ואחד לוקט חייב העושה מעשה חייב,26,26,643,643.0,726,726.0,0.0,0.0,24,העושה מעשה חייב ולא האוחז את העינים פטור רבי_עקיבא_אומר משום רבי יהושע שנים מלקטים קשואים אחד לוקט פטור ואחד לוקט חייב העושה מעשה חייב,2060000556,26,26
ref-t.4.4.11.7.4-ref-t.4.4.11.7.11,ref-sifre-d.219.4.39-ref-sifre-d.219.4.45,919865,919905,ref-t.4.4.11.7.4,ref-t.4.4.11.7.11,222092,222127,ref-sifre-d.219.4.39,ref-sifre-d.219.4.45,מתרין אותו בפני שלשה ומלקין אותו אם חזר ,מתרים בו בפני שלשה ומלקים אותו חזר ,8,7,772,772.0,728,728.0,0.2,0.5555555555555556,4,בפני שלשה אותו חזר,2060000557,8,7
ref-t.4.4.11.7.25-ref-t.4.4.11.7.37,ref-sifre-d.219.2.3-ref-sifre-d.219.3.8,919970,920035,ref-t.4.4.11.7.25,ref-t.4.4.11.7.37,221774,221872,ref-sifre-d.219.2.3,ref-sifre-d.219.3.8,אל זקני עירו ואל שער מקומו מצוה בזקני עירו ובשער מקומו ואמרו אל זקני עירו בננו זה שלקה בפניכם,אל זקני עירו ואל שער מקומו מצוה בזקני עירו ובשער מקומו ואמרו אל זקני עירו בננו זה שלקה בפניכם,19,19,769,769.0,729,729.0,0.0,0.0,19,אל זקני עירו ואל שער מקומו מצוה בזקני עירו ובשער מקומו ואמרו אל זקני עירו בננו זה שלקה בפניכם,2060000558,19,19
ref-t.4.4.11.7.81-ref-t.4.4.11.7.115,ref-sifre-d.91.1.1-ref-sifre-d.91.1.16,920258,920450,ref-t.4.4.11.7.81,ref-t.4.4.11.7.115,133193,133289,ref-sifre-d.91.1.1,ref-sifre-d.91.1.16,משמרים אותו עד הרגל וממיתים אותו ברגל שנאמר וכל העם ישמעו וייראו,וכל ישראל ישמעו ויראון משמרים אותו עד הרגל וממיתים אותו ברגל שנאמר וכל העם ישמעו וייראו,12,16,351,351.0,731,731.0,0.264367816091954,0.1666666666666666,12,משמרים אותו עד הרגל וממיתים אותו ברגל שנאמר וכל העם ישמעו וייראו,2060000559,12,16
ref-t.4.4.11.7.130-ref-t.4.4.11.7.142,ref-sifre-d.91.2.12-ref-sifre-d.91.2.22,920526,920597,ref-t.4.4.11.7.130,ref-t.4.4.11.7.142,133378,133436,ref-sifre-d.91.2.12,ref-sifre-d.91.2.22,דינו של זה אלא ממיתין אותו מיד וכותבין ושולחין לכל המקומות איש פל' ,דינו של זה אלא ממיתין אותו מיד וכותבין ושולחין איש פלוני ,13,11,353,353.0,733,733.0,0.2238805970149253,0.2857142857142857,10,דינו של זה אלא ממיתין אותו מיד וכותבין ושולחין איש,2060000560,13,11
ref-t.4.4.11.9.29-ref-t.4.4.11.9.38,ref-sifre-d.237.1.22-ref-sifre-d.237.1.32,921163,921211,ref-t.4.4.11.9.29,ref-t.4.4.11.9.38,237078,237131,ref-sifre-d.237.1.22,ref-sifre-d.237.1.32,אם זרחה השמש עליו דמים לו וכי עליו זורחת השמש בלבד,אם זרחה השמש עליו דמים לו וכי עליו זורחת השמש בלבד,4,4,826,825.0,734,734.0,0.0,0.0,11,אם זרחה השמש עליו דמים לו וכי עליו זורחת השמש בלבד,2060000561,11,11
ref-t.4.4.11.11.48-ref-t.4.4.11.11.66,ref-sifre-d.243.4.21-ref-sifre-d.243.5.5,921906,921999,ref-t.4.4.11.11.48,ref-t.4.4.11.11.66,240660,240730,ref-sifre-d.243.4.21,ref-sifre-d.243.5.5,אין מצילין אותו בנפשו ואם יש לה מושיעין אין מצילין אותו בנפשו ר' יהודה אומ' אם אמרה הניחו לו ,ואם יש לה מושיעים בין בעיר בין בשדה חייבת צעקה פרט לשאמרה הניחו לו ,19,14,832,832.0,736,736.0,0.6021505376344086,0.7333333333333334,5,ואם יש לה הניחו לו,2060000562,19,14
ref-t.4.4.12.6.6-ref-t.4.4.12.6.29,ref-sifre-d.94.1.6-ref-sifre-d.94.1.18,923589,923729,ref-t.4.4.12.6.6,ref-t.4.4.12.6.29,134824,134904,ref-sifre-d.94.1.6,ref-sifre-d.94.1.18,להמיתו במיתה האמורה בו המיתו באחת מכל מיתות האמורות בתורה בין חמורות,יכלת להמיתו במיתה האמורה בו המיתו באחת מכל מיתות האמורות בתורה בין חמורות,5,6,358,358.0,737,737.0,0.0684931506849315,0.0999999999999999,12,להמיתו במיתה האמורה בו המיתו באחת מכל מיתות האמורות בתורה בין חמורות,2060000563,12,13
