baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-m,dam-lev,jac,id
ref-m.4.9.2.13.23-ref-m.4.9.2.13.34,ref-bible.0214.4.2.21-ref-bible.214.4.2.32,603527,603581,ref-m.4.9.2.13.23,ref-m.4.9.2.13.34,1112755,1112808,ref-bible.0214.4.2.21,ref-bible.0214.4.2.32,כי אל חנון ורחום הוא ארך אפים ורב חסד ונחם על הרעה ,כי אתה אל חנון ורחום ארך אפים ורב חסד ונחם על הרעה ,12,12,502,502.0,363,362.0,0.1568627450980392,0.09090909090909094,1090000311
ref-m.4.9.3.2.48-ref-m.4.9.3.2.65,ref-bible.0221.3.16.1-ref-bible.221.3.16.18,604511,604602,ref-m.4.9.3.2.48,ref-m.4.9.3.2.65,1151600,1151696,ref-bible.0221.3.16.1,ref-bible.0221.3.16.18,אז נדברו יראי ה' איש אל רעהו ויקשב ה' וישמע ויכתב ספר זכרון לפניו ליראי ה' ולחושבי שמו ,אז נדברו יראי יהוה איש את רעהו ויקשב יהוה וישמע ויכתב ספר זכרון לפניו ליראי יהוה ולחשבי שמו ,18,18,515,515.0,364,364.0,0.11956521739130435,0.1875,1090000312
ref-m.4.9.3.2.83-ref-m.4.9.3.2.88,ref-bible.0306.3.28.1-ref-bible.306.3.28.6,604693,604719,ref-m.4.9.3.2.83,ref-m.4.9.3.2.88,1352182,1352207,ref-bible.0306.3.28.1,ref-bible.0306.3.28.6,ישב בדד וידום כי נטל עליו ,ישב בדד וידם כי נטל עליו ,6,6,586,586.0,365,365.0,0.038461538461538464,0.0,1090000313
ref-m.4.9.3.3.19-ref-m.4.9.3.3.26,ref-bible.0207.28.8.1-ref-bible.207.28.8.8,604813,604848,ref-m.4.9.3.3.19,ref-m.4.9.3.3.26,811260,811294,ref-bible.0207.28.8.1,ref-bible.0207.28.8.8,כי כל שלחנות מלאו קיא צואה בלי מקום ,כי כל שלחנות מלאו קיא צאה בלי מקום ,8,8,420,420.0,366,366.0,0.027777777777777776,0.0,1090000314
ref-m.4.9.3.6.53-ref-m.4.9.3.6.61,ref-bible.0102.20.24.15-ref-bible.102.20.24.23,605514,605560,ref-m.4.9.3.6.53,ref-m.4.9.3.6.61,146150,146197,ref-bible.0102.20.24.15,ref-bible.0102.20.24.23,בכל המקום אשר אזכיר את שמי אבא אליך וברכתיך ,בכל המקום אשר אזכיר את שמי אבוא אליך וברכתיך ,9,9,40,40.0,367,367.0,0.022222222222222223,0.0,1090000315
ref-m.4.9.3.6.55-ref-m.4.9.3.7.9,ref-bible.0202.13.10.12-ref-bible.202.13.11.11,605526,605604,ref-m.4.9.3.6.55,ref-m.4.9.3.7.9,496441,496515,ref-bible.0202.13.10.12,ref-bible.0202.13.11.11,אשר אזכיר את שמי אבא אליך וברכתיך רבי אלעזר איש ברתותא אומר תן לו משלו שאתה ,אשר בא ביום אלי ויקם וילך מנוח אחרי אשתו ויבא אל האיש ויאמר לו האתה ,16,15,355,355.0,368,367.0,0.618421052631579,0.65,1090000316
ref-m.4.9.3.7.6-ref-m.4.9.3.7.21,ref-bible.0312.29.14.12-ref-bible.0312.29.15.3,605588,605661,ref-m.4.9.3.7.6,ref-m.4.9.3.7.21,1513947,1513984,ref-bible.0312.29.14.12,ref-bible.0312.29.15.3,ממך הכל ומידך נתנו לך כי גרים אנחנו,ממך הכל ומידך נתנו לך כי גרים אנחנו,14,8,659,659.0,369,369.0,0.0,0.0,1090000317
ref-m.4.9.3.8.21-ref-m.4.9.3.8.44,ref-bible.0105.4.9.1-ref-bible.105.4.9.17,605899,606027,ref-m.4.9.3.8.21,ref-m.4.9.3.8.44,346531,346618,ref-bible.0105.4.9.1,ref-bible.0105.4.9.17,רק השמר לך ושמור נפשך מאד פן תשכח את הדברים אשר ראו עיניך יכול אפילו תקפה עליו משנתו תלמוד לומר ופן יסורו מלבבך כל ימי חייך ,רק השמר לך ושמר נפשך מאד פן תשכח את הדברים אשר ראו עיניך ופן יסורו מלבבך כל ימי חייך ,26,19,270,270.0,371,371.0,0.31451612903225806,0.29166666666666663,1090000318
ref-m.4.9.3.14.38-ref-m.4.9.3.14.59,ref-bible.0101.45.20.4-ref-bible.101.45.22.1,607152,607261,ref-m.4.9.3.14.38,ref-m.4.9.3.14.59,94597,94711,ref-bible.0101.45.20.4,ref-bible.0101.45.22.1,ישראל שניתן להם כלי חמדה חבה יתירה נודעת להם שניתן להם כלי חמדה שבו נברא העולם שנאמר כי לקח טוב נתתי לכם ,על כליכם כי טוב כל ארץ מצרים לכם הוא ויעשו כן בני ישראל ויתן להם יוסף עגלות על פי פרעה ויתן להם צדה לדרך לכלם ,22,25,18,18.0,372,372.0,0.7363636363636363,0.8333333333333334,1090000319
ref-m.4.9.3.14.55-ref-m.4.9.3.14.62,ref-bible.0302.4.2.1-ref-bible.302.4.2.8,607242,607277,ref-m.4.9.3.14.55,ref-m.4.9.3.14.62,1259335,1259369,ref-bible.0302.4.2.1,ref-bible.0302.4.2.8,כי לקח טוב נתתי לכם תורתי אל תעזובו ,כי לקח טוב נתתי לכם תורתי אל תעזבו ,8,8,549,548.0,373,372.0,0.027777777777777776,0.0,1090000320
ref-m.4.9.3.17.70-ref-m.4.9.3.17.84,ref-bible.0208.17.6.1-ref-bible.208.17.6.15,607934,608011,ref-m.4.9.3.17.70,ref-m.4.9.3.17.84,898275,898353,ref-bible.0208.17.6.1,ref-bible.0208.17.6.15,והיה כערער בערבה ולא יראה כי יבא טוב ושכן חררים במדבר ארץ מלחה ולא תשב ,והיה כערער בערבה ולא יראה כי יבוא טוב ושכן חררים במדבר ארץ מלחה ולא תשב ,15,15,440,440.0,374,374.0,0.013888888888888888,0.0,1090000321
ref-m.4.9.3.17.110-ref-m.4.9.3.17.134,ref-bible.0208.17.8.1-ref-bible.208.17.8.26,608168,608290,ref-m.4.9.3.17.110,ref-m.4.9.3.17.134,898398,898523,ref-bible.0208.17.8.1,ref-bible.0208.17.8.26,והיה כעץ שתול על מים ועל יובל ישלח שרשיו ולא יראה כי יבא חום והיה עלהו רענן ובשנת בצורת לא ידאג ולא ימיש מעשות פרי ,והיה כעץ שתול על מים ועל יובל ישלח שרשיו ולא ירא יראה כי יבא חם והיה עלהו רענן ובשנת בצרת לא ידאג ולא ימיש מעשות פרי ,25,26,442,442.0,375,375.0,0.05128205128205128,0.0,1090000322
ref-m.4.9.4.1.19-ref-m.4.9.4.1.26,ref-bible.0302.16.32.1-ref-bible.302.16.32.8,608479,608523,ref-m.4.9.4.1.19,ref-m.4.9.4.1.26,1273596,1273637,ref-bible.0302.16.32.1,ref-bible.0302.16.32.8,טוב ארך אפים מגבור ומושל ברוחו מלוכד עיר ,טוב ארך אפים מגבור ומשל ברוחו מלכד עיר ,8,8,564,564.0,376,376.0,0.04878048780487805,0.0,1090000323
ref-m.4.9.4.1.32-ref-m.4.9.4.1.38,ref-bible.0301.128.2.1-ref-bible.301.128.2.7,608555,608587,ref-m.4.9.4.1.32,ref-m.4.9.4.1.38,1244435,1244467,ref-bible.0301.128.2.1,ref-bible.0301.128.2.7,יגיע כפיך כי תאכל אשריך וטוב לך ,יגיע כפיך כי תאכל אשריך וטוב לך ,7,7,541,541.0,377,377.0,0.0,0.0,1090000324
ref-m.4.9.4.1.43-ref-m.4.9.4.1.56,ref-bible.0203.2.30.19-ref-bible.203.2.30.24,608612,608688,ref-m.4.9.4.1.43,ref-m.4.9.4.1.56,521473,521500,ref-bible.0203.2.30.19,ref-bible.0203.2.30.24,לך לעולם הבא איזהו מכובד המכבד את הבריות שנאמר כי מכבדי אכבד ובוזי יקלו ,לי כי מכבדי אכבד ובזי יקלו ,14,6,361,361.0,378,378.0,0.625,0.7272727272727273,1090000325
ref-m.4.9.4.19.4-ref-m.4.9.4.19.19,ref-bible.0302.24.17.1-ref-bible.302.24.18.8,611058,611138,ref-m.4.9.4.19.4,ref-m.4.9.4.19.19,1282369,1282457,ref-bible.0302.24.17.1,ref-bible.0302.24.18.8,בנפול אויבך אל תשמח ובכשלו אל יגל לבך פן יראה ה' ורע בעיניו והשיב מעליו אפו ,בנפל אויביך אויבך אל תשמח ובכשלו אל יגל לבך פן יראה יהוה ורע בעיניו והשיב מעליו אפו ,16,17,569,569.0,379,379.0,0.11904761904761904,0.0714285714285714,1090000326
ref-m.4.9.5.4.29-ref-m.4.9.5.4.38,ref-bible.0104.14.22.12-ref-bible.104.14.22.20,612716,612771,ref-m.4.9.5.4.29,ref-m.4.9.5.4.38,286453,286501,ref-bible.0104.14.22.12,ref-bible.0104.14.22.20,במדבר שנאמר וינסו אותי זה עשר פעמים ולא שמעו בקולי ,ובמדבר וינסו אתי זה עשר פעמים ולא שמעו בקולי ,10,9,231,231.0,380,380.0,0.1568627450980392,0.2727272727272727,1090000327
ref-m.4.9.5.18.36-ref-m.4.9.5.18.50,ref-bible.0205.16.19.1-ref-bible.205.16.19.14,615820,615896,ref-m.4.9.5.18.36,ref-m.4.9.5.18.50,693177,693251,ref-bible.0205.16.19.1,ref-bible.0205.16.19.14,חטא והחטיא את הרבים חטא הרבים תלוי בו שנאמר על חטאות ירבעם אשר חטא ואשר ,על חטאתו חטאתיו אשר חטא לעשות הרע בעיני יהוה ללכת בדרך ירבעם ובחטאתו אשר ,15,14,396,396.0,382,381.0,0.6301369863013698,0.7333333333333334,1090000328
ref-m.4.9.5.18.34-ref-m.4.9.5.18.48,ref-bible.0206.17.21.16-ref-bible.206.17.22.7,615808,615886,ref-m.4.9.5.18.34,ref-m.4.9.5.18.48,754829,754903,ref-bible.0206.17.21.16,ref-bible.0206.17.22.7,ישראל ירבעם חטא והחטיא את הרבים חטא הרבים תלוי בו שנאמר על חטאות ירבעם אשר ,ישראל מאחרי יהוה והחטיאם חטאה גדולה וילכו בני ישראל בכל חטאות ירבעם אשר ,15,13,405,405.0,381,381.0,0.4666666666666667,0.7333333333333334,1090000329
ref-m.4.9.5.19.60-ref-m.4.9.5.19.64,ref-bible.0302.8.21.1-ref-bible.302.8.21.5,616248,616280,ref-m.4.9.5.19.60,ref-m.4.9.5.19.64,1264254,1264283,ref-bible.0302.8.21.1,ref-bible.0302.8.21.5,להנחיל אוהבי יש ואוצרותיהם אמלא ,להנחיל אהבי יש ואצרתיהם אמלא ,5,5,558,558.0,383,383.0,0.09375,0.0,1090000330
ref-m.4.9.5.19.72-ref-m.4.9.5.19.89,ref-bible.0301.55.24.1-ref-bible.0301.55.24.14,616320,616417,ref-m.4.9.5.19.72,ref-m.4.9.5.19.89,1188945,1189016,ref-bible.0301.55.24.1,ref-bible.0301.55.24.14,ואתה אלהים תורדם לבאר שחת אנשי דמים ומרמה לא יחצו ימיהם ואני אבטח בך,ואתה אלהים תורדם לבאר שחת אנשי דמים ומרמה לא יחצו ימיהם ואני אבטח בך,18,14,529,529.0,384,384.0,0.0,0.0,1090000331
ref-m.4.9.5.21.4-ref-m.4.9.5.21.16,ref-bible.0103.27.4.6-ref-bible.0103.27.5.8,616644,616702,ref-m.4.9.5.21.4,ref-m.4.9.5.21.16,250076,250121,ref-bible.0103.27.4.6,ref-bible.0103.27.5.8,שלשים שקל ואם מבן חמש שנים ועד בן עשרים שנה,שלשים שקל ואם מבן חמש שנים ועד בן עשרים שנה,9,10,199,199.0,386,386.0,0.0,0.0,1090000332
ref-m.4.9.5.21.26-ref-m.4.9.5.21.39,ref-bible.0202.12.14.3-ref-bible.202.12.14.10,616752,616821,ref-m.4.9.5.21.26,ref-m.4.9.5.21.39,495398,495441,ref-bible.0202.12.14.3,ref-bible.0202.12.14.10,בן שלשים לכח בן ארבעים לבינה בן חמשים לעצה בן ששים לזקנה בן שבעים ,ארבעים בנים ושלשים בני בנים רכבים על שבעים ,14,8,354,354.0,399,386.0,0.5909090909090909,0.6666666666666667,1090000333
ref-m.4.9.5.21.4-ref-m.4.9.5.21.30,ref-bible.0308.9.18.6-ref-bible.0308.9.18.15,616644,616775,ref-m.4.9.5.21.4,ref-m.4.9.5.21.30,1370254,1370303,ref-bible.0308.9.18.6,ref-bible.0308.9.18.15,בשלשה עשר בו ובארבעה עשר בו ונוח בחמשה עשר בו,בשלשה עשר בו ובארבעה עשר בו ונוח בחמשה עשר בו,27,10,591,591.0,388,388.0,0.0,0.0,1090000334
ref-m.4.9.5.21.8-ref-m.4.9.5.21.36,ref-bible.0309.2.10.2-ref-bible.0309.2.14.5,616663,616805,ref-m.4.9.5.21.8,ref-m.4.9.5.21.36,1373555,1373700,ref-bible.0309.2.10.2,ref-bible.0309.2.14.5,בני שש מאות ארבעים ושנים בני בבי שש מאות עשרים ושלשה בני עזגד אלף מאתים עשרים ושנים בני אדניקם שש מאות ששים וששה בני בגוי אלפים חמשים וששה,בני שש מאות ארבעים ושנים בני בבי שש מאות עשרים ושלשה בני עזגד אלף מאתים עשרים ושנים בני אדניקם שש מאות ששים וששה בני בגוי אלפים חמשים וששה,29,28,594,594.0,392,392.0,0.0,0.0,1090000335
ref-m.4.9.5.21.4-ref-m.4.9.5.21.45,ref-bible.0309.2.17.1-ref-bible.0309.2.21.1,616644,616855,ref-m.4.9.5.21.4,ref-m.4.9.5.21.45,1373764,1373869,ref-bible.0309.2.17.1,ref-bible.0309.2.21.1,בני יורה מאה ושנים עשר בני חשם מאתים עשרים ושלשה בני גבר תשעים וחמשה בני בצי שלש מאות עשרים ושלשה בני יורה מאה ושנים עשר בני חשם מאתים עשרים ושלשה בני גבר תשעים וחמשה בני,בני בצי שלש מאות עשרים ושלשה בני יורה מאה ושנים עשר בני חשם מאתים עשרים ושלשה בני גבר תשעים וחמשה בני יורה מאה ושנים עשר בני חשם מאתים עשרים ושלשה בני גבר תשעים וחמשה בני,42,21,596,596.0,389,389.0,0.3176470588235294,0.0,1090000336
ref-m.4.9.5.21.4-ref-m.4.9.5.21.12,ref-bible.0310.7.8.6-ref-bible.310.7.11.1,616644,616683,ref-m.4.9.5.21.4,ref-m.4.9.5.21.12,1404881,1404952,ref-bible.0310.7.8.6,ref-bible.0310.7.11.1,בן חמש שנים למקרא בן עשר למשנה בן שלש ,ושנים בני שפטיה שלש מאות שבעים ושנים בני ארח שש מאות חמשים ושנים בני ,9,14,601,601.0,387,386.0,0.7246376811594203,0.6363636363636364,1090000337
ref-m.4.9.5.21.8-ref-m.4.9.5.21.42,ref-bible.0310.7.15.5-ref-bible.0310.7.19.1,616663,616838,ref-m.4.9.5.21.8,ref-m.4.9.5.21.42,1405114,1405229,ref-bible.0310.7.15.5,ref-bible.0310.7.19.1,ארבעים ושמנה בני בבי שש מאות עשרים ושמנה בני עזגד אלפים שלש מאות עשרים ושנים בני אדניקם שש מאות ששים ושבעה בני,ארבעים ושמנה בני בבי שש מאות עשרים ושמנה בני עזגד אלפים שלש מאות עשרים ושנים בני אדניקם שש מאות ששים ושבעה בני,35,21,602,602.0,394,394.0,0.0,0.0,1090000338
ref-m.4.9.5.21.29-ref-m.4.9.5.21.48,ref-bible.0310.7.45.2-ref-bible.310.7.45.16,616766,616867,ref-m.4.9.5.21.29,ref-m.4.9.5.21.48,1406093,1406162,ref-bible.0310.7.45.2,ref-bible.0310.7.45.16,בן ארבעים לבינה בן חמשים לעצה בן ששים לזקנה בן שבעים לשיבה בן שמונים לגבורה בן תשעים לשוח בן מאה ,בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה ,20,15,604,604.0,400,386.0,0.6494845360824743,0.8421052631578947,1090000339
ref-m.4.9.5.21.8-ref-m.4.9.5.21.36,ref-bible.0312.4.25.6-ref-bible.312.4.27.5,616663,616805,ref-m.4.9.5.21.8,ref-m.4.9.5.21.36,1463601,1463671,ref-bible.0312.4.25.6,ref-bible.0312.4.27.5,בן עשר למשנה בן שלש עשרה למצות בן חמש עשרה לתלמוד בן שמונה עשרה לחופה בן עשרים לרדוף בן שלשים לכח בן ארבעים לבינה בן חמשים לעצה בן ששים ,בנו ובני משמע חמואל בנו זכור בנו שמעי בנו ולשמעי בנים ששה עשר ובנות ,29,14,613,613.0,393,386.0,0.7426470588235294,0.7894736842105263,1090000340
ref-m.4.9.5.21.31-ref-m.4.9.5.21.49,ref-bible.0312.8.40.2-ref-bible.312.8.40.16,616776,616873,ref-m.4.9.5.21.31,ref-m.4.9.5.21.49,1474553,1474628,ref-bible.0312.8.40.2,ref-bible.0312.8.40.16,לבינה בן חמשים לעצה בן ששים לזקנה בן שבעים לשיבה בן שמונים לגבורה בן תשעים לשוח בן מאה כאילו ,בני אולם אנשים גברי חיל דרכי קשת ומרבים בנים ובני בנים מאה וחמשים כל אלה ,19,15,618,618.0,401,386.0,0.6774193548387096,0.736842105263158,1090000341
ref-m.4.9.5.21.9-ref-m.4.9.5.21.17,ref-bible.0312.25.18.2-ref-bible.312.25.22.2,616666,616707,ref-m.4.9.5.21.9,ref-m.4.9.5.21.17,1505471,1505626,ref-bible.0312.25.18.2,ref-bible.0312.25.22.2,עשר למשנה בן שלש עשרה למצות בן חמש עשרה ,עשר עזראל בניו ואחיו שנים עשר השנים עשר לחשביה בניו ואחיו שנים עשר לשלשה עשר שובאל בניו ואחיו שנים עשר לארבעה עשר מתתיהו בניו ואחיו שנים עשר לחמשה עשר ,9,29,647,646.0,395,386.0,0.7814569536423841,0.6923076923076923,1090000342
ref-m.4.9.5.21.35-ref-m.4.9.5.21.48,ref-bible.0312.26.31.13-ref-bible.312.26.32.6,616798,616867,ref-m.4.9.5.21.35,ref-m.4.9.5.21.48,1508002,1508060,ref-bible.0312.26.31.13,ref-bible.0312.26.32.6,בן ששים לזקנה בן שבעים לשיבה בן שמונים לגבורה בן תשעים לשוח בן מאה ,בהם גבורי חיל ביעזיר גלעד ואחיו בני חיל אלפים ושבע מאות ,14,11,658,658.0,402,386.0,0.7014925373134329,0.8,1090000343
ref-m.4.9.5.22.4-ref-m.4.9.5.22.15,ref-bible.0310.11.4.10-ref-bible.0310.11.5.9,616908,616965,ref-m.4.9.5.22.4,ref-m.4.9.5.22.15,1415655,1415746,ref-bible.0310.11.4.10,ref-bible.0310.11.5.9,אמריה בן שפטיה בן מהללאל מבני פרץ ומעשיה בן ברוך בן כל חזה בן חזיה בן עזיה בן זכריה בן אמריה בן שפטיה בן מהללאל מבני פרץ ומעשיה בן ברוך בן כל חזה בן חזיה בן,בן עזיה בן זכריה בן אמריה בן שפטיה בן מהללאל מבני פרץ ומעשיה בן ברוך בן כל חזה בן חזיה בן,9,21,606,606.0,403,403.0,0.42948717948717946,0.0,1090000344
ref-m.4.9.6.1.60-ref-m.4.9.6.1.74,ref-bible.0302.8.14.1-ref-bible.0302.8.15.2,617365,617446,ref-m.4.9.6.1.60,ref-m.4.9.6.1.74,1264013,1264054,ref-bible.0302.8.14.1,ref-bible.0302.8.15.2,לי עצה ותושיה אני בינה לי גבורה בי מלכים,לי עצה ותושיה אני בינה לי גבורה בי מלכים,15,9,556,556.0,405,405.0,0.0,0.0,1090000345
ref-m.4.9.6.2.30-ref-m.4.9.6.2.37,ref-bible.0302.11.22.1-ref-bible.302.11.22.8,617749,617784,ref-m.4.9.6.2.30,ref-m.4.9.6.2.37,1267515,1267550,ref-bible.0302.11.22.1,ref-bible.0302.11.22.8,נזם זהב באף חזיר אשה יפה וסרת טעם ,נזם זהב באף חזיר אשה יפה וסרת טעם ,8,8,562,562.0,407,407.0,0.0,0.0,1090000346
ref-m.4.9.6.2.40-ref-m.4.9.6.2.48,ref-bible.0102.32.15.16-ref-bible.0102.32.16.10,617801,617846,ref-m.4.9.6.2.40,ref-m.4.9.6.2.48,171292,171353,ref-bible.0102.32.15.16,ref-bible.0102.32.16.10,הם כתבים והלחת מעשה אלהים המה והמכתב מכתב אלהים הוא חרות על,הם כתבים והלחת מעשה אלהים המה והמכתב מכתב אלהים הוא חרות על,9,12,76,76.0,408,408.0,0.0,0.0,1090000347
ref-m.4.9.6.3.38-ref-m.4.9.6.3.42,ref-bible.0301.55.14.1-ref-bible.301.55.14.5,618189,618221,ref-m.4.9.6.3.38,ref-m.4.9.6.3.42,1188494,1188525,ref-bible.0301.55.14.1,ref-bible.0301.55.14.5,ואתה אנוש כערכי אלופי ומיודעי ,ואתה אנוש כערכי אלופי ומידעי ,5,5,528,528.0,410,410.0,0.03333333333333333,0.0,1090000348
ref-m.4.9.6.3.97-ref-m.4.9.6.3.109,ref-bible.0302.4.2.1-ref-bible.0302.4.4.2,618499,618560,ref-m.4.9.6.3.97,ref-m.4.9.6.3.109,1259335,1259420,ref-bible.0302.4.2.1,ref-bible.0302.4.4.2,כי לקח טוב נתתי לכם תורתי אל תעזבו כי בן הייתי לאבי רך ויחיד לפני אמי וירני ויאמר,כי לקח טוב נתתי לכם תורתי,13,18,550,548.0,411,411.0,0.691358024691358,0.6875,1090000349
ref-m.4.9.6.4.19-ref-m.4.9.6.4.31,ref-bible.0204.19.38.16-ref-bible.0204.19.39.10,618653,618716,ref-m.4.9.6.4.19,ref-m.4.9.6.4.31,632267,632350,ref-bible.0204.19.38.16,ref-bible.0204.19.39.10,המלך ועשה לו את אשר טוב בעיניך ויאמר המלך אתי יעבר כמהם ואני אעשה לו את הטוב,המלך ועשה לו את אשר טוב בעיניך ויאמר המלך אתי יעבר כמהם ואני אעשה לו את הטוב,13,17,380,380.0,414,414.0,0.0,0.0,1090000350
ref-m.4.9.6.6.74-ref-m.4.9.6.6.88,ref-bible.0205.2.13.10-ref-bible.205.2.15.1,619717,619795,ref-m.4.9.6.6.74,ref-m.4.9.6.6.88,649752,649818,ref-bible.0205.2.13.10,ref-bible.0205.2.15.1,דבר בשם אומרו הא למדת שכל האומר דבר בשם אומרו מביא גאולה לעולם שנאמר ותאמר ,ותאמר השלום באך ויאמר שלום ויאמר דבר לי אליך ותאמר דבר ויאמר ,15,12,382,382.0,416,416.0,0.6533333333333333,0.7692307692307692,1090000351
ref-m.4.9.6.7.12-ref-m.4.9.6.7.18,ref-bible.0302.4.22.1-ref-bible.302.4.22.7,619885,619921,ref-m.4.9.6.7.12,ref-m.4.9.6.7.18,1260095,1260130,ref-bible.0302.4.22.1,ref-bible.0302.4.22.7,כי חיים הם למוצאיהם ולכל בשרו מרפא ,כי חיים הם למצאיהם ולכל בשרו מרפא ,7,7,553,553.0,417,417.0,0.02857142857142857,0.0,1090000352
