baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len_char,lcs_str_cahr,id
ref-mek.7.1.2.114-ref-mek.7.1.2.132,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,285420,285515,ref-mek.7.1.2.114,ref-mek.7.1.2.132,288148,288213,ref-sifre-d.302.1.6,ref-sifre-d.302.1.20,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ישראל_הכתוב_מדבר אף עבד עברי האמור כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,17,15,854,854.0,722,722.0,0.41304347826086957,0.5,54,נאמר כאן  ונאמר להלן  מה  האמור להלן רל אף  האמור כאן ,3060000586
ref-mek.7.1.2.115-ref-mek.7.1.2.128,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,285425,285495,ref-mek.7.1.2.115,ref-mek.7.1.2.128,288221,288275,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ישראל_הכתוב_מדבר אף ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,12,12,863,863.0,724,722.0,0.6911764705882353,0.5,25,  אמר להלן  המו  ן הומר  ,3060000587
ref-mek.7.1.2.114-ref-mek.7.1.2.124,ref-sifre-d.357.37.20-ref-sifre-d.357.38.2,285420,285475,ref-mek.7.1.2.114,ref-mek.7.1.2.124,388176,388264,ref-sifre-d.357.37.20,ref-sifre-d.357.38.2,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ,נא' כאן ימי ונא' להלן ימי מה ימי האמור כאן ל' יום אף ימי האמור להלן ל' יום ויהושע בן ,11,20,1096,1094.0,704,695.0,0.5764705882352941,0.6666666666666667,40,נא כאן י ונא להלן י מה רי האמור להלן בן ,3060000588
ref-mek.7.1.2.161-ref-mek.7.1.2.174,ref-sifre-d.118.4.9-ref-sifre-d.118.4.16,285671,285736,ref-mek.7.1.2.161,ref-mek.7.1.2.174,156320,156356,ref-sifre-d.118.4.9,ref-sifre-d.118.4.16,תקנה עבד עברי התורה קראתו עבד בעל כרחו כי תקנה עבד עברי למה נאמר ,קונה אלא עבד עברי שנאמר כי תקנה עבד ,14,8,438,436.0,726,726.0,0.6307692307692307,0.6923076923076923,28,קנה עבד עברי אר כי תקנה עבד ,3060000589
ref-mek.7.1.2.398-ref-mek.7.1.2.429,ref-sifre-d.118.7.22-ref-sifre-d.119.1.3,286914,287076,ref-mek.7.1.2.398,ref-mek.7.1.2.429,157173,157218,ref-sifre-d.118.7.22,ref-sifre-d.119.1.3,"ת""ל ובשביעית יצא לחפשי חנם וכי תשלחנו חפשי","ת""ל ובשביעית יצא לחפשי חנם וכי תשלחנו חפשי",28,8,446,446.0,727,727.0,0.0,0.0,42,"ת""ל ובשביעית יצא לחפשי חנם וכי תשלחנו חפשי",3060000590
ref-mek.7.1.2.413-ref-mek.7.1.2.444,ref-sifre-d.269.2.51-ref-sifre-d.269.2.74,286996,287143,ref-mek.7.1.2.413,ref-mek.7.1.2.444,255639,255759,ref-sifre-d.269.2.51,ref-sifre-d.269.2.74,לו גט שחרור תלמוד לומר יצא לחפשי או יתן לו מעות ויצא תלמוד לומר יצא לחפשי חנם אם בגפו למה_נאמר_לפי_שהוא_אומר אם אדוניו יתן לו אשה רשות אתה אומר ,לה תלמוד לומר ערוה ויצאה מביתו ואם נאמר ערוה ולא נאמר דבר הייתי אומר מפני ערוה תצא מפני דבר לא תצא תלמוד לומר ויצאה ,28,24,751,751.0,729,727.0,0.7013888888888888,0.7083333333333333,61,ל תלמוד לומר עו ויצא מו ומר  ל נא ב האמרפיר א ני  לא תאת ומר ,3060000591
ref-mek.7.1.2.520-ref-mek.7.1.2.525,ref-sifre-d.118.4.38-ref-sifre-d.118.5.4,287534,287564,ref-mek.7.1.2.520,ref-mek.7.1.2.525,156456,156491,ref-sifre-d.118.4.38,ref-sifre-d.118.5.4,ימכר לך אחיך העברי או העבריה ,ימכר לך אחיך אחיך העברי או העבריה ,6,7,440,439.0,730,730.0,0.14705882352941177,0.0,29,ימכר לך אחיך העברי או העבריה ,3060000592
ref-mek.7.1.2.568-ref-mek.7.1.2.596,ref-sifre-d.118.5.2-ref-sifre-d.118.5.31,287789,287950,ref-mek.7.1.2.568,ref-mek.7.1.2.596,156474,156647,ref-sifre-d.118.5.2,ref-sifre-d.118.5.31,העברי או העבריה קדושין יח יש בעבד עברי מה שאין בעבריה ובעבריה מה שאין בעברי עבד עברי יוצא בשנים וביובל ובגרעון כסף מה שאין כן בעבריה עבריה יוצאת בסימנים ואינה,העברי או העבריה קדושין יח יש בעבד עברי מה שאין בעבריה ובעבריה מה שאין בעברי עבד עברי יוצא בשנים וביובל ובגרעון כסף מה שאין כן בעבריה עבריה יוצאת בסימנים ואינה,24,30,443,443.0,731,731.0,0.0,0.0,158,העברי או העבריה קדושין יח יש בעבד עברי מה שאין בעבריה ובעבריה מה שאין בעברי עבד עברי יוצא בשנים וביובל ובגרעון כסף מה שאין כן בעבריה עבריה יוצאת בסימנים ואינה,3060000593
ref-mek.7.1.2.635-ref-mek.7.1.2.640,ref-sifre-d.118.5.2-ref-sifre-d.118.5.13,288167,288202,ref-mek.7.1.2.635,ref-mek.7.1.2.640,156474,156541,ref-sifre-d.118.5.2,ref-sifre-d.118.5.13,העברי או העבריה הקיש עברי לעבריה ,העברי או העבריה קדושין יח יש בעבד עברי מה שאין בעבריה ובעבריה ,6,12,442,439.0,733,733.0,0.5161290322580645,0.9,31,העברי או העבריה קיש עברי עבריה ,3060000594
ref-mek.7.1.3.94-ref-mek.7.2.1.16,ref-sifre-d.329.1.6-ref-sifre-d.329.1.28,288756,288838,ref-mek.7.1.3.94,ref-mek.7.2.1.16,341981,342100,ref-sifre-d.329.1.6,ref-sifre-d.329.1.28,שאינה עמו אם אדוניו יתן לו אשה רשות אתה אומר רשות או_אינו_אלא חובה כשהוא אומר אם ,הוא זאת תשובה לאומרים אין רשות בשמים האומר אין רשות בשמים משיבים אותו ואומרים לו ואין אלהים עמדי או שמא אין יכול לא ,16,23,962,962.0,734,734.0,0.6810344827586207,0.8333333333333334,48,הו א אוי ין ו שה רשות את אומר ו ואיאל ו שא או א ,3060000595
ref-mek.7.2.1.66-ref-mek.7.2.1.76,ref-sifre-d.171.2.2-ref-sifre-d.171.2.14,289099,289163,ref-mek.7.2.1.66,ref-mek.7.2.1.76,190510,190577,ref-sifre-d.171.2.2,ref-sifre-d.171.2.14,אין_לי_אלא בנים ובנות טומטום ואנדרוגינוס מנין_תלמוד_לומר האשה ,בנו ובתו באש אין_לי_אלא בנו ובתו בן בנו ובן בתו מנין_תלמוד_לומר ,7,11,553,551.0,735,735.0,0.578125,0.8,39,אין_לי_אלא בנ ובתו נוו מנין_תלמוד_לומר ,3060000596
ref-mek.7.2.2.1-ref-mek.7.2.2.13,ref-sifre-d.121.1.15-ref-sifre-d.121.1.24,290204,290272,ref-mek.7.2.2.1,ref-mek.7.2.2.13,158505,158556,ref-sifre-d.121.1.15,ref-sifre-d.121.1.24,ואם אמר יאמר העבד מגיד שאינו נרצע עד שיאמר וישנה אהבתי את אדוני ,ואם אמר יאמר העבד אהבתי את אדוני עד שיאמר וישנה ,13,10,452,452.0,736,736.0,0.453125,0.18181818181818177,39,ואם אמר יאמר העבד י א נ עד שיאמר וישנה ,3060000597
ref-mek.7.2.2.1-ref-mek.7.2.2.13,ref-sifre-d.121.2.33-ref-sifre-d.121.3.7,290204,290272,ref-mek.7.2.2.1,ref-mek.7.2.2.13,158698,158774,ref-sifre-d.121.2.33,ref-sifre-d.121.3.7,ואם אמר יאמר העבד מגיד שאינו נרצע עד שיאמר וישנה אהבתי את אדוני ,ואם אמר יאמר העבד עד שיאמר כשהוא עבד כי אהבך מכלל שנאמר אהבתי את אדוני ,13,15,453,453.0,737,736.0,0.352112676056338,0.5,49,ואם אמר יאמר העבד ד שיר עד יאמ שנ אהבתי את אדוני ,3060000598
ref-mek.7.2.2.6-ref-mek.7.2.2.35,ref-sifre-d.121.3.40-ref-sifre-d.121.4.6,290229,290383,ref-mek.7.2.2.6,ref-mek.7.2.2.35,158918,159070,ref-sifre-d.121.3.40,ref-sifre-d.121.4.6,רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים אינו נרצע שנאמר כי אהבך ואת ביתך אם חלה הוא או רבו אינו,רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים אינו נרצע שנאמר כי אהבך ואת ביתך אם חלה הוא או רבו אינו,24,31,460,460.0,738,738.0,0.0,0.0,145,רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים אינו נרצע שנאמר כי אהבך ואת ביתך אם חלה הוא או רבו אינו,3060000599
ref-mek.7.2.2.54-ref-mek.7.2.2.63,ref-sifre-d.121.3.5-ref-sifre-d.121.3.18,290470,290517,ref-mek.7.2.2.54,ref-mek.7.2.2.63,158760,158825,ref-sifre-d.121.3.5,ref-sifre-d.121.3.18,אהבתי את אדוני וגו' הוא אוהב את רבו ורבו אוהבו ,אהבתי את אדוני מכאן_אתה_אומר היה הוא אוהב את רבו ורבו אינו אוהבו ,10,12,457,453.0,742,740.0,0.3230769230769231,0.375,44,אהבתי את אדוני ו הוא אוהב את רבו ורבו אוהבו ,3060000600
ref-mek.7.2.2.49-ref-mek.7.2.2.63,ref-sifre-d.121.3.30-ref-sifre-d.121.3.59,290441,290517,ref-mek.7.2.2.49,ref-mek.7.2.2.63,158874,159012,ref-sifre-d.121.3.30,ref-sifre-d.121.3.59,הוא אוהב את רבו ורבו אוהבו היה הוא אהוב על רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים,הוא אוהב את רבו ורבו אוהבו היה הוא אהוב על רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים,15,28,458,458.0,740,740.0,0.0,0.0,132,הוא אוהב את רבו ורבו אוהבו היה הוא אהוב על רבו והוא אינו אוהב את רבו הרי_זה_אינו נרצע שנאמר כי אהבך לו אשה ובנים ולרבו אין אשה ובנים,3060000601
ref-mek.7.2.3.148-ref-mek.7.2.3.160,ref-sifre-d.122.2.55-ref-sifre-d.122.3.11,291518,291577,ref-mek.7.2.3.148,ref-mek.7.2.3.160,159559,159621,ref-sifre-d.122.2.55,ref-sifre-d.122.3.11,של אזן אזנו נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן,של אזן אזנו נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן,9,10,464,464.0,743,743.0,0.0,0.0,60,של אזן אזנו נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן,3060000602
ref-mek.7.2.3.175-ref-mek.7.2.3.190,ref-sifre-d.122.2.10-ref-sifre-d.122.2.45,291642,291718,ref-mek.7.2.3.175,ref-mek.7.2.3.190,159341,159512,ref-sifre-d.122.2.10,ref-sifre-d.122.2.45,"היה דורש אין רוצעים אלא במלת וחכמים אומרים אין כהן נרצע שמא נעשה בעל מום ר""מ אומר מן הסחוס שהיה ר' מאיר אומר אין כהן נרצע מפני שנעשה בעל מום אם במלת הוא נרצע איך הוא","היה דורש אין רוצעים אלא במלת וחכמים אומרים אין כהן נרצע שמא נעשה בעל מום ר""מ אומר מן הסחוס שהיה ר' מאיר אומר אין כהן נרצע מפני שנעשה בעל מום אם במלת הוא נרצע איך הוא",14,36,462,462.0,745,745.0,0.0,0.0,165,"היה דורש אין רוצעים אלא במלת וחכמים אומרים אין כהן נרצע שמא נעשה בעל מום ר""מ אומר מן הסחוס שהיה ר' מאיר אומר אין כהן נרצע מפני שנעשה בעל מום אם במלת הוא נרצע איך הוא",3060000603
ref-mek.7.2.3.323-ref-mek.7.2.3.363,ref-sifre-d.122.5.23-ref-sifre-d.122.5.42,292404,292617,ref-mek.7.2.3.323,ref-mek.7.2.3.363,159870,159965,ref-sifre-d.122.5.23,ref-sifre-d.122.5.42,"עבד עברי עובד את הבן ואינו עובד את הבת נרצע ונמכר לעכו""ם אינו עובד לא את הבן ולא את הבת","עבד עברי עובד את הבן ואינו עובד את הבת נרצע ונמכר לעכו""ם אינו עובד לא את הבן ולא את הבת",39,20,472,472.0,747,747.0,0.0,0.0,87,"עבד עברי עובד את הבן ואינו עובד את הבת נרצע ונמכר לעכו""ם אינו עובד לא את הבן ולא את הבת",3060000604
ref-mek.7.3.1.38-ref-mek.7.3.1.46,ref-sifre-d.244.1.138-ref-sifre-d.244.1.157,292821,292864,ref-mek.7.3.1.38,ref-mek.7.3.1.46,241473,241570,ref-sifre-d.244.1.138,ref-sifre-d.244.1.157,מה להלן כשהיא נערה אף כאן כשהיא נערה אמרת ,כאן נערה ונאמר נערה במפותה מה אונס_חמור_אינו_חייב_אלא_על הנערה אף מפותה הקל_אינו_דין_שלא יהיה ,9,12,685,685.0,749,749.0,0.7659574468085106,0.6666666666666667,24,כא נערה א  היא נערה אמת ,3060000605
ref-mek.7.3.1.96-ref-mek.7.3.1.137,ref-sifre-d.169.3.19-ref-sifre-d.169.3.27,293123,293322,ref-mek.7.3.1.96,ref-mek.7.3.1.137,190180,190223,ref-sifre-d.169.3.19,ref-sifre-d.169.3.27,ממכריו על האבות מה מכרו האבות זה לזה אני,ממכריו על האבות מה מכרו האבות זה לזה אני,34,9,549,549.0,750,750.0,0.0,0.0,40,ממכריו על האבות מה מכרו האבות זה לזה אני,3060000606
ref-mek.7.3.1.286-ref-mek.7.3.1.291,ref-sifre-d.118.4.38-ref-sifre-d.118.5.4,294071,294101,ref-mek.7.3.1.286,ref-mek.7.3.1.291,156456,156491,ref-sifre-d.118.4.38,ref-sifre-d.118.5.4,ימכר לך אחיך העברי או העבריה ,ימכר לך אחיך אחיך העברי או העבריה ,6,7,441,439.0,752,752.0,0.14705882352941177,0.0,29,ימכר לך אחיך העברי או העבריה ,3060000607
ref-mek.7.3.1.328-ref-mek.7.3.1.357,ref-sifre-d.268.1.14-ref-sifre-d.268.1.34,294310,294473,ref-mek.7.3.1.328,ref-mek.7.3.1.357,254387,254514,ref-sifre-d.268.1.14,ref-sifre-d.268.1.34,שאין נקנית בבעילה נקנית בכסף אשה שנקנית בבעילה אינו דין שתהא נקנית בכסף יבמה תוכיח שנקנית בבעילה ואינה נקנית בכסף אף,שאין נקנית בבעילה נקנית בכסף אשה שנקנית בבעילה אינו דין שתהא נקנית בכסף יבמה תוכיח שנקנית בבעילה ואינה נקנית בכסף אף,24,21,744,744.0,754,754.0,0.0,0.0,116,שאין נקנית בבעילה נקנית בכסף אשה שנקנית בבעילה אינו דין שתהא נקנית בכסף יבמה תוכיח שנקנית בבעילה ואינה נקנית בכסף אף,3060000608
ref-mek.7.3.1.328-ref-mek.7.3.1.343,ref-sifre-d.268.1.41-ref-sifre-d.268.1.46,294310,294395,ref-mek.7.3.1.328,ref-mek.7.3.1.343,254542,254576,ref-sifre-d.268.1.41,ref-sifre-d.268.1.46,שתהא נקנית בכסף היה ר'_ישמעאל_אומר_קל_וחומר_ומה_אם שפחה כנענית שאינה נקנית בבעילה ,שנקנית בבעילה לא תהא נקנית בכסף ,10,6,746,746.0,753,753.0,0.7073170731707317,0.7272727272727273,25,שנקנית ביה לא תה נקנית ב ,3060000609
ref-mek.7.3.1.341-ref-mek.7.3.1.350,ref-sifre-d.268.2.10-ref-sifre-d.268.2.17,294375,294436,ref-mek.7.3.1.341,ref-mek.7.3.1.350,254673,254722,ref-sifre-d.268.2.10,ref-sifre-d.268.2.17,שאין נקנית בכסף נקנית בבעילה אשה שנקנית בכסף,שאין נקנית בכסף נקנית בבעילה אשה שנקנית בכסף,9,8,748,747.0,757,757.0,0.0,0.0,44,שאין נקנית בכסף נקנית בבעילה אשה שנקנית בכסף,3060000610
ref-mek.7.3.1.329-ref-mek.7.3.1.358,ref-sifre-d.268.2.37-ref-sifre-d.268.3.3,294316,294479,ref-mek.7.3.1.329,ref-mek.7.3.1.358,254830,254919,ref-sifre-d.268.2.37,ref-sifre-d.268.3.3,"שנקנית בכסף שלא תהא נקנית בבעילה ת""ל ובעלה מלמד שהאשה נקנית בבעילה ומנין אף בשטר","שנקנית בכסף שלא תהא נקנית בבעילה ת""ל ובעלה מלמד שהאשה נקנית בבעילה ומנין אף בשטר",24,15,749,749.0,755,755.0,0.0,0.0,80,"שנקנית בכסף שלא תהא נקנית בבעילה ת""ל ובעלה מלמד שהאשה נקנית בבעילה ומנין אף בשטר",3060000611
ref-mek.7.3.1.463-ref-mek.7.3.1.488,ref-sifre-d.118.5.19-ref-sifre-d.118.5.32,295053,295196,ref-mek.7.3.1.463,ref-mek.7.3.1.488,156567,156653,ref-sifre-d.118.5.19,ref-sifre-d.118.5.32,יוצאה בשנים וביובל אין_לי_אלא עבריה שאינה יוצאה_בראשי_איברים וכו' ועוד קל_וחומר_ומה_אם עבריה שיוצאת בסימנין לא_אם_אמרת עבריה שאינה נמכרת ,יוצא בשנים וביובל ובגרעון כסף מה שאין כן בעבריה עבריה יוצאת בסימנים ואינה נמכרת ,17,14,445,439.0,760,760.0,0.5401459854014599,0.7272727272727273,64,יוצא בשנים וביובל בר  השאי כ ערה עבריה יוצאת בסימנים אינה נמכרת ,3060000612
