baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-n,baseOrder,grp-ref-mek,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.25.1.646-ref-sifre-n.25.1.667,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,42870,42982,ref-sifre-n.25.1.646,ref-sifre-n.25.1.667,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,12,122,111.0,604,597.0,0.5727272727272728,0.5,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000466,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.168,ref-sifre-n.26.1.407-ref-sifre-n.26.1.423,300958,301033,ref-mek.7.4.2.154,ref-mek.7.4.2.168,45337,45423,ref-sifre-n.26.1.407,ref-sifre-n.26.1.423,אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן,15,1,135,135.0,619,619.0,0.1111111111111111,0.0,15,אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן,3050000467,15,17
ref-mek.7.4.2.154-ref-mek.7.4.2.169,ref-sifre-n.29.1.150-ref-sifre-n.29.1.168,300958,301040,ref-mek.7.4.2.154,ref-mek.7.4.2.169,48822,48924,ref-sifre-n.29.1.150,ref-sifre-n.29.1.168,שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן,נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן,13,1,148,148.0,620,620.0,0.0909090909090909,0.0,13,שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר_בו_שמיני_ומשמיני_והלאה אף שמיני האמור כאן,3050000468,13,15
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.30.1.836-ref-sifre-n.30.1.857,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,53483,53597,ref-sifre-n.30.1.836,ref-sifre-n.30.1.857,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,5,168,159.0,605,597.0,0.5727272727272728,0.5833333333333333,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000469,13,14
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.31.3.326-ref-sifre-n.31.3.347,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,57225,57339,ref-sifre-n.31.3.326,ref-sifre-n.31.3.347,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,1,5,179,170.0,606,597.0,0.5727272727272728,0.5833333333333333,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000470,13,14
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.39.1.91-ref-sifre-n.39.1.102,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,62802,62867,ref-sifre-n.39.1.91,ref-sifre-n.39.1.102,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,1,12,196,192.0,607,597.0,0.3333333333333333,0.5,6,ונאמר להלן מה להלן אף כאן,3050000471,13,12
ref-mek.7.4.2.153-ref-mek.7.4.2.165,ref-sifre-n.69.1.130-ref-sifre-n.69.1.147,300953,301019,ref-mek.7.4.2.153,ref-mek.7.4.2.165,93220,93322,ref-sifre-n.69.1.130,ref-sifre-n.69.1.147,מקום ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור ,מקום במעשר ונאמר ריחוק מקום בפסח מה ריחוק מקום האמור במעשר חוץ ממקום אכילתו אף ריחוק מקום האמור ,13,18,307,307.0,598,597.0,0.4791666666666667,0.6923076923076923,9,מקום ונאמר מקום מה מקום האמור אף מקום האמור,3050000472,13,18
ref-mek.7.4.2.153-ref-mek.7.4.2.165,ref-sifre-n.69.1.164-ref-sifre-n.69.1.181,300953,301019,ref-mek.7.4.2.153,ref-mek.7.4.2.165,93419,93520,ref-sifre-n.69.1.164,ref-sifre-n.69.1.181,מקום ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור ,מקום בפסח ונאמר ריחוק מקום במעשר מה ריחוק מקום האמור במעשר חוץ למקום הכשרו אף ריחוק מקום האמור ,13,18,308,308.0,599,597.0,0.4736842105263157,0.6923076923076923,9,מקום ונאמר מקום מה מקום האמור אף מקום האמור,3050000473,13,18
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.73.2.61-ref-sifre-n.73.2.74,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,98036,98113,ref-sifre-n.73.2.61,ref-sifre-n.73.2.74,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,1,14,330,327.0,608,597.0,0.36,0.5454545454545454,6,ונאמר להלן מה להלן אף כאן,3050000474,13,14
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.73.2.139-ref-sifre-n.73.2.152,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,98447,98526,ref-sifre-n.73.2.139,ref-sifre-n.73.2.152,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,1,14,335,332.0,609,597.0,0.3733333333333333,0.5454545454545454,6,ונאמר להלן מה להלן אף כאן,3050000475,13,14
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.75.1.42-ref-sifre-n.75.1.56,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,99704,99785,ref-sifre-n.75.1.42,ref-sifre-n.75.1.56,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,1,15,341,338.0,610,597.0,0.358974358974359,0.6153846153846154,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000476,13,15
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.110.1.114-ref-sifre-n.110.1.126,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,156771,156836,ref-sifre-n.110.1.114,ref-sifre-n.110.1.126,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן ,1,4,494,487.0,611,597.0,0.3015873015873015,0.5454545454545454,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000477,13,13
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.113.1.62-ref-sifre-n.113.1.73,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,167778,167839,ref-sifre-n.113.1.62,ref-sifre-n.113.1.73,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,1,4,542,538.0,612,597.0,0.2539682539682539,0.5,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000478,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.116.2.276-ref-sifre-n.116.2.287,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,183020,183081,ref-sifre-n.116.2.276,ref-sifre-n.116.2.287,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן ,1,1,594,594.0,613,613.0,0.3015873015873015,0.5,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000479,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.116.2.297-ref-sifre-n.116.2.308,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,183124,183185,ref-sifre-n.116.2.297,ref-sifre-n.116.2.308,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור כאן ,1,1,609,609.0,614,613.0,0.3333333333333333,0.5,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000480,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.124.1.639-ref-sifre-n.124.1.653,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,213993,214074,ref-sifre-n.124.1.639,ref-sifre-n.124.1.653,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן טהור מה טהור האמור להלן טמא לתרומה וטהור לחטאת אף טהור האמור כאן ,1,1,721,719.0,615,597.0,0.3552631578947368,0.5833333333333333,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000481,13,15
ref-mek.7.4.2.157-ref-mek.7.4.2.169,ref-sifre-n.133.4.18-ref-sifre-n.133.4.29,300975,301040,ref-mek.7.4.2.157,ref-mek.7.4.2.169,238718,238770,ref-sifre-n.133.4.18,ref-sifre-n.133.4.29,מה מקום האמור להלן אלפים אמה אף מקום האמור כאן אלפים אמה ושמתי ,מה שם האמור להלן נחלה אף שם האמור כאן נחלה ומה שם ,13,3,747,744.0,623,597.0,0.3809523809523809,0.5,6,מה האמור להלן אף האמור כאן,3050000482,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.142.2.215-ref-sifre-n.142.2.228,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,253868,253940,ref-sifre-n.142.2.215,ref-sifre-n.142.2.228,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונא' להלן במועדו מה מועדו האמור להלן דוחה את השבת אף מועדו האמור כאן ,1,12,799,789.0,616,597.0,0.3768115942028985,0.6666666666666667,7,להלן מה האמור להלן אף האמור כאן,3050000483,13,12
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.153.3.20-ref-sifre-n.153.3.33,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,264592,264659,ref-sifre-n.153.3.20,ref-sifre-n.153.3.33,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,1,14,836,833.0,617,597.0,0.359375,0.5454545454545454,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000484,13,14
ref-mek.7.4.2.143-ref-mek.7.4.2.162,ref-sifre-n.156.1.16-ref-sifre-n.156.1.31,300913,301004,ref-mek.7.4.2.143,ref-mek.7.4.2.162,275554,275637,ref-sifre-n.156.1.16,ref-sifre-n.156.1.31,או אינו אלא ד' אמות הרי אתה דן נאמר כאן מקום ונאמר להלן מקום מה מקום האמור להלן אלפים אמה ,"או אינו אלא חרישה לקיום כשהוא אומר והחריש לה הרי חרישה לקיום אמור ומה ת""ל ואם ",14,14,849,848.0,597,597.0,0.6222222222222222,0.7142857142857143,1,או_אינו_אלא,3050000485,14,14
ref-mek.7.4.2.154-ref-mek.7.4.2.166,ref-sifre-n.157.8.93-ref-sifre-n.157.8.109,300958,301023,ref-mek.7.4.2.154,ref-mek.7.4.2.166,281114,281191,ref-sifre-n.157.8.93,ref-sifre-n.157.8.109,ונאמר להלן מקום מה מקום האמור להלן אלפים אמה אף מקום האמור כאן ,ונאמר להלן בגד מה בגד האמור להלן עשה בו כל מעשה עזים כשק אף בגד האמור כאן ,1,17,874,864.0,618,597.0,0.4189189189189189,0.6153846153846154,8,ונאמר להלן מה האמור להלן אף האמור כאן,3050000486,13,17
ref-mek.7.4.3.224-ref-mek.7.4.3.230,ref-sifre-n.1.4.23-ref-sifre-n.1.4.33,302262,302302,ref-mek.7.4.3.224,ref-mek.7.4.3.230,1926,1979,ref-sifre-n.1.4.23,ref-sifre-n.1.4.33,מושבותיכם שריפה היתה בכלל ויצאת ללמד מה ,מושבו מצורע היה בכלל ויצא מן הכלל ולמד על הכלל מה ,7,11,1,1.0,624,624.0,0.52,0.8181818181818181,2,בכלל מה,3050000487,7,11
ref-mek.7.4.3.226-ref-mek.7.4.3.233,ref-sifre-n.34.1.98-ref-sifre-n.34.1.109,302278,302321,ref-mek.7.4.3.226,ref-mek.7.4.3.233,58534,58590,ref-sifre-n.34.1.98,ref-sifre-n.34.1.109,היתה בכלל ויצאת ללמד מה שריפה מיוחדת שהיא ,היה בכלל ויצא מן הכלל לימד על הכלל מה איל מיוחד שהוא ,8,12,184,181.0,625,624.0,0.4339622641509434,0.8461538461538461,2,בכלל מה,3050000488,8,12
ref-mek.7.5.1.15-ref-mek.7.5.1.21,ref-sifre-n.111.1.14-ref-sifre-n.111.1.22,303320,303364,ref-mek.7.5.1.15,ref-mek.7.5.1.21,159707,159767,ref-sifre-n.111.1.14,ref-sifre-n.111.1.22,והרי הכתוב הוציאו מכללו להחמיר עליו שיהא ,והרי הכתוב מוציאה מכללה להחמיר עליה ולדון בקבועה שיהיה ,7,9,510,506.0,627,626.0,0.3272727272727272,0.2222222222222222,3,והרי הכתוב להחמיר,3050000489,7,9
ref-mek.7.5.1.15-ref-mek.7.5.1.21,ref-sifre-n.112.1.25-ref-sifre-n.112.1.33,303320,303364,ref-mek.7.5.1.15,ref-mek.7.5.1.21,163642,163702,ref-sifre-n.112.1.25,ref-sifre-n.112.1.33,והרי הכתוב הוציאו מכללו להחמיר עליו שיהא ,הרי הכתוב מוציאן מכללן להחמיר עליהם ולידון בקבועה שיהיו ,7,9,531,527.0,628,626.0,0.375,0.6666666666666667,2,הכתוב להחמיר,3050000490,7,9
ref-mek.7.5.1.15-ref-mek.7.5.1.20,ref-sifre-n.145.1.25-ref-sifre-n.145.1.30,303320,303358,ref-mek.7.5.1.15,ref-mek.7.5.1.20,258229,258266,ref-sifre-n.145.1.25,ref-sifre-n.145.1.30,והרי הכתוב הוציאו מכללו להחמיר עליו ,הרי הכתוב מוציאו מכללם להחמיר עליהם ,6,6,810,808.0,626,626.0,0.1388888888888889,0.5,2,הכתוב להחמיר,3050000491,6,6
ref-mek.7.5.1.204-ref-mek.7.5.1.214,ref-sifre-n.111.1.75-ref-sifre-n.111.1.85,304255,304314,ref-mek.7.5.1.204,ref-mek.7.5.1.214,160042,160096,ref-sifre-n.111.1.75,ref-sifre-n.111.1.85,אתה אומר בחנק או אינו אלא אחת מכל המיתות האמורות בתורה ,"אתה אומר ע""ג או אינו אלא אחת מכל מצות האמורות בתורה ",9,9,517,517.0,629,629.0,0.1272727272727272,0.3636363636363636,7,אתה אומר או_אינו_אלא אחת מכל האמורות בתורה,3050000492,9,9
ref-mek.7.5.1.205-ref-mek.7.5.1.218,ref-sifre-n.112.1.66-ref-sifre-n.112.1.89,304259,304333,ref-mek.7.5.1.205,ref-mek.7.5.1.218,163868,164001,ref-sifre-n.112.1.66,ref-sifre-n.112.1.89,אומר בחנק או אינו אלא אחת מכל המיתות האמורות בתורה אמרת זו מדה בתורה ,האמורות בתורה אמרת במה ענין מדבר בעבודה זרה ר' יצחק אומר בעבודה זרה הכתוב מדבר או אינו מדבר אלא באחת מכל מצות האמורות בתורה ,12,17,533,533.0,630,629.0,0.7016129032258065,0.7058823529411764,4,האמורות בתורה אמרת בתורה,3050000493,12,17
ref-mek.7.5.1.253-ref-mek.7.5.1.269,ref-sifre-n.116.1.235-ref-sifre-n.116.1.249,304500,304591,ref-mek.7.5.1.253,ref-mek.7.5.1.269,178864,178939,ref-sifre-n.116.1.235,ref-sifre-n.116.1.249,במיתה שנאמרה בידי שמים מה מיתה שנאמרה בידי שמים מיתה שאין בה רושם אף מיתה שנאמרה כאן ,אתך ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור ,17,13,562,557.0,633,631.0,0.6705882352941176,0.9333333333333332,2,מה כאן,3050000494,17,13
ref-mek.7.5.1.245-ref-mek.7.5.1.269,ref-sifre-n.116.2.275-ref-sifre-n.116.2.307,304462,304591,ref-mek.7.5.1.245,ref-mek.7.5.1.269,183015,183181,ref-sifre-n.116.2.275,ref-sifre-n.116.2.307,אף יומת האמור כאן סקילה ר' יוחנן בן נורי אומר נאמר כאן יומת ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור,יומת ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן סקילה ר' יוחנן בן נורי אומר נאמר כאן יומת ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור,16,14,589,589.0,631,631.0,0.2893081761006289,0.0,22,אף יומת האמור כאן סקילה ר' יוחנן בן נורי אומר_נאמר_כאן יומת ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור,3050000495,22,31
ref-mek.7.5.2.132-ref-mek.7.5.2.150,ref-sifre-n.157.4.57-ref-sifre-n.157.4.68,305599,305694,ref-mek.7.5.2.132,ref-mek.7.5.2.150,278323,278387,ref-sifre-n.157.4.57,ref-sifre-n.157.4.68,"בידו אין בידו בכל מקום אלא רשותו ואע""פ שאין ראיה לדבר זכר לדבר ויקח את כל ארצו מידו ואומר ",בידו אין ידו אלא רשותו שנאמר במדבר כא ויקח ארצו מידו ואומר ,12,12,855,854.0,634,634.0,0.4333333333333333,0.4166666666666666,7,בידו אין רשותו ויקח ארצו מידו ואומר,3050000496,12,12
ref-mek.7.5.2.169-ref-mek.7.5.2.186,ref-sifre-n.111.1.48-ref-sifre-n.111.1.60,305786,305880,ref-mek.7.5.2.169,ref-mek.7.5.2.186,159898,159967,ref-sifre-n.111.1.48,ref-sifre-n.111.1.60,או אינו אלא באחת מכל מיתות האמורות בתורה אמרת זו מדה בתורה כל מיתה האמורה בתורה סתם אין ,או אינו אלא באחד מכל בכל מצוות האמורות בתורה תלמוד לומר והיה אם ,16,11,515,512.0,637,635.0,0.4659090909090909,0.7058823529411764,4,או_אינו_אלא מכל האמורות בתורה,3050000497,16,11
