baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifra,baseOrder,grp-ref-m,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-m.5.5.9.5.5-ref-m.5.5.9.5.35,ref-sifra.13.4-00.7.3-ref-sifra.13.4-00.7.17,736481,736639,ref-m.5.5.9.5.5,ref-m.5.5.9.5.35,631131,631210,ref-sifra.13.4-00.7.3,ref-sifra.13.4-00.7.17,החומה הרי הוא כבתי ערי חומה חוץ מן השדות רבי מאיר אומר אף השדות בית הבנוי בחומה רבי יהודה אומר אינו כבתי ערי חומה רבי שמעון אומר כותל החיצון היא חומתו ,חומה פרט לבית הבנוי בחומה דברי ר' יהודה ר' שמעון אומר כותל החיצון היא חומתה ,23,10,3280,3280.0,2049,2049.0,0.5761589403973509,0.6470588235294117,6,חומה הבנוי בחומה כותל החיצון היא,1040001435,23,10
ref-m.5.5.9.6.12-ref-m.5.5.9.6.25,ref-sifra.13.4-06.1.26-ref-sifra.13.4-06.1.44,736702,736764,ref-m.5.5.9.6.12,ref-m.5.5.9.6.25,631784,631869,ref-sifra.13.4-06.1.26,ref-sifra.13.4-06.1.44,החצרים שנים שתי חצרות של שני שני בתים היו שלש של שני שני בתים הרי אלו כבתי ערי חומה,החצרים שנים שתי חצרות של שני שני בתים היו שלש של שני שני בתים הרי אלו כבתי ערי חומה,19,19,3284,3284.0,2053,2053.0,0.0,0.0,19,החצרים שנים שתי חצרות של שני שני בתים היו שלש של שני שני בתים הרי אלו כבתי ערי חומה,1040001436,19,19
ref-m.5.5.9.7.3-ref-m.5.5.9.7.12,ref-sifra.13.4-06.3.2-ref-sifra.13.4-06.3.11,736923,736977,ref-m.5.5.9.7.3,ref-m.5.5.9.7.12,632219,632266,ref-sifra.13.4-06.3.2,ref-sifra.13.4-06.3.11,נותנים להם כח היפה שבבתי ערי חומה וכח היפה שבשדות ,שנתת לו כח יפה שבבתי ערי חומה וכח יפה שבשדות ,10,10,3288,3288.0,2055,2055.0,0.18,0.3,6,כח שבבתי ערי חומה וכח שבשדות,1040001437,10,10
ref-m.5.5.9.7.26-ref-m.5.5.9.7.42,ref-sifra.13.4-00.1.22-ref-sifra.13.4-00.1.45,737058,737144,ref-m.5.5.9.7.26,ref-m.5.5.9.7.42,629716,629842,ref-sifra.13.4-00.1.22,ref-sifra.13.4-00.1.45,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,24,24,3260,3260.0,2056,2056.0,0.0,0.0,24,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,1040001438,24,24
ref-m.5.5.9.7.26-ref-m.5.5.9.7.42,ref-sifra.13.4-00.1.59-ref-sifra.13.4-00.1.82,737058,737144,ref-m.5.5.9.7.26,ref-m.5.5.9.7.42,629907,630033,ref-sifra.13.4-00.1.59,ref-sifra.13.4-00.1.82,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,24,24,3265,3265.0,2058,2058.0,0.0,0.0,24,המוקפת חומה מימות יהושע בן נון ולא שהקיפוה חומה מכאן ולהבא ואלו הן בתי ערי חומה שלש חצרות של שני בתים המוקפות חומה מימות,1040001439,24,24
ref-m.5.5.9.7.27-ref-m.5.5.9.7.35,ref-sifra.13.4-06.1.23-ref-sifra.13.4-06.1.33,737064,737102,ref-m.5.5.9.7.27,ref-m.5.5.9.7.35,631770,631822,ref-sifra.13.4-06.1.23,ref-sifra.13.4-06.1.33,הן בתי חצרים שתי חצרות של שני שני בתים ,הם בתים' שנים החצרים שנים שתי חצרות של שני שני בתים ,9,11,3283,3283.0,2060,2056.0,0.2692307692307692,0.4545454545454546,6,שתי חצרות של שני שני בתים,1040001440,9,11
ref-m.5.5.9.8.1-ref-m.5.5.9.8.84,ref-sifra.13.4-06.8.1-ref-sifra.13.4-06.9.49,737165,737599,ref-m.5.5.9.8.1,ref-m.5.5.9.8.84,633291,633915,ref-sifra.13.4-06.8.1,ref-sifra.13.4-06.9.49,"כי בתי ערי הלוים אחוזתם מה תלמוד לומר מנין אתה אומר ישראל שירש את אבי אמו לוי יכול יגאל כסדר הזה תלמוד לומר ואשר יגאל מן הלוים אי אשר יגאל מן הלוים יכול לוי שירש את אבי אמו ישראל יגאל כסדר הזה תלמוד לומר כי בתי ערי הלוים עד שיהא לוי ובערי הלוים דברי רבי וחכמים אומרים אין דבריםס""א דבריואמורים אלא בערי הלוים","כי בתי ערי הלוים אחוזתם מה תלמוד לומר מנין אתה אומר ישראל שירש את אבי אמו לוי יכול יגאל כסדר הזה תלמוד לומר ואשר יגאל מן הלוים אי אשר יגאל מן הלוים יכול לוי שירש את אבי אמו ישראל יגאל כסדר הזה תלמוד לומר כי בתי ערי הלוים עד שיהא לוי ובערי הלוים דברי רבי וחכמים אומרים אין דבריםס""א דבריואמורים אלא בערי הלוים",52,52,3291,3291.0,2061,2061.0,0.0,0.0,52,"כי בתי ערי הלוים אחוזתם מה_תלמוד_לומר_מנין_אתה_אומר ישראל שירש את אבי אמו לוי יכול יגאל כסדר הזה_תלמוד_לומר ואשר יגאל מן הלוים אי אשר יגאל מן הלוים יכול לוי שירש את אבי אמו ישראל יגאל כסדר הזה תלמוד_לומר_כי בתי ערי הלוים עד שיהא לוי ובערי הלוים דברי רבי וחכמים_אומרים_אין דבריםס""א דבריואמורים אלא בערי הלוים",1040001441,52,52
ref-m.5.6.1.1.95-ref-m.5.6.1.1.109,ref-sifra.14.3-09.9.18-ref-sifra.14.3-09.10.15,738137,738221,ref-m.5.6.1.1.95,ref-m.5.6.1.1.109,671634,671783,ref-sifra.14.3-09.9.18,ref-sifra.14.3-09.10.15,עולה כולה עולה אף כשאומר רגלה של זו תחת זו תהא כולה תמורה תחתיו והיה הוא ותמורתו יהיה קדש והיכן קדושה חלה עליו בבית בעלים אף תמורה בבית הבעלים,עולה כולה עולה אף כשאומר רגלה של זו תחת זו תהא כולה תמורה תחתיו והיה הוא ותמורתו יהיה קדש והיכן קדושה חלה עליו בבית בעלים אף תמורה בבית הבעלים,29,29,3374,3374.0,2070,2070.0,0.0,0.0,29,עולה כולה עולה אף כשאומר רגלה של זו תחת זו תהא כולה תמורה תחתיו והיה הוא ותמורתו יהיה קדש והיכן קדושה חלה עליו בבית בעלים אף תמורה בבית הבעלים,1040001442,29,29
ref-m.5.6.1.1.23-ref-m.5.6.1.1.109,ref-sifra.14.3-09.11.19-ref-sifra.14.3-09.11.91,737772,738221,ref-m.5.6.1.1.23,ref-m.5.6.1.1.109,671879,672245,ref-sifra.14.3-09.11.19,ref-sifra.14.3-09.11.91,ואשם מתנה לכהן והבכור מתנה לכהן מה חטאת ואשם אין ממירין בהם אף הבכור אין ממירין בו אמר לו ר' יוחנן בן נורי אינו ממיר בחטאת ואשם שאין זכייה בחייהם תאמר בבכור שזכה בו בחייו אמר לו רבי עקיבא על הדין מה אתה משיב על המקרא והיה הוא ותמורתו יהיה קדש היכן קדושה חלה עליו בבית בעלים אף תמורה בבית בעלים,וכי מפני מה אין ממירין בבכור אמר לו רבי עקיבא חטאת ואשם מתנה לכהן והבכור מתנה לכהן מה חטאת ואשם אין ממירין בהם אף הבכור אין ממירין בו אמר לו ר' יוחנן בן נורי אינו ממיר בחטאת ואשם שאין זכייה בחייהם תאמר בבכור שזכה בו בחייו אמר לו רבי עקיבא על הדין מה אתה משיב על המקרא והיה הוא ותמורתו יהיה קדש היכן קדושה חלה עליו בבית בעלים אף תמורה בבית בעלים,53,61,3377,3376.0,2065,2065.0,0.1482558139534883,0.0666666666666666,53,ואשם מתנה לכהן והבכור מתנה לכהן מה חטאת ואשם אין ממירין בהם אף הבכור אין ממירין בו אמר_לו_ר'_יוחנן_בן_נורי אינו ממיר בחטאת ואשם שאין זכייה בחייהם תאמר בבכור שזכה בו בחייו אמר_לו_רבי_עקיבא על הדין מה אתה משיב על המקרא והיה הוא ותמורתו יהיה קדש היכן קדושה חלה עליו בבית בעלים אף תמורה בבית בעלים,1040001443,53,61
ref-m.5.6.1.1.95-ref-m.5.6.1.1.103,ref-sifra.14.3-09.13.1-ref-sifra.14.3-09.14.10,738137,738184,ref-m.5.6.1.1.95,ref-m.5.6.1.1.103,672288,672383,ref-sifra.14.3-09.13.1,ref-sifra.14.3-09.14.10,והיה הוא ותמורתו יהיה קדש היכן קדושה חלה עליו ,והיה הוא הקדש עושה תמורה ואין תמורה עושה תמורה והלא דין הוא ומה אם הקדש שאין קדושה חלה עליו ,9,15,3385,3385.0,2068,2068.0,0.5434782608695652,0.7,5,והיה הוא קדושה חלה עליו,1040001444,9,15
ref-m.5.6.1.1.95-ref-m.5.6.1.1.103,ref-sifra.14.3-09.14.18-ref-sifra.14.3-09.14.32,738137,738184,ref-m.5.6.1.1.95,ref-m.5.6.1.1.103,672425,672500,ref-sifra.14.3-09.14.18,ref-sifra.14.3-09.14.32,והיה הוא ותמורתו יהיה קדש היכן קדושה חלה עליו ,חלה עליו בבעל מום קבוע אינו דין שיעשה תמורה תלמוד לומר והיה הוא קדש הקדש ,9,13,3387,3387.0,2069,2068.0,0.7534246575342466,0.75,3,והיה הוא קדש,1040001445,9,13
ref-m.5.6.1.1.96-ref-m.5.6.1.1.107,ref-sifra.14.3-09.14.40-ref-sifra.14.3-09.15.26,738143,738207,ref-m.5.6.1.1.96,ref-m.5.6.1.1.107,672541,672690,ref-sifra.14.3-09.14.40,ref-sifra.14.3-09.15.26,תמורתו עושה תמורתו יהיה קדש מלמד שהקדושה חלה עליה בבעל מום קבוע והלא דין הוא ומה אם הקדש שהוא עושה תמורה אין קדושה חלה עליו בבעל מקום קבוע תמורה,תמורתו עושה תמורתו יהיה קדש מלמד שהקדושה חלה עליה בבעל מום קבוע והלא דין הוא ומה אם הקדש שהוא עושה תמורה אין קדושה חלה עליו בבעל מקום קבוע תמורה,23,23,3393,3393.0,2073,2073.0,0.0,0.0,23,תמורתו עושה תמורתו יהיה קדש מלמד שהקדושה חלה עליה בבעל_מום_קבוע והלא_דין_הוא_ומה_אם הקדש שהוא עושה תמורה אין קדושה חלה עליו בבעל מקום קבוע תמורה,1040001446,23,23
ref-m.5.6.1.1.97-ref-m.5.6.1.1.104,ref-sifra.14.3-09.15.29-ref-sifra.14.3-09.15.45,738147,738190,ref-m.5.6.1.1.97,ref-m.5.6.1.1.104,672703,672789,ref-sifra.14.3-09.15.29,ref-sifra.14.3-09.15.45,ותמורתו יהיה קדש היכן קדושה חלה עליו בבית ,תמורה אינו דין שלא תהא קדושה חלה עליו בבעל מקום קבוע תלמוד לומר יהיה קדש מלמד שקדושה ,8,13,3398,3398.0,2075,2068.0,0.7058823529411765,0.8,3,קדושה חלה עליו,1040001447,8,13
ref-m.5.6.1.2.1-ref-m.5.6.1.2.10,ref-sifra.2.2-00.10.89-ref-sifra.2.2-00.11.1,738222,738269,ref-m.5.6.1.2.1,ref-m.5.6.1.2.10,15237,15324,ref-sifra.2.2-00.10.89,ref-sifra.2.2-00.11.1,ממירין מן הבקר על הצאן ומן הצאן על הבקר מן ,אומר למטה מן הבקר שאין תלמוד לומר אלא להוציא את הטריפה מן הצאן להוציא את המוקצה מן ,10,14,17,17.0,2076,2076.0,0.6265060240963856,0.7692307692307692,4,מן הבקר הצאן מן,1040001448,10,14
ref-m.5.6.1.2.2-ref-m.5.6.1.2.10,ref-sifra.2.4-05.3.7-ref-sifra.2.4-05.3.23,738229,738269,ref-m.5.6.1.2.2,ref-m.5.6.1.2.10,27639,27719,ref-sifra.2.4-05.3.7,ref-sifra.2.4-05.3.23,הצאן מנין ודין הוא נאמר הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מנין ודין הוא נאמר הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מה עולת בקר,הצאן מנין ודין הוא נאמר הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מנין ודין הוא נאמר הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מה עולת בקר,22,22,55,55.0,2077,2077.0,0.0,0.0,22,הצאן מנין_ודין_הוא_נאמר_הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מנין_ודין_הוא_נאמר_הבא עולה מן הבקר ונאמר הבא עולה מן הצאן מה עולת בקר,1040001449,22,22
ref-m.5.6.1.2.2-ref-m.5.6.1.2.15,ref-sifra.4.6-00.11.24-ref-sifra.4.6-00.11.41,738229,738299,ref-m.5.6.1.2.2,ref-m.5.6.1.2.15,193621,193707,ref-sifra.4.6-00.11.24,ref-sifra.4.6-00.11.41,מן הכבשים ומן העזים אם כן למה נאמר צאן ובקר' להקיש כל דבר הבא מן הצאן ומן הבקר,מן הכבשים ומן העזים אם כן למה נאמר צאן ובקר' להקיש כל דבר הבא מן הצאן ומן הבקר,15,15,973,973.0,2079,2079.0,0.0,0.0,15,מן הכבשים ומן העזים אם_כן_למה_נאמר צאן ובקר' להקיש כל דבר הבא מן הצאן ומן הבקר,1040001450,15,15
ref-m.5.6.1.2.2-ref-m.5.6.1.2.13,ref-sifra.14.5-12.11.4-ref-sifra.14.5-12.12.7,738229,738287,ref-m.5.6.1.2.2,ref-m.5.6.1.2.13,683735,683839,ref-sifra.14.5-12.11.4,ref-sifra.14.5-12.12.7,מן הבקר על הצאן ומן הצאן על הבקר מן הכבשים על העזים ,מן הבקר על הצאן ולא מן הצאן על הבקר תלמוד לומר וכל מעשר בקר וצאן יכול לא יעשר מן הכבשים על העזים ,12,20,3471,3469.0,2078,2076.0,0.4639175257731959,0.5,11,מן הבקר על הצאן הצאן על הבקר מן הכבשים על העזים,1040001451,12,20
ref-m.5.6.1.2.49-ref-m.5.6.1.2.54,ref-sifra.2.13-16.10.30-ref-sifra.2.13-16.10.36,738478,738509,ref-m.5.6.1.2.49,ref-m.5.6.1.2.54,72288,72319,ref-sifra.2.13-16.10.30,ref-sifra.2.13-16.10.36,בעלי מומין שקדם הקדישן את מומם ,בעלי מום כל שקדם הקדשן את מומן ,6,7,225,225.0,2084,2082.0,0.1935483870967742,0.375,3,בעלי שקדם את,1040001452,6,7
ref-m.5.6.1.2.27-ref-m.5.6.1.2.50,ref-sifra.14.3-09.5.22-ref-sifra.14.3-09.6.10,738360,738488,ref-m.5.6.1.2.27,ref-m.5.6.1.2.50,670865,670953,ref-sifra.14.3-09.5.22,ref-sifra.14.3-09.6.10,ולא הולד ולא התמורה עושה תמורה טוב ברע או רע בטוב תמימים בבעלי מומין ובעלי מומין,ולא הולד ולא התמורה עושה תמורה טוב ברע או רע בטוב תמימים בבעלי מומין ובעלי מומין,16,16,3368,3368.0,2082,2082.0,0.0,0.0,16,ולא הולד ולא התמורה עושה תמורה טוב ברע או רע בטוב תמימים בבעלי מומין ובעלי מומין,1040001453,16,16
ref-m.5.6.1.2.55-ref-m.5.6.1.2.81,ref-sifra.10.2-00.2.1-ref-sifra.10.2-00.2.27,738510,738658,ref-m.5.6.1.2.55,ref-m.5.6.1.2.81,430479,430619,ref-sifra.10.2-00.2.1,ref-sifra.10.2-00.2.27,והוא האמור בחומש הפקודים ר' אלעזר ברבי שמעון אומר שני אילים הם אחד אמור כאן ואחד אמור,ואיל אחד לעולה רבי אומר איל אחד הוא האמור כאן והוא האמור בחומש הפקודים ר' אלעזר ברבי שמעון אומר שני אילים הם אחד אמור כאן ואחד אמור,17,27,2416,2416.0,2085,2085.0,0.3511450381679389,0.1428571428571429,17,והוא האמור בחומש הפקודים ר' אלעזר ברבי שמעון אומר שני אילים הם אחד אמור כאן ואחד אמור,1040001454,17,27
ref-m.5.6.1.2.56-ref-m.5.6.1.2.63,ref-sifra.14.3-09.6.52-ref-sifra.14.3-09.6.61,738517,738562,ref-m.5.6.1.2.56,ref-m.5.6.1.2.63,671156,671213,ref-sifra.14.3-09.6.52,ref-sifra.14.3-09.6.61,אחד בשנים ושנים באחד אחד במאה ומאה באחד ,אחת בשתים ושתים באחת בהמה בבהמה אחת במאה ומאה באחת ,8,10,3370,3370.0,2087,2085.0,0.3333333333333333,0.8333333333333334,2,במאה ומאה,1040001455,8,10
ref-m.5.6.1.3.29-ref-m.5.6.1.3.44,ref-sifra.14.3-09.1.1-ref-sifra.14.3-09.1.9,738831,738901,ref-m.5.6.1.3.29,ref-m.5.6.1.3.44,669803,669842,ref-sifra.14.3-09.1.1,ref-sifra.14.3-09.1.9,אמר רגלה של זו עולה יכול יהיה כולה עולה,אמר רגלה של זו עולה יכול יהיה כולה עולה,9,9,3353,3353.0,2090,2090.0,0.0,0.0,9,אמר רגלה של זו עולה יכול יהיה כולה עולה,1040001456,9,9
ref-m.5.6.1.3.30-ref-m.5.6.1.3.43,ref-sifra.14.3-09.1.54-ref-sifra.14.3-09.1.61,738838,738896,ref-m.5.6.1.3.30,ref-m.5.6.1.3.43,670054,670087,ref-sifra.14.3-09.1.54,ref-sifra.14.3-09.1.61,רגלה זו של זו עולה תהיה כולה עולה,רגלה זו של זו עולה תהיה כולה עולה,8,8,3355,3355.0,2092,2092.0,0.0,0.0,8,רגלה זו של זו עולה תהיה כולה עולה,1040001457,8,8
