,index,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,grp-ref-y,grp-ref-sifra,dam-lev,jac,id
1543,2208,ref-y.4.4.7.3.1.37-ref-y.4.4.7.3.1.51,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.9.30,3226750,3226829,485629,485643,ref-y.4.4.7.3.1.37,ref-y.4.4.7.3.1.51,386222,386269,58583,58592,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.9.30,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,14,9,3722.0,2178.0,0.5194805194805194,0.6666666666666667,4060001544
1544,2209,ref-y.4.4.7.5.3.14-ref-y.4.4.7.5.3.28,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.9.30,3229067,3229139,485975,485989,ref-y.4.4.7.5.3.14,ref-y.4.4.7.5.3.28,386222,386269,58583,58592,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.9.30,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,14,9,3764.0,2178.0,0.5070422535211268,0.5555555555555556,4060001545
1545,2210,ref-y.4.5.2.1.2.56-ref-y.4.5.2.1.2.67,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.9.30,3323464,3323524,500689,500700,ref-y.4.5.2.1.2.56,ref-y.4.5.2.1.2.67,386222,386269,58583,58592,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.9.30,נאמר כאן נשילה ונאמר להלן כי ישל זיתיך מה נשילה שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,11,9,3979.0,2178.0,0.3898305084745763,0.5,4060001546
1546,2211,ref-y.4.6.1.2.4.39-ref-y.4.6.1.2.4.51,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.9.30,3336498,3336564,502694,502704,ref-y.4.6.1.2.4.39,ref-y.4.6.1.2.4.51,386222,386269,58583,58592,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.9.30,נאמר כאן בהמה טמאה ונאב' להלן בחמה טמאה מה בהמה טמאה האמורה להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,10,9,4043.0,2178.0,0.46153846153846156,0.6666666666666667,4060001547
1547,2212,ref-y.4.4.6.1.1.29-ref-y.4.4.6.1.1.44,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.10.1,3211011,3211094,483022,483037,ref-y.4.4.6.1.1.29,ref-y.4.4.6.1.1.44,386222,386296,58583,58595,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.10.1,נאמ' כאן בשעריך ונאמ' להלן כי ימצא בקרבך בא' שעריך מה שעריך האמור להלן שער שנמצא ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כגריס אף כאן כגריס נמצאת ,15,12,3636.0,2178.0,0.5432098765432098,0.8125,4060001548
1548,2213,ref-y.3.1.2.4.4.126-ref-y.3.1.2.4.4.148,ref-sifra.8.6-04.7.17-ref-sifra.8.6-04.7.36,2073024,2073120,310148,310170,ref-y.3.1.2.4.4.126,ref-y.3.1.2.4.4.148,387464,387565,58792,58811,ref-sifra.8.6-04.7.17,ref-sifra.8.6-04.7.36,תרתי אמו תורה אם אמו שנייה לה אסרו אם אביו מפני אם אמו אשת בנו תורה אשת בן בנו שנייה לה אסרו אשת,אין חולצים פחות משתים ואין מביאים פחות משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא שתים,23,20,2409.0,2213.0,0.7319587628865979,0.8571428571428572,4060001549
1549,2215,ref-y.2.5.3.6.2.3-ref-y.2.5.3.6.2.16,ref-sifra.8.06-04.7.24-ref-sifra.8.06-04.7.44,1422336,1422404,211472,211483,ref-y.2.5.3.6.2.3,ref-y.2.5.3.6.2.16,387505,387602,58799,58819,ref-sifra.8.6-04.7.24,ref-sifra.8.6-04.7.44,אחת פשוט ואחת לבוש שתיהן לבא בר קפרא אמר אחת' לבא ואחת לשעבר שתיהן ,משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא שתים תחת שתים תחת שלש תחת ארבע וארבע תחת ,11,20,1265.0,2213.0,0.7052631578947368,0.8666666666666667,4060001550
1550,2216,ref-y.1.9.1.3.11.36-ref-y.1.9.1.3.11.59,ref-sifra.8.6-04.7.24-ref-sifra.8.6-04.7.47,768695,768825,115784,115807,ref-y.1.9.1.3.11.36,ref-y.1.9.1.3.11.59,387505,387615,58799,58822,ref-sifra.8.6-04.7.24,ref-sifra.8.6-04.7.47,שתי שדות אחת הביאה שליש ואחת פחות משליש לחלה אחת למעשרות שתים אחת פחות משליש ואחת עשבים לחלה שתים למעשרות אחת אחת הביאה שליש,משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא שתים תחת שתים תחת שלש תחת ארבע וארבע תחת שלש תחת שתים,24,24,526.0,2213.0,0.5967741935483871,0.6666666666666667,4060001551
1551,2218,ref-y.1.11.1.3.1.45-ref-y.1.11.1.3.1.57,ref-sifra.8.07-00.1.31-ref-sifra.8.07-00.1.42,854707,854772,128287,128299,ref-y.1.11.1.3.1.45,ref-y.1.11.1.3.1.57,388165,388224,58919,58930,ref-sifra.8.7-00.1.31,ref-sifra.8.7-00.1.42,הכל נאמר כאן ארצך ונאמר כאן ארץ חיטה ושעורה מה ארץ שנאמר להלן ,יכול כגריס נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,12,11,635.0,2218.0,0.5645161290322581,0.5833333333333333,4060001552
1552,2219,ref-y.3.5.8.1.1.37-ref-y.3.5.8.1.1.57,ref-sifra.8.07-00.1.31-ref-sifra.8.07-00.1.45,2327470,2327580,348413,348431,ref-y.3.5.8.1.1.37,ref-y.3.5.8.1.1.57,388165,388238,58919,58933,ref-sifra.8.7-00.1.31,ref-sifra.8.7-00.1.45,בכל לשון אמר רבי חגיי נאמר כאן נגישה ונאמר להלן ונגשו הכחנים בני לוי מה נגישה שנאמר להלן בלשון הקודש אף ,יכול כגריס נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,18,14,2825.0,2218.0,0.5192307692307693,0.6666666666666667,4060001553
1553,2220,ref-y.2.5.2.4.3.22-ref-y.2.5.2.4.3.33,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,1416081,1416145,210478,210489,ref-y.2.5.2.4.3.22,ref-y.2.5.2.4.3.33,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן עריכה ונאמר להלן וערך הכהן אותם מה עריכה שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,11,9,1220.0,2218.0,0.4426229508196721,0.5555555555555556,4060001554
1554,2221,ref-y.2.4.1.1.1.117-ref-y.2.4.1.1.1.126,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,1493692,1493742,222458,222467,ref-y.2.4.1.1.1.117,ref-y.2.4.1.1.1.126,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,9,9,1580.0,2218.0,0.30612244897959184,0.4285714285714286,4060001555
1555,2222,ref-y.2.8.1.1.12.202-ref-y.2.8.1.1.12.211,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,1641869,1641919,244676,244685,ref-y.2.8.1.1.12.202,ref-y.2.8.1.1.12.211,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,9,9,1827.0,2218.0,0.30612244897959184,0.4285714285714286,4060001556
1556,2223,ref-y.2.8.1.1.12.263-ref-y.2.8.1.1.12.272,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,1642172,1642222,244727,244736,ref-y.2.8.1.1.12.263,ref-y.2.8.1.1.12.272,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמ' להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,9,9,1853.0,2218.0,0.32653061224489793,0.4285714285714286,4060001557
1557,2224,ref-y.3.1.1.1.23.4-ref-y.3.1.1.1.23.55,ref-sifra.8.7-00.1.33-ref-sifra.8.7-00.1.48,2056186,2056456,307668,307715,ref-y.3.1.1.1.23.4,ref-y.3.1.1.1.23.55,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן אחוה ונאמר להלן שני' עשר עבדיך אחים אנחנו מה אחים שנאמר להלן נאמ' כאן ישיבה ונאמר להלן ישיבה וירשתה וישבת בה מה ישיבה שנאמר להלן ישיבה שיש עמה ירושה אף ישיבה שנאמר כאן,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן,48,16,2326.0,2218.0,0.6761363636363636,0.7619047619047619,4060001558
1558,2225,ref-y.4.1.4.4.5.133-ref-y.4.1.4.4.5.144,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,2983586,2983647,447692,447703,ref-y.4.1.4.4.5.133,ref-y.4.1.4.4.5.144,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,11,9,3392.0,2218.0,0.41379310344827586,0.5,4060001559
1559,2226,ref-y.4.4.1.3.2.4-ref-y.4.4.1.3.2.45,ref-sifra.8.7-00.1.33-ref-sifra.8.7-00.1.42,3154598,3154821,474171,474208,ref-y.4.4.1.3.2.4,ref-y.4.4.1.3.2.45,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן זדון ונאמר להלן זדון בזדון דברו הנביא מה זדון שנאמר להלן נאמר כאג דיבר ונאמר להלן אשר ידבר הנביא בשם יי' מה דיבר שנאמר להלן,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן,38,10,3502.0,2218.0,0.7121212121212122,0.6923076923076923,4060001560
1560,2228,ref-y.4.4.7.5.3.14-ref-y.4.4.7.5.3.28,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.42,3229067,3229139,485975,485989,ref-y.4.4.7.5.3.14,ref-y.4.4.7.5.3.28,388177,388224,58921,58930,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.42,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,14,9,3764.0,2218.0,0.5070422535211268,0.5555555555555556,4060001561
1561,2229,ref-y.1.1.1.1.35.93-ref-y.1.1.1.1.35.104,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,14071,14129,2226,2237,ref-y.1.1.1.1.35.93,ref-y.1.1.1.1.35.104,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן לילה ונאמר להלן לילה מה לילה שנאמר להלן חצות אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,11,12,4.0,2218.0,0.4166666666666667,0.5454545454545454,4060001562
1562,2230,ref-y.1.4.8.1.2.5-ref-y.1.4.8.1.2.20,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,427265,427339,65727,65742,ref-y.1.4.8.1.2.5,ref-y.1.4.8.1.2.20,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן אסור בחנייה אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,15,12,214.0,2218.0,0.4166666666666667,0.5833333333333333,4060001563
1563,2231,ref-y.1.7.2.4.9.110-ref-y.1.7.2.4.9.127,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,665158,665248,100672,100688,ref-y.1.7.2.4.9.110,ref-y.1.7.2.4.9.127,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן נפשו ונאמר להלן נפשו דכתיב ואליו הוא נושא את נפשו מה נפשו האמורה להלן שכרו אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,16,12,391.0,2218.0,0.5517241379310345,0.6428571428571428,4060001564
1564,2232,ref-y.1.11.2.3.5.3-ref-y.1.11.2.3.5.14,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,873523,873582,130993,131004,ref-y.1.11.2.3.5.3,ref-y.1.11.2.3.5.14,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמ' כאן שמחה ונאמר להלן שמחה מה שמחה שנאמר להלן שלמים אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,11,12,664.0,2218.0,0.4166666666666667,0.6666666666666667,4060001565
1565,2233,ref-y.2.4.6.4.4.5-ref-y.2.4.6.4.4.17,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,1561422,1561488,232775,232787,ref-y.2.4.6.4.4.5,ref-y.2.4.6.4.4.17,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן אזכרה ונאמר להלן אזכרה מה אזכרה האמורה להלן מלא קומץ אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,12,12,1660.0,2218.0,0.38461538461538464,0.5454545454545454,4060001566
1566,2234,ref-y.2.12.1.2.2.113-ref-y.2.12.1.2.2.124,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,1928666,1928726,288237,288248,ref-y.2.12.1.2.2.113,ref-y.2.12.1.2.2.124,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,11,12,2082.0,2218.0,0.36666666666666664,0.5,4060001567
1567,2235,ref-y.2.12.1.3.1.51-ref-y.2.12.1.3.1.111,ref-sifra.8.7-00.1.33-ref-sifra.8.7-00.1.48,1930736,1931033,288522,288578,ref-y.2.12.1.3.1.51,ref-y.2.12.1.3.1.111,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,"נאמ' כאן מסת ונאמ' להלן כי לא תוכל שאתו מה שאתו האמו' להלן מעש' אף כאן מעשר א""ר לעז' נאמר כאן שמחה ונאמר שמחה מה שמחה האמורה נאמר כאן מסת ונאמר להלן ותרב משאת בנימן מה משאת שנאמר להלן אחת עיקר והשאר טפילה אף מסת שנאמר כאן",נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן,57,16,2120.0,2218.0,0.751131221719457,0.8,4060001568
1568,2237,ref-y.3.1.12.6.7.63-ref-y.3.1.12.6.7.76,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,2206411,2206479,329792,329805,ref-y.3.1.12.6.7.63,ref-y.3.1.12.6.7.76,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן קרייה ונאמר להלן ויקרא בהם שמי מה קרייה שנאמר להלן שבח אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,13,12,2577.0,2218.0,0.5223880597014925,0.6153846153846154,4060001569
1569,2238,ref-y.3.5.2.1.8.8-ref-y.3.5.2.1.8.22,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,2267819,2267892,339233,339245,ref-y.3.5.2.1.8.8,ref-y.3.5.2.1.8.22,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,מה מנחת שנאמר להלן שעורין אף בן שעורין אמר רבי לעזר נאמר כאן אביב ונאמר ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,12,12,2622.0,2218.0,0.6805555555555556,0.6428571428571428,4060001570
1570,2239,ref-y.3.5.8.1.1.82-ref-y.3.5.8.1.1.97,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,2327701,2327785,348445,348460,ref-y.3.5.8.1.1.82,ref-y.3.5.8.1.1.97,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן נגישה ונאמר להלן ונגש משה אל הערפל מה נגישה שנאמר להלן בלשון הקודש אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,15,12,2854.0,2218.0,0.43037974683544306,0.6875,4060001571
1571,2240,ref-y.3.7.1.7.18.128-ref-y.3.7.1.7.18.139,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,2879134,2879195,431636,431647,ref-y.3.7.1.7.18.128,ref-y.3.7.1.7.18.139,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן קרחה ונאמר להלן קרחה מה קדחה האמורה להלן כגרים אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,11,12,3293.0,2218.0,0.31666666666666665,0.5454545454545454,4060001572
1572,2241,ref-y.4.4.1.3.8.127-ref-y.4.4.1.3.8.146,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,3157857,3157958,474652,474667,ref-y.4.4.1.3.8.127,ref-y.4.4.1.3.8.146,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן בני ישראל ונאמר להלן בני ישראל ויבואו בני ישראל לשבר וגו' מה בני ישראל שנאמר להלן עשר' אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,15,12,3555.0,2218.0,0.6161616161616161,0.6428571428571428,4060001573
1573,2242,ref-y.4.4.7.3.1.37-ref-y.4.4.7.3.1.53,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,3226750,3226838,485629,485645,ref-y.4.4.7.3.1.37,ref-y.4.4.7.3.1.53,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה שנאמר להלן בחרב אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,16,12,3722.0,2218.0,0.5647058823529412,0.6666666666666667,4060001574
1574,2243,ref-y.4.5.2.1.2.56-ref-y.4.5.2.1.2.69,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.45,3323464,3323533,500689,500702,ref-y.4.5.2.1.2.56,ref-y.4.5.2.1.2.69,388177,388238,58921,58933,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.45,נאמר כאן נשילה ונאמר להלן כי ישל זיתיך מה נשילה שנאמר להלן נשירה אף ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף ,13,12,3979.0,2218.0,0.47058823529411764,0.5833333333333333,4060001575
1575,2244,ref-y.1.9.2.1.11.70-ref-y.1.9.2.1.11.87,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,779725,779810,117346,117363,ref-y.1.9.2.1.11.70,ref-y.1.9.2.1.11.87,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן חלה ונאמר להלן חלת להם שמן מה חלה שנאמר להלן עשויה בשמן אף חלה שנאמר כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,17,15,531.0,2218.0,0.4268292682926829,0.6428571428571428,4060001576
1576,2245,ref-y.2.3.5.1.1.35-ref-y.2.3.5.1.1.55,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,1290200,1290313,191425,191443,ref-y.2.3.5.1.1.35,ref-y.2.3.5.1.1.55,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן משש שעות ולמעלן אף כין הערכים שנאמר כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,18,15,924.0,2218.0,0.514018691588785,0.6428571428571428,4060001577
1577,2246,ref-y.2.5.8.1.2.162-ref-y.2.5.8.1.2.180,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,1477978,1478084,220139,220155,ref-y.2.5.8.1.2.162,ref-y.2.5.8.1.2.180,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי שנאמר להלן עינוי רעבון אף עינוי שנאמר כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,16,15,1510.0,2218.0,0.4803921568627451,0.6875,4060001578
1578,2247,ref-y.2.6.2.7.1.6-ref-y.2.6.2.7.1.29,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,1595673,1595797,237661,237681,ref-y.2.6.2.7.1.6,ref-y.2.6.2.7.1.29,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן תשבו ונאמר להלן ופתח אוהר' מועד ישבו יומם ולילה מה ישיבה שנאמר להלן עשה בה את הלילות כימים אף ישיבה שנאמר כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,20,15,1749.0,2218.0,0.5714285714285714,0.736842105263158,4060001579
1579,2248,ref-y.2.10.1.1.3.68-ref-y.2.10.1.1.3.89,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,1836010,1836122,274157,274175,ref-y.2.10.1.1.3.68,ref-y.2.10.1.1.3.89,388177,388253,58921,58936,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,נאמר כאן פרזות ונאמר להלן לבד מערי הפרזי הרבה מאות מה פרזי שנאמ' להלן מימות יהושע בן נון אף פרזות שנאמר כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,18,15,1964.0,2218.0,0.5462962962962963,0.6875,4060001580
