baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-mek,baseOrder,grp-ref-m,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-m.4.4.1.6.103-ref-m.4.4.1.6.114,ref-mek.7.15.3.133-ref-mek.7.15.3.142,510295,510356,ref-m.4.4.1.6.103,ref-m.4.4.1.6.114,342891,342940,ref-mek.7.15.3.133,ref-mek.7.15.3.142,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי כאן עשרים ושלשה ,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי שלשה ,12,10,378,377.0,287,287.0,0.18333333333333332,0.09090909090909094,49,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי שלשה ,0.18333333333333335,1030000216
ref-m.4.4.1.6.103-ref-m.4.4.1.6.114,ref-mek.7.15.3.180-ref-mek.7.15.3.190,510295,510356,ref-m.4.4.1.6.103,ref-m.4.4.1.6.114,343126,343179,ref-mek.7.15.3.180,ref-mek.7.15.3.190,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי כאן עשרים ושלשה ,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי כאן שלשה ,12,11,380,379.0,288,287.0,0.11666666666666667,0.09090909090909094,53,ואין בית דין שקול מוסיפין עליהם עוד אחד הרי כאן שלשה ,0.1166666666666667,1030000217
ref-m.4.4.2.4.18-ref-m.4.4.2.4.31,ref-mek.2.2.5.183-ref-mek.2.2.5.194,511634,511709,ref-m.4.4.2.4.18,ref-m.4.4.2.4.31,100090,100154,ref-mek.2.2.5.183,ref-mek.2.2.5.194,דרך המלך אין לו שיעור וכל העם בוזזין ונותנין לפניו והוא נוטל חלק בראש ,דרך בני מלכים כל העם בוזזין ונותנין לפניו והוא נוטל חלק בראש ,14,12,118,118.0,289,289.0,0.21428571428571427,0.3571428571428571,56,דרך י לי כל העם בוזזין ונותנין לפניו והוא נוטל חלק בראש ,0.19999999999999996,1030000218
ref-m.4.4.5.5.74-ref-m.4.4.5.5.103,ref-mek.8.2.3.146-ref-mek.8.2.3.162,519376,519545,ref-m.4.4.5.5.74,ref-m.4.4.5.5.103,363802,363890,ref-mek.8.2.3.146,ref-mek.8.2.3.162,שנים עשר מזכין ואחד עשר מחייבין זכאי שלשה עשר מחייבין,שנים עשר מזכין ואחד עשר מחייבין זכאי שלשה עשר מחייבין,10,10,415,415.0,290,290.0,0.0,0.0,53,שנים עשר מזכין ואחד עשר מחייבין זכאי שלשה עשר מחייבין,0.0,1030000219
ref-m.4.4.5.5.120-ref-m.4.4.5.5.127,ref-mek.8.2.3.148-ref-mek.8.2.3.155,519635,519688,ref-m.4.4.5.5.120,ref-m.4.4.5.5.127,363811,363856,ref-mek.8.2.3.148,ref-mek.8.2.3.155,מזכין ושלשים וחמשה מחייבין זכאי שלשים וששה מחייבין ,מזכין ואחד עשר מחייבין זכאי שלשה עשר מחייבין ,8,8,417,415.0,293,293.0,0.27450980392156865,0.6666666666666667,37,מזכין וחש מחייבין זכאי שלש ש מחייבין ,0.27450980392156865,1030000220
ref-m.4.4.7.2.3-ref-m.4.4.7.2.23,ref-mek.7.5.1.278-ref-mek.7.5.1.297,522606,522717,ref-m.4.4.7.2.3,ref-m.4.4.7.2.23,304630,304739,ref-mek.7.5.1.278,ref-mek.7.5.1.297,היו משקעין אותו בזבל עד ארכובותיו ונותנין סודר קשה לתוך הרכה וכורך על צוארו זה מושך אצלו וזה מושך אצלו עד ,היו משקעין אותו בזבל עד ארכובותיו ונותני סודרין קשין ברכין וכורך על צוארו זה מושך להלן וזה מושך להלן עד ,21,20,287,286.0,294,294.0,0.16981132075471697,0.5238095238095238,91,היו משקעין אותו בזבל עד ארכובותיו ונותני סודר קש רכ וכורך על צוארו זה מושך ל וזה מושך ל עד ,0.14150943396226412,1030000221
ref-m.4.4.7.3.32-ref-m.4.4.7.3.55,ref-mek.7.5.1.277-ref-mek.7.5.1.299,523269,523402,ref-m.4.4.7.3.32,ref-m.4.4.7.3.55,304626,304752,ref-mek.7.5.1.277,ref-mek.7.5.1.299,הנחנקין היו משקעין אותו בזבל עד ארכובותיו ונותנין סודר קשה לתוך הרכה וכורך על צוארו זה מושך אצלו וזה מושך אצלו עד שנפשו יוצאה ,חנק היו משקעין אותו בזבל עד ארכובותיו ונותני סודרין קשין ברכין וכורך על צוארו זה מושך להלן וזה מושך להלן עד שנפשו יוצאה ,24,23,286,286.0,295,295.0,0.1746031746031746,0.52,107,חנק היו משקעין אותו בזבל עד ארכובותיו ונותני סודר קש רכ וכורך על צוארו זה מושך ל וזה מושך ל עד שנפשו יוצאה ,0.1507936507936508,1030000222
ref-m.4.4.7.8.12-ref-m.4.4.7.8.19,ref-mek.7.5.3.121-ref-mek.7.5.3.128,525146,525188,ref-m.4.4.7.8.12,ref-m.4.4.7.8.19,307317,307359,ref-mek.7.5.3.121,ref-mek.7.5.3.128,המקלל אביו ואמו אינו_חייב_עד שיקללם בשם ,המקלל אביו ואמו אינו חייב עד שיקללם בשם ,6,8,289,289.0,296,296.0,0.05,0.4444444444444444,38,המקלל אביו ואמו אינוחייבעד שיקללם בשם ,0.050000000000000044,1030000223
ref-m.4.4.10.1.48-ref-m.4.4.10.1.55,ref-mek.4.1.5.61-ref-mek.4.1.5.68,530927,530966,ref-m.4.4.10.1.48,ref-m.4.4.10.1.55,182628,182667,ref-mek.4.1.5.61,ref-mek.4.1.5.68,כל המחלה אשר שמתי במצרים לא אשים עליך ,כל המחלה אשר שמתי במצרים לא אשים עליך ,8,8,185,185.0,297,297.0,0.0,0.0,38,כל המחלה אשר שמתי במצרים לא אשים עליך ,0.0,1030000224
ref-m.4.4.10.6.66-ref-m.4.4.10.6.79,ref-mek.1.15.5.207-ref-mek.1.15.5.217,533527,533595,ref-m.4.4.10.6.66,ref-m.4.4.10.6.79,56264,56323,ref-mek.1.15.5.207,ref-mek.1.15.5.217,מעלה אני עליכם כאילו אתם מעלין עולה כליל לפני והיתה תל עולם לא תבנה ,הוא בא והלא ללבנון היא עולה כביכול אני ואת ללבנון עולים ,14,11,72,72.0,298,298.0,0.6323529411764706,0.6428571428571428,33,ה א לאלו י עולה כיל ני ות ל עולם ,0.5147058823529411,1030000225
ref-m.4.4.11.1.30-ref-m.4.4.11.1.38,ref-mek.7.5.1.174-ref-mek.7.5.1.196,534000,534046,ref-m.4.4.11.1.30,ref-m.4.4.11.1.38,304112,304221,ref-mek.7.5.1.174,ref-mek.7.5.1.196,המכה אביו ואמו אינו_חייב_עד שיעשה בהן חבורה ,אינו חייב עד שיעשה בה חבורה מדת ענשין מעוטה לא יהיה חייב עד שיעשה בהם חבורה הא_מה_תלמוד_לומר מכה אביו ואמו ,7,20,281,281.0,299,299.0,0.7009345794392523,0.6428571428571428,33,הה בו מו איחייבעד שיעשה בה חבורה ,0.691588785046729,1030000226
ref-m.4.5.1.4.28-ref-m.4.5.1.4.39,ref-mek.8.4.1.117-ref-mek.8.4.1.127,537244,537303,ref-m.4.5.1.4.28,ref-m.4.5.1.4.39,372777,372826,ref-mek.8.4.1.117,ref-mek.8.4.1.127,היה עמנו אותו היום במקום פלוני אין אלו זוממין אבל אמרו להם ,"בית ועד לא יאמר לו היכן אתה שרוי במקום ע""ז פלונית ",12,11,430,430.0,300,300.0,0.7288135593220338,0.8,26,י ו א ימ לו ין א וי במו ל ,0.5593220338983051,1030000227
ref-m.4.5.1.6.23-ref-m.4.5.1.6.28,ref-mek.6.8.2.161-ref-mek.6.8.2.166,537641,537673,ref-m.4.5.1.6.23,ref-m.4.5.1.6.28,268558,268590,ref-mek.6.8.2.161,ref-mek.6.8.2.166,ועשיתם לו כאשר זמם לעשות לאחיו ,ועשיתם לו כאשר זמם לעשות לאחיו ,6,6,233,233.0,301,301.0,0.0,0.0,31,ועשיתם לו כאשר זמם לעשות לאחיו ,0.0,1030000228
ref-m.4.5.1.6.36-ref-m.4.5.1.6.50,ref-mek.7.8.3.17-ref-mek.7.8.3.32,537707,537779,ref-m.4.5.1.6.36,ref-m.4.5.1.6.50,315927,315996,ref-mek.7.8.3.17,ref-mek.7.8.3.32,נפש תחת נפש יכול משעה שקבלו עדותן יהרגו תלמוד לומר נפש תחת נפש הא אינן ,נפש תחת נפש נפש הוא משלם ואינו משלם ממון תחת נפש ר' אומר נפש תחת נפש ,15,16,294,294.0,302,302.0,0.5633802816901409,0.7857142857142857,42,נפש תחת נפש שה של ויו למו ומר נפש תחת נפש ,0.4084507042253521,1030000229
ref-m.4.5.2.1.6-ref-m.4.5.2.1.53,ref-mek.7.4.2.17-ref-mek.7.4.2.67,539440,539712,ref-m.4.5.2.1.6,ref-m.4.5.2.1.53,300244,300527,ref-mek.7.4.2.17,ref-mek.7.4.2.67,שוגג הא כיצד היה מעגל במעגלה ונפלה עליו והרגתו היה יורד עולה בסולם ונפלה עליו והרגו היה משלשל בחבית ונפלה עליו והרגתו הרי זה גולה אבל היה מושך במעגלה ונפלה עליו והרגתו היה יורד עולה בסולם ונפל עליו והרגו היה דולה בחבית ונפסק החבל ונפל עליו,שוגג הא כיצד היה מעגל במעגלה ונפלה עליו והרגתו היה יורד עולה בסולם ונפלה עליו והרגו היה משלשל בחבית ונפלה עליו והרגתו הרי זה גולה אבל היה מושך במעגלה ונפלה,46,30,277,276.0,303,303.0,0.3514644351464435,0.15000000000000002,155,שוגג הא כיצד היה מעגל במעגלה ונפלה עליו והרגתו היה יורד עולה בסולם ונפלה עליו והרגו היה משלשל בחבית ונפלה עליו והרגתו הרי זה גולה אבל היה מושך במעגלה ונפלה,0.35146443514644354,1030000230
ref-m.4.5.3.16.19-ref-m.4.5.3.16.22,ref-mek.1.17.1.445-ref-mek.1.17.1.448,546867,546883,ref-m.4.5.3.16.19,ref-m.4.5.3.16.22,64226,64242,ref-mek.1.17.1.445,ref-mek.1.17.1.448,ה' חפץ למען צדקו ,ה' חפץ למען צדקו ,4,4,78,78.0,308,307.0,0.0,0.0,17,ה' חפץ למען צדקו ,0.0,1030000231
ref-m.4.5.3.16.18-ref-m.4.5.3.16.25,ref-mek.7.18.1.325-ref-mek.7.18.1.332,546860,546902,ref-m.4.5.3.16.18,ref-m.4.5.3.16.25,353580,353622,ref-mek.7.18.1.325,ref-mek.7.18.1.332,שנאמר ה' חפץ למען צדקו יגדיל תורה ויאדיר ,שנאמר ה' חפץ למען צדקו יגדיל תורה ויאדיר ,8,8,398,398.0,307,307.0,0.0,0.0,41,שנאמר ה' חפץ למען צדקו יגדיל תורה ויאדיר ,0.0,1030000232
ref-m.4.6.1.3.13-ref-m.4.6.1.3.28,ref-mek.6.7.1.163-ref-mek.6.7.1.179,547254,547338,ref-m.4.6.1.3.13,ref-m.4.6.1.3.28,262324,262417,ref-mek.6.7.1.163,ref-mek.6.7.1.179,מכפרת וכתוב_אחד_אומר ביום הזה יכפר עליכם הא למדת שיום הכיפורים מכפר וכתוב אומר אם יכופר,מכפרת וכתוב_אחד_אומר ביום הזה יכפר עליכם הא למדת שיום הכיפורים מכפר וכתוב אומר אם יכופר,15,15,227,227.0,309,309.0,0.0,0.0,87,מכפרת וכתוב_אחד_אומר ביום הזה יכפר עליכם הא למדת שיום הכיפורים מכפר וכתוב אומר אם יכופר,0.0,1030000233
ref-m.4.6.1.5.96-ref-m.4.6.1.6.12,ref-mek.6.7.1.167-ref-mek.6.7.1.179,548495,548612,ref-m.4.6.1.5.96,ref-m.4.6.1.6.12,262346,262417,ref-mek.6.7.1.167,ref-mek.6.7.1.179,אמר להן כולן באין לכפר על טומאת_מקדש_וקדשיו ועל זדון טומאת_מקדש_וקדשיו שעיר הנעשה בפנים ויום הכפורים מכפרין ועל ,ביום הזה יכפר עליכם הא למדת שיום הכיפורים מכפר וכתוב אומר אם יכופר ,17,13,228,225.0,311,311.0,0.7410714285714286,0.7777777777777778,37, ה יכפר על א למד שיום הכפורים מכפר ו ,0.6696428571428572,1030000234
ref-m.4.6.4.13.21-ref-m.4.6.4.13.28,ref-mek.8.4.1.192-ref-mek.8.4.1.202,555718,555765,ref-m.4.6.4.13.21,ref-m.4.6.4.13.28,373146,373197,ref-mek.8.4.1.192,ref-mek.8.4.1.202,בשדי בצבאות בחנון ורחום בארך אפים ורב חסד ,שדי צבאות אהיה אשר אהיה חנון ורחום ארך אפים רב חסד ,8,11,431,431.0,312,312.0,0.35294117647058826,0.11111111111111116,37,שדי צבאות חנון ורחום ארך אפים רב חסד ,0.27450980392156865,1030000235
ref-m.4.6.7.3.11-ref-m.4.6.7.3.19,ref-mek.4.1.5.295-ref-mek.4.1.5.300,560924,560965,ref-m.4.6.7.3.11,ref-m.4.6.7.3.19,183839,183870,ref-mek.4.1.5.295,ref-mek.4.1.5.300,חבול ואמר לו חבלת בי והוא_אומר_לא חבלתי ,חבולה אחת סוף שחבלין בך חבולות ,7,6,188,188.0,313,313.0,0.625,0.75,20,חבול א ו חבלי  חבלת ,0.5,1030000236
ref-m.4.6.7.6.3-ref-m.4.6.7.6.19,ref-mek.4.4.1.50-ref-mek.4.4.1.66,561658,561731,ref-m.4.6.7.6.3,ref-m.4.6.7.6.19,189236,189318,ref-mek.4.4.1.50,ref-mek.4.4.1.66,תן לי בדינר פירות ונתן לו אמר_לו_תן_לי את הדינר אמר לו נתתיו לך ונתתו ,נותנו לכם מפני מה אני נותנו לכם שלא תאמרו אין ספק בידו ליתנו לנו אלא הריני נותנה ,14,17,191,190.0,314,314.0,0.691358024691358,0.9473684210526316,33,ת ל נ י נת ל אמרו אי  לו נו ל נו ,0.5925925925925926,1030000237
ref-m.4.6.7.6.54-ref-m.4.6.7.6.70,ref-mek.4.4.1.50-ref-mek.4.4.1.66,561905,561977,ref-m.4.6.7.6.54,ref-m.4.6.7.6.70,189236,189318,ref-mek.4.4.1.50,ref-mek.4.4.1.66,תן לי בדינר מעות ונתן לו אמר_לו_תן_לי את הדינר אמר לו נתתיו לך ונתתו ,נותנו לכם מפני מה אני נותנו לכם שלא תאמרו אין ספק בידו ליתנו לנו אלא הריני נותנה ,14,17,192,190.0,315,315.0,0.7037037037037037,0.9473684210526316,33,ת ל נ מ נת ל אמרו אי  לו נו ל נו ,0.5925925925925926,1030000238
ref-m.4.6.8.1.9-ref-m.4.6.8.2.9,ref-mek.7.16.6.23-ref-mek.7.16.6.43,562918,563100,ref-m.4.6.8.1.9,ref-m.4.6.8.2.9,347358,347479,ref-mek.7.16.6.23,ref-mek.7.16.6.43,והשוכר שומר חנם נשבע על הכל והשואל משלם את הכל נושא שכר והשוכר נשבעין על השבורה ועל השבויה ועל המתה ומשלמים את האבדה ואת הגניבה אמר לשומר חנם היכן_שורי_אמר_לו מת והוא ,נושא שכר שנשבע על האונסין משלם הגנבה והאבדה אף שוכר נשבע על האונסין וישלם הגנבה והאבדה והרי שומר חנם יוכיח שהוא ,31,21,388,386.0,316,316.0,0.562874251497006,0.625,79,וש שר נשבע על הא משלם הנוא  שוכר נשבע על הוי ול הה והאבדה והר שומר חנם יוי הוא ,0.5269461077844311,1030000239
ref-m.4.6.8.1.9-ref-m.4.6.8.2.9,ref-mek.7.16.6.69-ref-mek.7.16.6.94,562918,563100,ref-m.4.6.8.1.9,ref-m.4.6.8.2.9,347615,347756,ref-mek.7.16.6.69,ref-mek.7.16.6.94,והשוכר שומר חנם נשבע על הכל והשואל משלם את הכל נושא שכר והשוכר נשבעין על השבורה ועל השבויה ועל המתה ומשלמים את האבדה ואת הגניבה אמר לשומר חנם היכן_שורי_אמר_לו מת והוא ,נושא שכר שהוא נשבע על האונסין ומשלם את הגנבה ואת האבדה אף השכיר נשבע על האונסין ומשלם את הגנבה ואת האבדה ואל יוכיח שומר חנם שהוא ,31,26,391,389.0,317,316.0,0.5688622754491018,0.625,87,ושכר שו נשבע על הא משלם את הנוא  השכר נשבע על הוי ומשלם את הבה ואת הבה אלשומר חנם שהוא ,0.47904191616766467,1030000240
ref-m.4.7.2.9.25-ref-m.4.7.2.9.30,ref-mek.1.15.4.10-ref-mek.1.15.4.20,570533,570565,ref-m.4.7.2.9.25,ref-m.4.7.2.9.30,54273,54333,ref-mek.1.15.4.10,ref-mek.1.15.4.20,וארבע מאות שנה וכתוב_אחד_אומר ועבדום וענו אותם ארבע מאות,וארבע מאות שנה וכתוב_אחד_אומר ועבדום וענו אותם ארבע מאות,9,9,68,68.0,319,319.0,0.0,0.0,56,וארבע מאות שנה וכתוב_אחד_אומר ועבדום וענו אותם ארבע מאות,0.0,1030000241
ref-m.4.7.2.9.24-ref-m.4.7.2.9.35,ref-mek.1.15.4.38-ref-mek.1.15.4.54,570526,570594,ref-m.4.7.2.9.24,ref-m.4.7.2.9.35,54418,54505,ref-mek.1.15.4.38,ref-mek.1.15.4.54,שנאמר ועבדום וענו אותם ארבע מאות שנה ונאמר ודור רביעי ישובו הנה ,אומר כתוב_אחד_אומר ועבדום וענו אותם ד' מאות שנה וכתוב_אחד_אומר ודור רביעי ישובו הנה ,12,13,70,70.0,318,318.0,0.34523809523809523,0.4,57,אמר ועבדום וענו אותם  מאות שנה ואמר ודור רביעי ישובו הנה ,0.3214285714285714,1030000242
ref-m.4.7.4.7.66-ref-m.4.7.4.7.73,ref-mek.7.17.1.78-ref-mek.7.17.1.93,575256,575303,ref-m.4.7.4.7.66,ref-m.4.7.4.7.73,348219,348315,ref-mek.7.17.1.78,ref-mek.7.17.1.93,שנתגרשה מן הנשואין אבל אם נתגרשה מן האירוסין ,שנתגרשה מן הנישואין דברי ר'_יוסי_הגלילי ר'_עקיבא_אומר מנין אפילו נתגרשה ונתארמלה מן האירוסין ,8,12,393,392.0,321,321.0,0.5376344086021505,0.6153846153846154,43,שנתגרשה מן הנשואין בל א נתגרשה מן האירוסין ,0.5376344086021505,1030000243
ref-m.4.7.5.7.50-ref-m.4.7.5.7.69,ref-mek.1.19.3.410-ref-mek.1.19.3.418,579331,579426,ref-m.4.7.5.7.50,ref-m.4.7.5.7.69,81158,81195,ref-mek.1.19.3.410,ref-mek.1.19.3.418,אבא פקוד עלי לחבירך אמר לו איני מפקיד אמר לו שמא עילה מצאת בי אמר ליה לאו מעשיך יקרבוך ומעשיך ,מצות האב על הבן אם לא עשה אביו יעשה ,20,9,108,108.0,322,322.0,0.7446808510638298,0.7857142857142857,25,אב על ב א לא עה אביו יעש ,0.7340425531914894,1030000244
ref-m.4.8.1.9.3-ref-m.4.8.1.9.20,ref-mek.6.9.4.82-ref-mek.6.9.4.91,587447,587541,ref-m.4.8.1.9.3,ref-m.4.8.1.9.20,275105,275157,ref-mek.6.9.4.82,ref-mek.6.9.4.91,עבודה זרה קרויה תועבה שנאמר ולא תביא תועבה אל ביתך,עבודה זרה קרויה תועבה שנאמר ולא תביא תועבה אל ביתך,10,10,237,237.0,323,323.0,0.0,0.0,50,עבודה זרה קרויה תועבה שנאמר ולא תביא תועבה אל ביתך,0.0,1030000245
ref-m.4.8.3.8.23-ref-m.4.8.3.8.43,ref-mek.7.3.2.333-ref-mek.7.3.2.345,592485,592605,ref-m.4.8.3.8.23,ref-m.4.8.3.8.43,296908,296979,ref-mek.7.3.2.333,ref-mek.7.3.2.345,ימות החמה בימות הגשמים ולא של ימות הגשמים בימות החמה,שלא יתן של ימות החמה בימות הגשמים ולא של ימות הגשמים בימות החמה,10,13,274,274.0,325,325.0,0.1746031746031746,0.16666666666666663,52,ימות החמה בימות הגשמים ולא של ימות הגשמים בימות החמה,0.17460317460317465,1030000246
