baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-y,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.6.1-03.6.58-ref-sifra.6.1-03.6.77,ref-y.4.10.3.2.10.161-ref-y.4.10.3.2.10.188,317305,317413,ref-sifra.6.1-03.6.58,ref-sifra.6.1-03.6.77,3531359,3531507,ref-y.4.10.3.2.10.161,ref-y.4.10.3.2.10.188,מביא שני קרבנות ואם לאו מביא שלשה קרבנות היך עבידא מביא על הראשון ועל השיני אחד ועל השלישי ועל הרביעי אחד אם הביא על האמצעיים חייב על הראשון,מביא שני קרבנות ואם לאו מביא שלשה קרבנות היך עבידא מביא על הראשון ועל השיני אחד ועל השלישי ועל הרביעי אחד אם הביא על האמצעיים חייב על הראשון,28,28,4409,4409.0,1941,1941.0,0.0,0.0,26,מביא שני קרבנות ואם לאו מביא שלשה קרבנות היך עבידא מביא על_הראשון_ועל השיני אחד ועל השלישי ועל הרביעי אחד אם הביא על האמצעיים חייב על הראשון,4070001489,28,28
ref-sifra.6.1-04.2.53-ref-sifra.6.1-04.2.61,ref-y.3.1.11.5.4.18-ref-y.3.1.11.5.4.31,318374,318411,ref-sifra.6.1-04.2.53,ref-sifra.6.1-04.2.61,2191011,2191090,ref-y.3.1.11.5.4.18,ref-y.3.1.11.5.4.31,מביא שתים תחת א' אף זו תביא שניים תחת ,שיביאו שתי מנחות אחת קריב' בכליל ואחת נקמצת ונאכלת תני מביאין שתי מנחו' אחת ,9,14,2569,2567.0,1944,1944.0,0.631578947368421,1.0,0,,4070001490,9,14
ref-sifra.6.1-04.3.21-ref-sifra.6.1-04.3.34,ref-y.3.3.1.1.13.38-ref-y.3.3.1.1.13.56,318815,318883,ref-sifra.6.1-04.3.21,ref-sifra.6.1-04.3.34,2530914,2531014,ref-y.3.3.1.1.13.38,ref-y.3.3.1.1.13.56,באה על חטא הקדים חטאת לעולה כאן שאינה באה על חטא הקדים עולה לחטאת ,להביא קרבן חטאת רבי שמעון אומר חוטאים היו שהיו נודרים בנזיר שנאמר וכפר עליו מאשר חטא על הנפש חט ,14,14,2993,2992.0,1947,1945.0,0.71875,0.8235294117647058,2,חטאת חטא,4070001491,14,19
ref-sifra.6.1-04.3.21-ref-sifra.6.1-04.3.34,ref-y.3.4.1.5.3.21-ref-y.3.4.1.5.3.39,318815,318883,ref-sifra.6.1-04.3.21,ref-sifra.6.1-04.3.34,2727434,2727534,ref-y.3.4.1.5.3.21,ref-y.3.4.1.5.3.39,באה על חטא הקדים חטאת לעולה כאן שאינה באה על חטא הקדים עולה לחטאת ,להביא קרבן חטאת רבי שמעון אומר חוטאים היו שהיו נודרים בנזיר שנאמ' וכפר עליו מאשר חטא על הנפש חטא ,14,14,3069,3069.0,1948,1945.0,0.7010309278350515,0.8235294117647058,3,חטאת על חטא,4070001492,14,19
ref-sifra.6.1-04.3.26-ref-sifra.6.1-04.3.45,ref-y.3.4.8.2.1.106-ref-y.3.4.8.2.1.122,318837,318941,ref-sifra.6.1-04.3.26,ref-sifra.6.1-04.3.45,2806801,2806896,ref-y.3.4.8.2.1.106,ref-y.3.4.8.2.1.122,לעולה כאן שאינה באה על חטא הקדים עולה לחטאת כל מקום ששניים באים תחת חטאת הקדים חטאת לעולה כאן שאין ,מביא עולה ומגלה עליה חטאת העוף ומתנה עליה ואומר אם טמא הייתי החטאת מחובתי והעולה נדבה אם ,20,4,3178,3175.0,1949,1945.0,0.7070707070707071,0.8421052631578947,2,עולה חטאת,4070001493,20,17
ref-sifra.6.1-04.3.17-ref-sifra.6.1-04.3.31,ref-y.4.10.2.1.1.90-ref-y.4.10.2.1.1.100,318794,318865,ref-sifra.6.1-04.3.17,ref-sifra.6.1-04.3.31,3519048,3519097,ref-y.4.10.2.1.1.90,ref-y.4.10.2.1.1.100,לחטאת כל מקום שהיא באה על חטא הקדים חטאת לעולה כאן שאינה באה על חטא ,חטא על מה שחטא הוא מביא ואינו מביא על מה שחטאו ,1,11,4387,4383.0,1945,1945.0,0.6176470588235294,0.7272727272727273,2,חטא על,4070001494,15,11
ref-sifra.6.1-04.3.17-ref-sifra.6.1-04.3.31,ref-y.4.10.2.1.1.125-ref-y.4.10.2.1.1.135,318794,318865,ref-sifra.6.1-04.3.17,ref-sifra.6.1-04.3.31,3519215,3519262,ref-y.4.10.2.1.1.125,ref-y.4.10.2.1.1.135,לחטאת כל מקום שהיא באה על חטא הקדים חטאת לעולה כאן שאינה באה על חטא ,חטא על מה שחטא הוא מביא אינו מביא על מה שחטאו ,1,11,4389,4389.0,1946,1945.0,0.6176470588235294,0.7272727272727273,2,חטא על,4070001495,15,11
ref-sifra.6.1-04.3.70-ref-sifra.6.1-04.3.95,ref-y.2.4.2.3.1.77-ref-y.2.4.2.3.1.86,319063,319211,ref-sifra.6.1-04.3.70,ref-sifra.6.1-04.3.95,1506378,1506431,ref-y.2.4.2.3.1.77,ref-y.2.4.2.3.1.86,שאם הביאה חטאתה תחלה שתביא חטאתה ממין עולתה מנין שאם הביאה עולתה תחלה שתביא חטאתה ממין עולתה תלמוד לומר אחד לעולה ואחד לחטאת הביאה חטאתה תר ,חולין אם באומר שאביא מהם חטאתי כל עמא מודיי שהמותר ,16,10,1612,1612.0,1950,1950.0,0.7571428571428571,0.9444444444444444,0,,4070001496,26,10
ref-sifra.6.1-04.3.75-ref-sifra.6.1-04.3.90,ref-y.3.4.8.2.1.101-ref-y.3.4.8.2.1.124,319092,319183,ref-sifra.6.1-04.3.75,ref-sifra.6.1-04.3.90,2806781,2806908,ref-y.3.4.8.2.1.101,ref-y.3.4.8.2.1.124,על מיני דמים הרי זה מביא עולה ומגלה עליה חטאת העוף ומתנה עליה ואומר אם טמא הייתי החטאת מחובתי והעולה נדבה אם טהור העולה,על מיני דמים הרי זה מביא עולה ומגלה עליה חטאת העוף ומתנה עליה ואומר אם טמא הייתי החטאת מחובתי והעולה נדבה אם טהור העולה,11,11,3177,3177.0,1951,1951.0,0.0,0.0,22,על מיני דמים הרי זה מביא עולה ומגלה עליה חטאת העוף ומתנה עליה ואומר אם_טמא_הייתי החטאת מחובתי והעולה נדבה אם טהור העולה,4070001497,24,24
ref-sifra.7.1-00.4.32-ref-sifra.7.1-00.4.76,ref-y.4.6.1.1.4.256-ref-y.4.6.1.1.4.300,320477,320707,ref-sifra.7.1-00.4.32,ref-sifra.7.1-00.4.76,3334332,3334565,ref-y.4.6.1.1.4.256,ref-y.4.6.1.1.4.300,שאת כקרום ביצה שאת זו שאת בהרת זו בחרת ספחת שני לבהרת ומראה עמוק שני לשאת מה לשון שאת מונבהת במראה הצל גבוה ממראה חמה מה לשון עמוק עמוקה ממראה חמה שהיא עמוקה ממראה הצל מה לשון ספחת טפילה שנאמר ספחיני נא אל אחת הכהונות,שאת כקרום ביצה שאת זו שאת בהרת זו בחרת ספחת שני לבהרת ומראה עמוק שני לשאת מה לשון שאת מונבהת במראה הצל גבוה ממראה חמה מה לשון עמוק עמוקה ממראה חמה שהיא עמוקה ממראה הצל מה לשון ספחת טפילה שנאמר ספחיני נא אל אחת הכהונות,45,45,4028,4028.0,1953,1953.0,0.0,0.0,45,שאת כקרום ביצה שאת זו שאת בהרת זו בחרת ספחת שני לבהרת ומראה עמוק שני לשאת מה לשון שאת מונבהת במראה הצל גבוה ממראה חמה מה לשון עמוק עמוקה ממראה חמה שהיא עמוקה ממראה הצל מה לשון ספחת טפילה שנאמר ספחיני נא אל אחת הכהונות,4070001498,45,45
ref-sifra.7.1-00.5.50-ref-sifra.7.1-00.5.55,ref-y.2.11.1.5.1.127-ref-y.2.11.1.5.1.134,321180,321212,ref-sifra.7.1-00.5.50,ref-sifra.7.1-00.5.55,1996480,1996523,ref-y.2.11.1.5.1.127,ref-y.2.11.1.5.1.134,שמראות נגעים להקל אבל לא להחמיר ,רואין את הנגעים כתחילה להקל אבל לא להחמיר ,6,8,2267,2267.0,1955,1955.0,0.3571428571428571,0.6666666666666667,4,להקל אבל לא להחמיר,4070001499,6,8
ref-sifra.7.1-00.8.5-ref-sifra.7.1-00.8.13,ref-y.2.5.1.1.25.14-ref-y.2.5.1.1.25.22,321783,321822,ref-sifra.7.1-00.8.5,ref-sifra.7.1-00.8.13,1396892,1396934,ref-y.2.5.1.1.25.14,ref-y.2.5.1.1.25.22,אין לי אלא אהרן עצמו מנין לרבות כהן אחר ,אין לי אלא אחרן עצמו ומניין לרבות כהן אחר ,9,9,1160,1159.0,1957,1956.0,0.0714285714285714,0.4444444444444444,5,אין_לי_אלא עצמו לרבות כהן אחר,4070001500,9,9
ref-sifra.7.1-00.8.3-ref-sifra.7.1-00.8.13,ref-y.2.10.1.10.7.230-ref-y.2.10.1.10.7.239,321772,321822,ref-sifra.7.1-00.8.3,ref-sifra.7.1-00.8.13,1874404,1874451,ref-y.2.10.1.10.7.230,ref-y.2.10.1.10.7.239,אהרן הכהן אין לי אלא אהרן עצמו מנין לרבות כהן אחר ,באהרן אין לי אלא אהרן עצמו מניין לרבות כהן אחר ,11,10,2021,2019.0,1956,1956.0,0.14,0.125,6,אין_לי_אלא אהרן עצמו לרבות כהן אחר,4070001501,11,10
ref-sifra.7.1-00.9.35-ref-sifra.7.1-00.9.45,ref-y.2.1.2.6.11.224-ref-y.2.1.2.6.11.240,322110,322163,ref-sifra.7.1-00.9.35,ref-sifra.7.1-00.9.45,935967,936060,ref-y.2.1.2.6.11.224,ref-y.2.1.2.6.11.240,אמור טמא טמא והוא אומר טמא אמור טהור והוא אומר טהור ,אומר להן על הטמא טמא ועל הטהור טהור ובאחרונה אמר טהור ונסתלקה נשמתו אמרין ניכר רבי שהוא ,4,17,718,718.0,1958,1958.0,0.5681818181818182,0.75,4,אומר טמא טהור טהור,4070001502,11,17
ref-sifra.7.1-00.9.36-ref-sifra.7.1-00.9.45,ref-y.4.6.1.2.6.157-ref-y.4.6.1.2.6.172,322115,322163,ref-sifra.7.1-00.9.36,ref-sifra.7.1-00.9.45,3337970,3338054,ref-y.4.6.1.2.6.157,ref-y.4.6.1.2.6.172,"היא מה חמית מימר בטמא שאבל טהור או נימר בטהור שאכל טמא ת""ל וטומאתו עליו בטומאת","היא מה חמית מימר בטמא שאבל טהור או נימר בטהור שאכל טמא ת""ל וטומאתו עליו בטומאת",16,16,4120,4120.0,1959,1959.0,0.0,0.0,14,"היא מה_חמית_מימר בטמא שאבל טהור או נימר בטהור שאכל טמא ת""ל וטומאתו עליו בטומאת",4070001503,16,16
ref-sifra.7.1-00.9.57-ref-sifra.7.1-00.9.69,ref-y.3.3.9.1.6.34-ref-y.3.3.9.1.6.48,322215,322280,ref-sifra.7.1-00.9.57,ref-sifra.7.1-00.9.69,2587403,2587478,ref-y.3.3.9.1.6.34,ref-y.3.3.9.1.6.48,שנאמר ועל פיהם יהיה כל ריב וכל נגע הקיש ריבים לנגעים מה נגעים ,אמ' עייני כהייא ועל פיהם יהיה כל ריב וכל נגע הקיש ריבים לנגעים מה נגעי' ,7,9,3026,3026.0,1961,1961.0,0.2083333333333333,0.3571428571428571,11,ועל פיהם יהיה כל ריב וכל נגע הקיש ריבים לנגעים מה,4070001504,13,15
ref-sifra.7.1-00.10.42-ref-sifra.7.1-02.1.4,ref-y.6.7.2.7.7.84-ref-y.6.7.2.7.7.97,322504,322602,ref-sifra.7.1-00.10.42,ref-sifra.7.1-02.1.4,3577421,3577493,ref-y.6.7.2.7.7.84,ref-y.6.7.2.7.7.97,מראה מראות נגעים תלמוד לומר והוכא אל אהרן הכהן או אל אחד מבניו הכהנים,מראה מראות נגעים תלמוד לומר והוכא אל אהרן הכהן או אל אחד מבניו הכהנים,9,9,4463,4463.0,1962,1962.0,0.0,0.0,14,מראה מראות נגעים תלמוד לומר והוכא אל אהרן הכהן או אל אחד מבניו הכהנים,4070001505,14,14
ref-sifra.7.1-02.5.3-ref-sifra.7.1-02.5.21,ref-y.4.6.1.1.4.283-ref-y.4.6.1.1.4.289,323596,323688,ref-sifra.7.1-02.5.3,ref-sifra.7.1-02.5.21,3334468,3334508,ref-y.4.6.1.1.4.283,ref-y.4.6.1.1.4.289,עמוק עמוקה ממראה חמה שהיא עמוקה ממראה,עמוק עמוקה ממראה חמה שהיא עמוקה ממראה,7,7,4030,4030.0,1964,1964.0,0.0,0.0,7,עמוק עמוקה ממראה חמה שהיא עמוקה ממראה,4070001506,7,7
ref-sifra.7.2-00.2.1-ref-sifra.7.2-00.2.15,ref-y.4.3.8.5.3.3-ref-y.4.3.8.5.3.16,325125,325200,ref-sifra.7.2-00.2.1,ref-sifra.7.2-00.2.15,3113192,3113261,ref-y.4.3.8.5.3.3,ref-y.4.3.8.5.3.16,"יכול כשם שהוא שלישי לכתוב כך תהא שלישי למראות ת""ל לבנה היא היא לבנה ואין ",יכול כשם שהוא יורשה כך היא יורשתו תלמוד לומ' אותה הוא יורשה היא אינה ,15,14,3483,3483.0,1967,1966.0,0.547945205479452,0.6,6,יכול כשם שהוא כך היא היא,4070001507,15,14
ref-sifra.7.2-00.2.1-ref-sifra.7.2-00.2.10,ref-y.6.7.2.7.7.76-ref-y.6.7.2.7.7.87,325125,325176,ref-sifra.7.2-00.2.1,ref-sifra.7.2-00.2.10,3577384,3577448,ref-y.6.7.2.7.7.76,ref-y.6.7.2.7.7.87,"יכול כשם שהוא שלישי לכתוב כך תהא שלישי למראות ת""ל ",יכול בשם שהיא מראה מראה כתמה כן תהא מראה מראות נגעים תלמוד לומר ,10,13,4462,4462.0,1966,1966.0,0.546875,0.75,2,יכול תהא,4070001508,10,13
ref-sifra.7.2-00.3.22-ref-sifra.7.2-00.4.6,ref-y.4.6.1.1.4.79-ref-y.4.6.1.1.4.87,325371,325414,ref-sifra.7.2-00.3.22,ref-sifra.7.2-00.4.6,3333494,3333548,ref-y.4.6.1.1.4.79,ref-y.4.6.1.1.4.87,ולמעלה טמא מכאן אמרו מראות נגעים שנים שהם ,ולמעלה טמא ומצטרפין ואל יאמרו מראות נגעים שנים שהן ,8,9,4027,4025.0,1968,1968.0,0.2352941176470588,0.4545454545454546,5,ולמעלה טמא מראות נגעים שנים,4070001509,8,9
ref-sifra.7.2-00.6.32-ref-sifra.7.2-00.6.79,ref-y.4.6.1.1.3.19-ref-y.4.6.1.1.3.51,325856,326090,ref-sifra.7.2-00.6.32,ref-sifra.7.2-00.6.79,3332967,3333125,ref-y.4.6.1.1.3.19,ref-y.4.6.1.1.3.51,מפני מה אמרו מראות נגעים שתים שהן ארבעה אמר לו ואם לאו מה יאמרו אמר לו יאמרו מקרום ביצה ולמעלה טמא אמר לו לומר,לו מפני מה אמרו מראות נגעים שתים שהן ארבעה אמר לו ואם לאו מה יאמרו אמר לו יאמרו מקרום ביצה ולמעלה טמא אמר לו לומר שאם אין בקי בהן ובשמותן אין רואה הנגעים,24,33,4022,4022.0,1969,1969.0,0.2810457516339869,0.375,18,מפני_מה_אמרו מראות נגעים שתים_שהן_ארבעה אמר לו_ואם_לאו מה יאמרו אמר לו יאמרו מקרום ביצה ולמעלה טמא אמר לו לומר,4070001510,24,33
ref-sifra.7.2-00.6.35-ref-sifra.7.2-00.6.72,ref-y.4.6.1.1.4.74-ref-y.4.6.1.1.4.92,325869,326052,ref-sifra.7.2-00.6.35,ref-sifra.7.2-00.6.72,3333467,3333573,ref-y.4.6.1.1.4.74,ref-y.4.6.1.1.4.92,אמר לו ויאמרו מקרום ביצה ולמעלה טמא ומצטרפין ואל יאמרו מראות נגעים שנים שהן ארבעה אמר לו מלמד שאינן,אמר לו ויאמרו מקרום ביצה ולמעלה טמא ומצטרפין ואל יאמרו מראות נגעים שנים שהן ארבעה אמר לו מלמד שאינן,19,19,4025,4025.0,1971,1971.0,0.0,0.0,19,אמר לו ויאמרו מקרום ביצה ולמעלה טמא ומצטרפין ואל יאמרו מראות נגעים שנים שהן ארבעה אמר לו מלמד שאינן,4070001511,19,19
ref-sifra.7.2-2*.5.3-ref-sifra.7.2-2*.5.19,ref-y.3.5.2.2.5.2-ref-y.3.5.2.2.5.18,327946,328034,ref-sifra.7.2-2*.5.3,ref-sifra.7.2-2*.5.19,2270158,2270234,ref-y.3.5.2.2.5.2,ref-y.3.5.2.2.5.18,"יכול למטה מארבע מראות ת""ל הנגע אי הנגע יכול במראיו ת""ל והנה כהה הא כיצד כהה ממראיו ",יכול מראה מים תלמוד לומר ארד אז ארד יכול מראה דיו תלמוד לומר מי הא כיצד מראה ,17,17,2651,2650.0,1974,1974.0,0.5542168674698795,0.8,4,יכול יכול הא כיצד,4070001512,17,17
ref-sifra.7.2-2*.7.1-ref-sifra.7.2-2*.7.12,ref-y.3.1.6.4.4.3-ref-y.3.1.6.4.4.17,328194,328249,ref-sifra.7.2-2*.7.1,ref-sifra.7.2-2*.7.12,2125458,2125536,ref-y.3.1.6.4.4.3,ref-y.3.1.6.4.4.17,לא פשה שאם כנס ופשה כאילו לא כנס הנגע שאם פשה וכנס ,לא יכנים ואם כנס אין מוציאין מידו אנוסת חבירו ומפותת חבירו לא יכנוס ואם כנס ,12,15,2454,2454.0,1975,1975.0,0.6710526315789473,0.8333333333333334,4,לא כנס לא כנס,4070001513,12,15
ref-sifra.7.2-2*.12.2-ref-sifra.7.2-2*.12.10,ref-y.4.4.6.1.1.40-ref-y.4.4.6.1.1.67,328776,328820,ref-sifra.7.2-2*.12.2,ref-sifra.7.2-2*.12.10,3211066,3211209,ref-y.4.4.6.1.1.40,ref-y.4.4.6.1.1.67,בשער לבן הלך שער לבן וחזר שיער לבן וכן ,שעריך האמור להלן שער שנמצא בו אף שעריך האמור כאן שער שנמצאו בו ורבנן אמרי בשעריך בשער שנידון בו אתה אומר כך או אינו אלא בשער שנמצא בו ,4,22,3664,3636.0,1976,1976.0,0.7985074626865671,0.9375,1,שער,4070001514,9,28
ref-sifra.7.2-2*.13.10-ref-sifra.7.2-2*.13.23,ref-y.2.3.6.1.7.8-ref-y.2.3.6.1.7.23,328976,329049,ref-sifra.7.2-2*.13.10,ref-sifra.7.2-2*.13.23,1312383,1312463,ref-y.2.3.6.1.7.8,ref-y.2.3.6.1.7.23,"הכהן לטהרתו יכול אם ראהו כהן שהוא פושה והולך יזקק לו ת""ל לטהרתו אינו ",הוא יכול יפטר וילך לו תלמוד לומ' וטחרו הכהן אי וטיהרו חכהן יכול אם אמר הכהן ,14,16,1012,1009.0,1977,1977.0,0.7631578947368421,0.7777777777777778,3,הכהן יכול אם,4070001515,14,16
ref-sifra.7.3-00.11.18-ref-sifra.7.3-00.11.23,ref-y.1.7.5.3.7.22-ref-y.1.7.5.3.7.27,332350,332383,ref-sifra.7.3-00.11.18,ref-sifra.7.3-00.11.23,691082,691115,ref-y.1.7.5.3.7.22,ref-y.1.7.5.3.7.27,גופה של בהרת כגריס הקילקי מרובע ,גופה של בהרת כגרים הקילקי מרובע ,6,6,431,431.0,1979,1978.0,0.03125,0.2857142857142857,5,גופה של בהרת הקילקי מרובע,4070001516,6,6
ref-sifra.7.3-00.11.18-ref-sifra.7.3-00.11.23,ref-y.4.4.11.4.1.339-ref-y.4.4.11.4.1.344,332350,332383,ref-sifra.7.3-00.11.18,ref-sifra.7.3-00.11.23,3313422,3313455,ref-y.4.4.11.4.1.339,ref-y.4.4.11.4.1.344,גופה של בהרת כגריס הקילקי מרובע ,גופה של בהרת בגרים הקילקי מרובע ,6,6,3972,3972.0,1980,1978.0,0.0625,0.2857142857142857,5,גופה של בהרת הקילקי מרובע,4070001517,6,6
ref-sifra.7.3-00.11.13-ref-sifra.7.3-00.11.23,ref-y.4.6.3.8.2.96-ref-y.4.6.3.8.2.109,332319,332383,ref-sifra.7.3-00.11.13,ref-sifra.7.3-00.11.23,3363403,3363483,ref-y.4.6.3.8.2.96,ref-y.4.6.3.8.2.109,"מרובעות ונמצאו ל""ו שערות נמצא גופה של בהרת כגריס הקילקי מרובע ",גוף הבהרת כגרים הקילקי מרובע מקום הגרים תשע עדשות מקום עדשה ארבע שערות נמצאו ,11,14,4229,4229.0,1978,1978.0,0.7532467532467533,0.7058823529411764,2,הקילקי מרובע,4070001518,11,14
