baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-n,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.10.7-12.4.15-ref-sifra.10.7-12.5.30,ref-sifre-n.129.5.153-ref-sifre-n.130.1.25,469033,469229,ref-sifra.10.7-12.4.15,ref-sifra.10.7-12.5.30,226919,227057,ref-sifre-n.129.5.153,ref-sifre-n.130.1.25,וכל אשר יגע בהם הטמא יטמא למה נאמר לפי שהוא אומר בחלל חרב בא הכתוב ולימד על החרב שהיא טמאה טומאת ז' הנוגע בה טמא,לטמא אוכלים ומשקים וכל אשר יגע בהם הטמא יטמא למה נאמר לפי שהוא אומר בחלל חרב בא הכתוב ולימד על החרב שהיא טמאה טומאת ז' הנוגע בה טמא,25,28,1744,1744.0,1401,1401.0,0.1450381679389313,0.1333333333333333,18,וכל אשר יגע בהם הטמא יטמא למה_נאמר_לפי_שהוא_אומר בחלל חרב בא_הכתוב_ולימד_על החרב שהיא טמאה טומאת ז' הנוגע בה טמא,4050001155,25,28
ref-sifra.10.7-12.13.29-ref-sifra.10.7-12.13.49,ref-sifre-n.1.6.10-ref-sifre-n.1.6.34,471177,471281,ref-sifra.10.7-12.13.29,ref-sifra.10.7-12.13.49,4055,4164,ref-sifre-n.1.6.10,ref-sifre-n.1.6.34,ובשרו לא ירחץ על רחיצת גופו ענוש כרת או לא ענוש אלא על כיבוס בגדים אמרת מה טומאת מת לא ענש בו על כיבוס בגדים,ובשרו לא ירחץ על רחיצת גופו ענוש כרת או לא ענוש אלא על כיבוס בגדים אמרת מה טומאת מת לא ענש בו על כיבוס בגדים,25,25,36,35.0,1403,1403.0,0.0,0.0,25,ובשרו לא ירחץ על רחיצת גופו ענוש כרת או לא ענוש אלא על כיבוס בגדים אמרת מה טומאת מת לא ענש בו על כיבוס בגדים,4050001156,25,25
ref-sifra.10.8-13.2.9-ref-sifra.10.8-13.2.33,ref-sifre-n.59.1.65-ref-sifre-n.59.1.87,474329,474456,ref-sifra.10.8-13.2.9,ref-sifra.10.8-13.2.33,83664,83781,ref-sifre-n.59.1.65,ref-sifre-n.59.1.87,הפרשה הובא בקרבן אהרן תוספת הילקוט וידבר ה' אל משה לאמר דבר אל בני ישראל ואמרת אליהם אני ה' אלקיכם רבי שמעון בר יוחאי אומר ,דבר אל אהרן ואמרת אליו בהעלותך את הנרות לפי כל מעשה הפרשה באהרן הביא את אהרן לכלל דבור ואמרת אליו הרי זה אמירה ,25,23,772,772.0,1405,1405.0,0.7398373983739838,0.7083333333333333,3,הפרשה אהרן ואמרת,4050001157,25,23
ref-sifra.10.8-13.3.32-ref-sifra.10.8-13.3.37,ref-sifre-n.90.1.1-ref-sifre-n.90.1.6,475364,475398,ref-sifra.10.8-13.3.32,ref-sifra.10.8-13.3.37,126937,126971,ref-sifre-n.90.1.1,ref-sifre-n.90.1.6,וישמע משה את העם בוכה למשפחותיו ,וישמע משה את העם בוכה למשפחותיו ,1,1,967,967.0,1406,1406.0,0.0,0.0,6,וישמע משה את העם בוכה למשפחותיו,4050001158,6,6
ref-sifra.10.8-13.7.10-ref-sifra.10.8-13.7.21,ref-sifre-n.101.1.87-ref-sifre-n.101.1.94,476487,476554,ref-sifra.10.8-13.7.10,ref-sifra.10.8-13.7.21,138333,138371,ref-sifre-n.101.1.87,ref-sifre-n.101.1.94,הקיש מעשה מצרים למעשה כנענים ומעשה כנענים למעשה מצרים מה מעשיהם של ,מקיש מעשה למעשה מה מעשה האמור להלן של ,12,8,979,979.0,1407,1407.0,0.5522388059701493,0.5555555555555556,4,מעשה למעשה מה של,4050001159,12,8
ref-sifra.10.8-13.20.12-ref-sifra.10.8-13.20.41,ref-sifre-n.70.1.127-ref-sifre-n.70.1.142,482193,482339,ref-sifra.10.8-13.20.12,ref-sifra.10.8-13.20.41,95768,95850,ref-sifre-n.70.1.127,ref-sifre-n.70.1.142,איש אשה מנין תלמוד לומר ונכרתה הנפש ההיא להביא את האישה,האיש ההוא אין לי אלא איש אשה מנין תלמוד לומר ונכרתה הנפש ההיא להביא את האישה,11,11,814,814.0,1408,1408.0,0.2763157894736842,0.1428571428571429,9,איש אשה מנין_תלמוד_לומר ונכרתה הנפש ההיא להביא את האישה,4050001160,11,16
ref-sifra.10.8-13.21.14-ref-sifra.10.8-13.21.23,ref-sifre-n.70.1.85-ref-sifre-n.70.1.92,482418,482476,ref-sifra.10.8-13.21.14,ref-sifra.10.8-13.21.23,95575,95611,ref-sifre-n.70.1.85,ref-sifre-n.70.1.92,הקריבה תלמוד לומר העושות ולא הקריבות מקרב עמם ועמם שלם ,מעמיה ועמה שלם כי קרבן ה' לא הקריב ,10,8,813,812.0,1410,1410.0,0.7090909090909091,0.8181818181818181,1,שלם,4050001161,10,8
ref-sifra.10.8-13.21.15-ref-sifra.10.8-13.22.10,ref-sifre-n.116.1.630-ref-sifre-n.116.1.645,482425,482538,ref-sifra.10.8-13.21.15,ref-sifra.10.8-13.22.10,180999,181079,ref-sifre-n.116.1.630,ref-sifre-n.116.1.645,תלמוד לומר העושות ולא הקריבות מקרב עמם ועמם שלם ושמרתם את משמרתי שמרו לי משמרת ושמרתם משמרתי להזהיר בית דין ,"ת""ל וזר לא יקרב אליכם ושמרתם את משמרת הקודש ואת משמרת מזבח הרי זה אזהרה לב""ד ",20,16,1264,1264.0,1411,1410.0,0.5740740740740741,0.7619047619047619,3,ושמרתם את משמרת,4050001162,20,16
ref-sifra.11.1-00.8.23-ref-sifra.11.1-00.8.38,ref-sifre-n.29.2.2-ref-sifre-n.29.2.17,483999,484082,ref-sifra.11.1-00.8.23,ref-sifra.11.1-00.8.38,48958,49034,ref-sifre-n.29.2.2,ref-sifre-n.29.2.17,תורים קודמים לבני יונה בכל מקום יכול מפני שהם מובחרים תלמוד לומר ובן יונה או תור ,תורים או שני בני יונה מכאן אמרו אין מביאים תורים כנגד בני יונה ולא בני יונה ,16,11,530,527.0,1412,1412.0,0.5555555555555556,0.8571428571428572,3,תורים יונה יונה,4050001163,16,16
ref-sifra.11.1-01.1.5-ref-sifra.11.1-01.1.8,ref-sifre-n.143.3.395-ref-sifre-n.144.1.1,485457,485483,ref-sifra.11.1-01.1.5,ref-sifra.11.1-01.1.8,257316,257341,ref-sifre-n.143.3.395,ref-sifre-n.144.1.1,לה' לרצונכם תזבחוהו ביום ,לה' לרצונכם תזבחו וביום ,4,4,1949,1946.0,1413,1413.0,0.08,0.4,2,לה' לרצונכם,4050001164,4,4
ref-sifra.11.2-05.2.20-ref-sifra.11.2-05.2.33,ref-sifre-n.118.1.176-ref-sifre-n.118.1.194,496893,496966,ref-sifra.11.2-05.2.20,ref-sifra.11.2-05.2.33,189700,189788,ref-sifre-n.118.1.176,ref-sifre-n.118.1.194,פודה אי אתה פודה את החיה ואת המתה פודה את הטמאה ואי אתה פודה,פדה תפדה אותו אותו אתה פודה אי אתה פודה את החיה ואת המתה פודה את הטמאה ואי אתה פודה אי אתה פודה את החיה ואת המתה פודה את הטמאה ואי אתה פודה,14,32,1385,1385.0,1415,1415.0,0.5683453237410072,0.1666666666666666,14,פודה אי אתה פודה את החיה ואת המתה פודה את הטמאה ואי אתה פודה,4050001165,14,32
ref-sifra.11.2-05.2.18-ref-sifra.11.2-05.2.33,ref-sifre-n.118.1.282-ref-sifre-n.118.1.298,496882,496966,ref-sifra.11.2-05.2.18,ref-sifra.11.2-05.2.33,190218,190298,ref-sifre-n.118.1.282,ref-sifre-n.118.1.298,תלמוד לומר והפדה אי והפדה יכול כולה תלמוד לומר לא נפדתה הא כיצד פדויה ואינה פדויה ,תפדה מיד אתה אומר תפדה מיד או אינו אלא לאחר זמן תלמוד לומר ופדויו מבן חדש תפדה ,16,17,1387,1387.0,1414,1414.0,0.7073170731707317,0.8235294117647058,2,תלמוד לומר,4050001166,16,17
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,21732,21780,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,1,1,94,79.0,1429,1417.0,0.3333333333333333,0.4285714285714286,6,נאמר כאן ונאמר להלן מה להלן,4050001167,12,10
ref-sifra.11.2-05.6.9-ref-sifra.11.2-05.6.22,ref-sifre-n.12.1.8-ref-sifre-n.12.1.30,497917,497980,ref-sifra.11.2-05.6.9,ref-sifra.11.2-05.6.22,23280,23406,ref-sifre-n.12.1.8,ref-sifre-n.12.1.30,מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן היא נשבעת מאליה,מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן היא נשבעת מאליה,13,13,114,114.0,1421,1421.0,0.0,0.0,38,מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה שהיה בדין נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן היא נשבעת מאליה,4050001168,38,38
ref-sifra.11.2-05.6.9-ref-sifra.11.2-05.6.22,ref-sifre-n.14.1.83-ref-sifre-n.14.1.98,497917,497980,ref-sifra.11.2-05.6.9,ref-sifra.11.2-05.6.22,25131,25208,ref-sifre-n.14.1.83,ref-sifre-n.14.1.98,ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן,כאן אלה ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן,1,3,171,171.0,1423,1423.0,0.1081081081081081,0.0,14,ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף אלה האמורה להלן,4050001169,14,16
ref-sifra.11.2-05.6.9-ref-sifra.11.2-05.6.22,ref-sifre-n.16.1.12-ref-sifre-n.16.1.27,497917,497980,ref-sifra.11.2-05.6.9,ref-sifra.11.2-05.6.22,27001,27085,ref-sifre-n.16.1.12,ref-sifre-n.16.1.27,איל אשם נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,האלה הכהן למה נאמר שהיה בדין נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן ,3,7,187,183.0,1424,1417.0,0.5256410256410257,0.4444444444444444,7,נאמר כאן ונאמר להלן מה האמור להלן,4050001170,14,16
ref-sifra.11.2-05.6.3-ref-sifra.11.2-05.6.18,ref-sifre-n.22.1.104-ref-sifre-n.22.1.142,497892,497961,ref-sifra.11.2-05.6.3,ref-sifra.11.2-05.6.18,33055,33260,ref-sifre-n.22.1.104,ref-sifre-n.22.1.142,נשים כאנשים כאן שלא עשה קטנים כגדולים אינו דין שלא נעשה נשים כאנשים תלמוד לומר איש או אשה לעשות נשים כאנשים איש ולא קטן שהיה בדין ומה אם במקום שלא עשה נשים כאנשים עשה קטנים כגדולים כאן שעשה נשים,נשים כאנשים כאן שלא עשה קטנים כגדולים אינו דין שלא נעשה נשים כאנשים תלמוד לומר איש או אשה לעשות נשים כאנשים איש ולא קטן שהיה בדין ומה אם במקום שלא עשה נשים כאנשים עשה קטנים כגדולים כאן שעשה נשים,39,39,241,241.0,1417,1417.0,0.0,0.0,28,נשים כאנשים כאן שלא עשה קטנים כגדולים אינו_דין_שלא_נעשה נשים כאנשים תלמוד_לומר_איש_או_אשה לעשות נשים כאנשים איש ולא קטן שהיה_בדין_ומה_אם_במקום שלא עשה נשים כאנשים עשה קטנים כגדולים כאן שעשה נשים,4050001171,39,39
ref-sifra.11.2-05.6.12-ref-sifra.11.2-05.6.25,ref-sifre-n.22.1.193-ref-sifre-n.22.1.204,497930,497995,ref-sifra.11.2-05.6.12,ref-sifra.11.2-05.6.25,33512,33578,ref-sifre-n.22.1.193,ref-sifre-n.22.1.204,כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף ,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף ,8,1,251,243.0,1449,1417.0,0.3809523809523809,0.5833333333333333,6,כאן ונאמר להלן מה להלן אף,4050001172,14,12
ref-sifra.11.2-05.6.12-ref-sifra.11.2-05.6.25,ref-sifre-n.25.1.406-ref-sifre-n.25.1.417,497930,497995,ref-sifra.11.2-05.6.12,ref-sifra.11.2-05.6.25,41592,41650,ref-sifre-n.25.1.406,ref-sifre-n.25.1.417,כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף ,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף ,8,1,308,295.0,1450,1417.0,0.4285714285714285,0.5833333333333333,7,כאן ונאמר להלן מה האמור להלן אף,4050001173,14,12
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.25,ref-sifre-n.25.1.643-ref-sifre-n.25.1.664,497925,497995,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.25,42856,42966,ref-sifre-n.25.1.643,ref-sifre-n.25.1.664,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף ,1,3,350,340.0,1438,1417.0,0.6330275229357798,0.5454545454545454,8,נאמר כאן ונאמר להלן מה האמור להלן אף,4050001174,15,22
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.26.1.407-ref-sifre-n.26.1.416,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,45337,45384,ref-sifre-n.26.1.407,ref-sifre-n.26.1.416,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן ,1,1,410,406.0,1430,1417.0,0.2592592592592592,0.4285714285714286,7,נאמר כאן ונאמר להלן מה האמור להלן,4050001175,12,10
ref-sifra.11.2-05.6.4-ref-sifra.11.2-05.6.25,ref-sifre-n.29.1.149-ref-sifre-n.29.1.165,497897,497995,ref-sifra.11.2-05.6.4,ref-sifra.11.2-05.6.25,48816,48907,ref-sifre-n.29.1.149,ref-sifre-n.29.1.165,שמיני נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף,שמיני נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף,2,2,476,476.0,1419,1419.0,0.0,0.0,13,שמיני נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר_בו_שמיני_ומשמיני_והלאה אף,4050001176,17,17
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.30.1.833-ref-sifre-n.31.1.2,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,53469,53665,ref-sifre-n.30.1.833,ref-sifre-n.31.1.2,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן והזיר לה' ,1,4,571,545.0,1431,1417.0,0.774869109947644,0.6923076923076923,7,נאמר כאן ונאמר להלן מה האמור להלן,4050001177,12,38
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.31.3.323-ref-sifre-n.31.3.332,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,57211,57261,ref-sifre-n.31.3.323,ref-sifre-n.31.3.332,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,1,1,598,592.0,1432,1417.0,0.3148148148148148,0.4285714285714286,7,נאמר כאן ונאמר להלן מה האמור להלן,4050001178,12,10
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.25,ref-sifre-n.39.1.88-ref-sifre-n.39.1.99,497925,497995,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.25,62788,62850,ref-sifre-n.39.1.88,ref-sifre-n.39.1.99,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ,1,2,659,650.0,1439,1417.0,0.4117647058823529,0.5454545454545454,7,נאמר כאן ונאמר להלן מה להלן אף,4050001179,15,12
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.73.2.58-ref-sifre-n.73.2.67,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,98021,98075,ref-sifre-n.73.2.58,ref-sifre-n.73.2.67,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן ,1,1,823,817.0,1433,1417.0,0.3703703703703703,0.4285714285714286,6,נאמר כאן ונאמר להלן מה להלן,4050001180,12,10
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.73.2.136-ref-sifre-n.73.2.145,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,98432,98486,ref-sifre-n.73.2.136,ref-sifre-n.73.2.145,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן ,1,1,867,857.0,1434,1417.0,0.3703703703703703,0.4285714285714286,6,נאמר כאן ונאמר להלן מה להלן,4050001181,12,10
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.22,ref-sifre-n.75.1.39-ref-sifre-n.75.1.48,497925,497980,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,99689,99742,ref-sifre-n.75.1.39,ref-sifre-n.75.1.48,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן ,1,1,910,899.0,1435,1417.0,0.2962962962962963,0.4285714285714286,7,נאמר כאן ונאמר להלן מה האמור להלן,4050001182,12,10
ref-sifra.11.2-05.6.11-ref-sifra.11.2-05.6.25,ref-sifre-n.110.1.111-ref-sifre-n.110.1.129,497925,497995,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.25,156758,156855,ref-sifre-n.110.1.111,ref-sifre-n.110.1.129,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן חמשת המינים ואלו,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן חמשת המינים ואלו,4,4,1058,1058.0,1440,1440.0,0.0,0.0,19,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן חמשת המינים ואלו,4050001183,19,19
